temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
0.01000000,-1.75169489,0.43183611,85.99206222,52.70911331
0.06000000,-1.73244444,0.33538389,0.00000000,4.29577739
0.11000000,-1.74902600,0.46046889,0.11412268,2.00830187
0.16000000,-1.75095089,0.41055844,0.04826774,3.83223905
0.21000000,-1.75365133,0.44615878,0.56945324,4.13189400
0.26000000,-1.75132133,0.43787644,1.62386696,10.85215043
0.31000000,-1.75518133,0.51330078,0.00999178,0.74162391
0.36000000,-1.74566667,0.38300233,0.00986617,0.97653315
0.41000000,-1.75449578,0.39866722,0.05921464,1.17710131
0.46000000,-1.76833533,0.55549822,0.36989460,2.92611105
0.51000000,-1.75733356,0.39937389,0.05692180,1.10676637
0.56000000,-1.77426533,0.52997889,0.13758994,1.66379953
0.61000000,-1.76903222,0.50793011,0.07916356,1.83068010
0.66000000,-1.78361978,0.57472089,0.05700830,1.37128462
0.71000000,-1.79385556,0.68962878,0.34155567,4.76416939
0.76000000,-1.77359889,0.53284956,0.27689492,4.60923119
0.81000000,-1.78657756,0.63879633,0.28046788,3.58399172
0.86000000,-1.78932867,0.67969789,0.09779260,2.46552870
0.91000000,-1.79778378,0.76752911,0.24329070,3.93438678
0.96000000,-1.79274089,0.71272944,0.27652369,5.55605853
1.01000000,-1.79863156,0.81278844,0.23220415,5.73304121
1.06000000,-1.79738267,0.84142411,0.17403349,2.19159612
1.11000000,-1.78571778,0.77142289,0.15757954,3.84939100
1.16000000,-1.78845978,0.79751911,0.15358228,0.47223285
1.21000000,-1.77544756,0.78239733,0.28374422,4.56971694
1.26000000,-1.74988400,0.68464100,0.35346092,8.43555953
1.31000000,-1.77202222,0.90559178,0.39615924,6.42876665
1.36000000,-1.74432578,0.77072600,0.43449036,7.54036115
1.41000000,-1.75464289,0.90525744,0.27755004,0.40303329
1.46000000,-1.73692711,0.88466578,0.35967253,4.01246188
1.51000000,-1.70772578,0.81018889,0.53542524,10.39240175
1.56000000,-1.70622644,0.89954078,0.44005185,3.46110862
1.61000000,-1.69054489,0.90509833,0.46965952,0.84584148
1.66000000,-1.65789333,0.81760900,0.48635027,1.22037321
1.71000000,-1.64033978,0.87671889,0.54759451,0.70833453
1.76000000,-1.60837156,0.84675400,0.65708474,1.92213558
1.81000000,-1.57150667,0.80045367,0.73758021,2.03987795
1.86000000,-1.53135444,0.78084222,0.81290183,3.18983402
1.91000000,-1.47213533,0.66776278,0.97112828,7.96091967
1.96000000,-1.43258044,0.64388933,1.11269366,12.33564572
2.01000000,-1.36651800,0.52247644,1.07076028,13.92022524
2.06000000,-1.30138511,0.42084522,1.07006702,34.31404470
2.11000000,-1.25083578,0.33663811,1.00869536,35.69089820
2.16000000,-1.20591778,0.28503233,0.90978576,24.66210699
2.21000000,-1.15720022,0.21866689,0.80631672,19.21325345
2.26000000,-1.11591889,0.18749511,0.71826876,16.24751861
2.31000000,-1.08047200,0.16402756,0.66092754,14.66170424
2.36000000,-1.04885978,0.14285000,0.61092691,10.48171468
2.41000000,-1.01680756,0.12963722,0.59866949,8.99986032
2.46000000,-0.98893400,0.12369478,0.58164108,7.81647664
2.51000000,-0.95729444,0.11159822,0.52429232,6.22034516
2.56000000,-0.93307578,0.10422256,0.48956824,5.71215311
2.61000000,-0.90989511,0.10394356,0.47396096,5.68024328
2.66000000,-0.88539600,0.09600822,0.43805295,4.58603136
2.71000000,-0.86431378,0.09257300,0.41498406,4.21583481
2.76000000,-0.84112044,0.08714700,0.39803428,3.73611523
2.81000000,-0.82306867,0.08483878,0.38369164,3.53360802
2.86000000,-0.80409711,0.08208844,0.35825372,3.25867808
2.91000000,-0.78569200,0.07732367,0.34615720,2.84563357
2.96000000,-0.77013378,0.07632044,0.32795899,2.72168918
3.01000000,-0.75323133,0.07128556,0.31269854,2.34154957
3.06000000,-0.73916689,0.07036633,0.30554097,2.26409959
3.11000000,-0.72347022,0.06927133,0.28440205,2.15292964
3.16000000,-0.70928022,0.06574156,0.27866832,1.90316370
3.21000000,-0.69545511,0.06508244,0.25963990,1.83292716
3.26000000,-0.68219244,0.06363667,0.25134797,1.72991150
3.31000000,-0.67161467,0.06349778,0.23915038,1.68216005
3.36000000,-0.65776600,0.06080156,0.23918866,1.52334071
3.41000000,-0.64499667,0.05947633,0.22408525,1.45430378
3.46000000,-0.63532044,0.05929289,0.21719423,1.41696407
3.51000000,-0.62489422,0.05782122,0.20958678,1.32566023
3.56000000,-0.61389911,0.05700422,0.20874619,1.26958013
3.61000000,-0.60303400,0.05503289,0.19275570,1.17902386
3.66000000,-0.59475089,0.05492778,0.19313842,1.15391557
