temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
2.51000000,-1.09826611,0.09632129,0.86299318,23.94823879
2.51500000,-1.09018262,0.08613159,0.73466482,17.95935534
2.52000000,-1.08721191,0.10557349,0.76573423,25.10615077
2.52500000,-1.07946631,0.09106055,0.81491214,18.90611139
2.53000000,-1.08660107,0.10255005,0.82960000,19.12358227
2.53500000,-1.07906982,0.07481592,0.73905075,12.93835172
2.54000000,-1.07371094,0.09134912,0.87197519,19.78528272
2.54500000,-1.06503955,0.08138525,0.78895023,11.31390385
2.55000000,-1.06700635,0.09337476,0.88037167,20.59024826
2.55500000,-1.05826025,0.07351050,0.67608975,13.14742817
2.56000000,-1.05870508,0.09728296,0.79973579,25.20147709
2.56500000,-1.05375684,0.08314111,0.72730581,12.55871828
2.57000000,-1.05069531,0.09877686,0.75265573,21.70325359
2.57500000,-1.04784131,0.08750684,0.75217291,15.05161124
2.58000000,-1.04476172,0.08349683,0.79454378,15.66907457
2.58500000,-1.03786670,0.06650684,0.77906025,10.32906265
2.59000000,-1.03285352,0.07218506,0.68141957,12.51061375
2.59500000,-1.03427002,0.08652417,0.84184708,16.52405518
2.60000000,-1.03012305,0.07987061,0.68914992,13.21413672
2.60500000,-1.01913623,0.06516870,0.70443708,10.00872336
2.61000000,-1.02036572,0.06579712,0.75292915,8.86600668
2.61500000,-1.02189648,0.06619458,0.73792159,10.37254190
2.62000000,-1.02019336,0.06886890,0.68530168,11.67372140
2.62500000,-1.01204346,0.06815894,0.68991210,10.93922346
2.63000000,-1.00889844,0.07363379,0.68628415,13.20582105
2.63500000,-1.00260596,0.07325269,0.59953881,13.10357110
2.64000000,-1.00113818,0.07950415,0.63610857,14.21179327
2.64500000,-0.99510010,0.06109326,0.73561426,9.14103357
2.65000000,-0.99725049,0.06280640,0.60900424,9.71572988
2.65500000,-0.99152539,0.05521558,0.70957082,7.30872032
2.66000000,-0.98582617,0.06358594,0.69259409,10.18468377
2.66500000,-0.98175098,0.05940381,0.61647221,7.22582393
2.67000000,-0.98321289,0.06140967,0.68181260,9.09351437
2.67500000,-0.97985986,0.06769971,0.61550777,10.38605013
2.68000000,-0.97600195,0.06679956,0.60555225,10.74953497
2.68500000,-0.97148047,0.06192261,0.57515359,9.08727582
2.69000000,-0.97026758,0.06505469,0.56488425,9.62002275
2.69500000,-0.96809473,0.06195190,0.60781523,8.98894723
2.70000000,-0.96563232,0.05804199,0.65798796,8.36306692
2.70500000,-0.96042480,0.05609766,0.61891636,7.78692363
2.71000000,-0.95877344,0.05944165,0.62270029,7.85815244
2.71500000,-0.95532129,0.06241455,0.56396081,8.68768803
2.72000000,-0.95149072,0.05895532,0.55084751,8.41686087
2.72500000,-0.95107715,0.05678467,0.52494297,7.96525451
2.73000000,-0.94596924,0.06502905,0.60819826,8.94026746
2.73500000,-0.94138770,0.05588330,0.52171655,7.16650636
2.74000000,-0.93895508,0.05234595,0.56804152,6.50344214
2.74500000,-0.93329883,0.05293433,0.56897715,6.36353382
2.75000000,-0.93392041,0.05332373,0.54158864,6.24569532
2.75500000,-0.93107227,0.05314600,0.54654602,6.35485855
2.76000000,-0.92785303,0.06006006,0.57231810,7.82385803
2.76500000,-0.92850342,0.04843579,0.53743020,5.52806035
2.77000000,-0.92597412,0.06138843,0.59022333,8.26130212
2.77500000,-0.92209180,0.04528442,0.57465086,4.90043233
2.78000000,-0.91909570,0.05462109,0.52329733,6.88840349
2.78500000,-0.91593311,0.04903979,0.51808706,5.82384888
2.79000000,-0.91555615,0.05317725,0.49742480,6.35414397
2.79500000,-0.91180615,0.05767700,0.48811472,7.40729411
2.80000000,-0.91259229,0.06379834,0.55973621,9.18637216
2.80500000,-0.90535986,0.05386694,0.46276040,6.74278432
2.81000000,-0.90414795,0.04653369,0.52529059,4.84886909
2.81500000,-0.90143213,0.04835767,0.49294059,5.26801114
2.82000000,-0.89734961,0.05135645,0.51085109,6.02025821
2.82500000,-0.89457471,0.05006152,0.51330249,5.42890040
2.83000000,-0.89142041,0.05359839,0.44541273,6.02966152
2.83500000,-0.88853418,0.04849194,0.48396539,5.18051643
2.84000000,-0.89033643,0.04716626,0.46958649,5.01000857
2.84500000,-0.88451416,0.05418457,0.45659027,6.17922775
2.85000000,-0.88124219,0.05434888,0.49903977,6.70421060
2.85500000,-0.88286963,0.04684009,0.45162987,4.72967468
2.86000000,-0.87801270,0.04897339,0.48119081,5.20152518
2.86500000,-0.87666992,0.03882788,0.44006969,3.40612639
2.87000000,-0.87554736,0.04739136,0.45517937,4.84132856
2.87500000,-0.87274023,0.04675903,0.45931210,4.93771215
2.88000000,-0.86965283,0.04715894,0.46907326,4.99517508
2.88500000,-0.86666406,0.04122729,0.44946131,3.73440413
2.89000000,-0.86812207,0.04703418,0.47287282,5.01040019
2.89500000,-0.86017480,0.04793481,0.44724553,4.73022753
2.90000000,-0.86052295,0.04557056,0.44349300,4.56288168
2.90500000,-0.85781201,0.04513574,0.43143401,4.24783266
2.91000000,-0.85570459,0.04156934,0.43447485,3.80917273
2.91500000,-0.85311523,0.04527417,0.40280517,4.52054436
2.92000000,-0.84937451,0.04844946,0.43552445,4.82813627
2.92500000,-0.84947705,0.04696045,0.39093028,4.63880599
2.93000000,-0.84813184,0.04484741,0.42817769,4.45866866
2.93500000,-0.84491211,0.04459302,0.43670902,4.28782877
2.94000000,-0.84170996,0.04372485,0.44283491,4.11896831
2.94500000,-0.84006836,0.05071045,0.40587370,5.26782482
2.95000000,-0.83742139,0.04589038,0.40458948,4.39628675
2.95500000,-0.83524756,0.04240112,0.39947481,3.95775201
2.96000000,-0.83145752,0.04517847,0.43452276,4.06160433
2.96500000,-0.83161328,0.04406763,0.42350861,4.15717854
2.97000000,-0.82975488,0.04318457,0.38783220,3.98888089
2.97500000,-0.82700342,0.04620020,0.40152684,4.51619946
2.98000000,-0.82696094,0.04253540,0.40522401,3.82639248
2.98500000,-0.82310938,0.04280737,0.44137428,3.95734221
2.99000000,-0.82027539,0.04105811,0.40929202,3.51331284
2.99500000,-0.81775244,0.03985205,0.43584581,3.45841141
3.00000000,-0.81853564,0.04569287,0.37932722,3.90840443
