temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.29668444,0.03150278,0.31974588,0.81831980
1.05000000,-1.28266889,0.03660167,0.34585408,0.99062186
1.10000000,-1.26139111,0.03693333,0.35811585,1.17981484
1.15000000,-1.24257222,0.03765500,0.35833654,0.99076998
1.20000000,-1.21745333,0.03516444,0.34831590,1.15283144
1.25000000,-1.21495222,0.03645389,0.38666456,1.00661911
1.30000000,-1.18398444,0.03472056,0.37739760,1.08246912
1.35000000,-1.17029889,0.03473167,0.39167799,1.04236182
1.40000000,-1.14871778,0.03661333,0.41068877,1.14680790
1.45000000,-1.12357778,0.03693556,0.38870555,1.13250493
1.50000000,-1.10692556,0.03332444,0.39169314,0.99110818
1.55000000,-1.09095000,0.04089444,0.42321594,1.22047666
1.60000000,-1.06448444,0.03506556,0.43531123,0.98808118
1.65000000,-1.04366222,0.03310500,0.40912891,0.89496768
1.70000000,-1.02076444,0.03585556,0.40289593,0.99958516
1.75000000,-1.00279000,0.03456333,0.37756582,0.92317603
1.80000000,-0.97837556,0.03100278,0.37616143,0.75368699
1.85000000,-0.96334000,0.03402167,0.36442497,0.85285470
1.90000000,-0.94737667,0.03484500,0.35325530,0.86717986
1.95000000,-0.93157556,0.03410889,0.37191509,0.81313211
2.00000000,-0.91037667,0.03551056,0.35629684,0.84318459
2.05000000,-0.89213889,0.03417444,0.34195743,0.76327749
2.10000000,-0.87707667,0.03276500,0.32430576,0.70792495
2.15000000,-0.85896667,0.03179389,0.32850067,0.66703093
2.20000000,-0.84401556,0.03307444,0.31893135,0.68471974
2.25000000,-0.82942222,0.03279944,0.29952799,0.66556146
2.30000000,-0.81396667,0.03395833,0.30527428,0.69851967
2.35000000,-0.79733222,0.03406333,0.29047875,0.67710777
2.40000000,-0.78578667,0.03267556,0.29140301,0.61794188
2.45000000,-0.76925333,0.03358444,0.27136932,0.63379336
2.50000000,-0.75412111,0.03279056,0.26896801,0.60206818
2.55000000,-0.74117667,0.03158278,0.25969128,0.55501715
2.60000000,-0.73104111,0.03236500,0.25080609,0.56386392
2.65000000,-0.71417444,0.03157778,0.23788000,0.52488519
2.70000000,-0.70802222,0.03232167,0.23216515,0.54436287
2.75000000,-0.69496000,0.03142000,0.22594427,0.50156563
2.80000000,-0.68853778,0.03170111,0.22101804,0.49316768
2.85000000,-0.66942000,0.03222500,0.20791581,0.50486966
2.90000000,-0.66183333,0.03195778,0.21017077,0.50486796
2.95000000,-0.65338333,0.03198111,0.20711929,0.48981603
3.00000000,-0.64286778,0.03212778,0.19043961,0.48049602
3.05000000,-0.62930778,0.03156111,0.18718791,0.45243000
3.10000000,-0.62078222,0.03116444,0.18010185,0.44290610
3.15000000,-0.61281333,0.03112889,0.18089761,0.43188681
3.20000000,-0.60650556,0.03103167,0.17798727,0.42049043
3.25000000,-0.59683222,0.03185056,0.17109239,0.43737526
3.30000000,-0.58569778,0.03155500,0.17305877,0.41878203
3.35000000,-0.58154667,0.03103167,0.16290554,0.39972537
3.40000000,-0.57036778,0.03007333,0.15665739,0.37600100
3.45000000,-0.56330333,0.03020000,0.15203631,0.37458057
3.50000000,-0.55508000,0.03163722,0.14980768,0.39538184
3.55000000,-0.55163222,0.02979167,0.14626294,0.35503579
3.60000000,-0.54121222,0.03088389,0.14474169,0.37397122
3.65000000,-0.53651000,0.03044833,0.13762324,0.35643145
3.70000000,-0.52994667,0.03023944,0.13507760,0.35174657
3.75000000,-0.52021667,0.03027444,0.12977253,0.34877402
3.80000000,-0.51379222,0.03043833,0.13024660,0.34701378
3.85000000,-0.50635889,0.02988556,0.12485082,0.32924604
3.90000000,-0.50161333,0.02954056,0.12614206,0.31574671
3.95000000,-0.49627889,0.03002500,0.12075760,0.32231683
4.00000000,-0.48612000,0.02970444,0.11166820,0.31257861
