temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.31524000,0.02241389,0.27927996,0.42446147
1.05000000,-1.27691556,0.02132944,0.34855663,0.41896550
1.10000000,-1.27256889,0.02057722,0.32938603,0.43045273
1.15000000,-1.25103333,0.02414944,0.34541249,0.51616772
1.20000000,-1.22177444,0.02174778,0.36412257,0.48234032
1.25000000,-1.20665111,0.02250944,0.40653298,0.47071886
1.30000000,-1.17737222,0.02173333,0.36252055,0.44381056
1.35000000,-1.15360000,0.02307056,0.38321570,0.51026582
1.40000000,-1.13895333,0.02193944,0.41931471,0.48186805
1.45000000,-1.11713889,0.02372722,0.35911090,0.50744305
1.50000000,-1.11253889,0.02365889,0.40791752,0.45134033
1.55000000,-1.08301444,0.02318389,0.42749991,0.46327509
1.60000000,-1.05859778,0.02415667,0.40507986,0.49698083
1.65000000,-1.04267222,0.02296556,0.42904214,0.43150984
1.70000000,-1.03899889,0.02265222,0.39181923,0.41495993
1.75000000,-0.99744333,0.02338944,0.38526746,0.43489794
1.80000000,-0.98132444,0.02358111,0.38964677,0.42344745
1.85000000,-0.96539556,0.02465444,0.38882682,0.45497951
1.90000000,-0.93606000,0.02304833,0.36213257,0.39461454
1.95000000,-0.93078778,0.02396056,0.37040610,0.41183282
2.00000000,-0.90307667,0.02350167,0.34165414,0.38225236
2.05000000,-0.89694778,0.02426111,0.33099358,0.40121899
2.10000000,-0.87352778,0.02453944,0.32680690,0.39931640
2.15000000,-0.85869667,0.02396278,0.30839544,0.37059308
2.20000000,-0.84362667,0.02396556,0.32790590,0.37090264
2.25000000,-0.83392000,0.02397667,0.30549756,0.35981259
2.30000000,-0.81226778,0.02440056,0.29207136,0.36381161
2.35000000,-0.79739222,0.02433167,0.28352540,0.35369952
2.40000000,-0.78256111,0.02419111,0.28198306,0.33872369
2.45000000,-0.77300556,0.02345167,0.27416967,0.31508539
2.50000000,-0.75620111,0.02395722,0.25245478,0.32676905
2.55000000,-0.74340889,0.02413000,0.25505393,0.32080527
2.60000000,-0.73275333,0.02448611,0.24148213,0.31969490
2.65000000,-0.71605000,0.02435111,0.23443794,0.31321801
2.70000000,-0.70637778,0.02486889,0.22126577,0.32082731
2.75000000,-0.69568444,0.02461389,0.22482962,0.31307000
2.80000000,-0.68502889,0.02452611,0.22561926,0.30133218
2.85000000,-0.67240889,0.02383500,0.21912454,0.28333184
2.90000000,-0.66174556,0.02436833,0.20357726,0.28645130
2.95000000,-0.65047889,0.02456722,0.20694420,0.28328422
3.00000000,-0.63972556,0.02473111,0.20371775,0.28611618
3.05000000,-0.63057111,0.02478333,0.18520972,0.28240739
3.10000000,-0.62222222,0.02475889,0.18992350,0.27521730
3.15000000,-0.61526667,0.02458278,0.18108534,0.26950330
3.20000000,-0.60275556,0.02448889,0.17340400,0.26102323
3.25000000,-0.59678556,0.02546889,0.16985077,0.28154287
3.30000000,-0.58601444,0.02511278,0.16651661,0.26993658
3.35000000,-0.57902667,0.02416278,0.16303492,0.24688352
3.40000000,-0.57128333,0.02546111,0.15710400,0.26686294
3.45000000,-0.56601556,0.02490500,0.15485164,0.25376409
3.50000000,-0.55642444,0.02462444,0.15011997,0.24052921
3.55000000,-0.54944111,0.02499333,0.14376720,0.24419893
3.60000000,-0.54268333,0.02479833,0.14193084,0.24303303
3.65000000,-0.53507222,0.02501722,0.13638045,0.24111099
3.70000000,-0.52886667,0.02519056,0.13470544,0.24032681
3.75000000,-0.52137778,0.02534778,0.13684403,0.24252166
3.80000000,-0.51449000,0.02525944,0.13106383,0.23453238
3.85000000,-0.50847667,0.02505556,0.12873105,0.23014582
3.90000000,-0.50237444,0.02538333,0.12436573,0.23361209
3.95000000,-0.49473889,0.02540111,0.12351576,0.23018604
4.00000000,-0.48848444,0.02521444,0.11902810,0.22393577
