temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.30692111,0.04380722,0.29273016,1.20632378
1.05000000,-1.28904111,0.03472778,0.31772773,1.02370671
1.10000000,-1.25935222,0.03799944,0.33586203,1.20417049
1.15000000,-1.26150222,0.04450278,0.37845344,1.27411584
1.20000000,-1.24447444,0.04329778,0.35413954,1.09073754
1.25000000,-1.21571333,0.03793333,0.37698891,1.14249627
1.30000000,-1.19723000,0.03923944,0.43029910,1.03460292
1.35000000,-1.18320000,0.03762556,0.37722886,1.33027444
1.40000000,-1.15414889,0.03928278,0.40815394,1.40525498
1.45000000,-1.13972667,0.03742889,0.40511258,1.26643489
1.50000000,-1.10329000,0.03704722,0.41292398,1.19749648
1.55000000,-1.08753667,0.04101444,0.42311142,1.15231228
1.60000000,-1.06256333,0.03843611,0.39145389,1.25199250
1.65000000,-1.05018222,0.03973278,0.43126884,1.19910845
1.70000000,-1.02905333,0.03960833,0.38963728,1.20243426
1.75000000,-1.00470000,0.03482056,0.39459872,0.93356129
1.80000000,-0.98421889,0.03643833,0.36878174,0.99970674
1.85000000,-0.97172556,0.03598611,0.38503080,0.96790201
1.90000000,-0.94314444,0.03554722,0.35814522,0.91891326
1.95000000,-0.92713778,0.03601500,0.36703393,0.91884448
2.00000000,-0.90775333,0.03597167,0.35074852,0.89325653
2.05000000,-0.89800222,0.03616611,0.33560429,0.86670358
2.10000000,-0.87580222,0.03486444,0.33575071,0.81887526
2.15000000,-0.85831333,0.03395556,0.33268590,0.73851930
2.20000000,-0.84419333,0.03565611,0.31008426,0.78275189
2.25000000,-0.82838222,0.03492056,0.29652090,0.75839738
2.30000000,-0.81021778,0.03453500,0.29237655,0.71080945
2.35000000,-0.79659556,0.03542667,0.28065805,0.73677907
2.40000000,-0.78737333,0.03527278,0.27342002,0.71518327
2.45000000,-0.77411889,0.03368111,0.28022377,0.64314965
2.50000000,-0.75373667,0.03358333,0.25944679,0.63562339
2.55000000,-0.74786556,0.03420778,0.24375531,0.64553993
2.60000000,-0.73012333,0.03338333,0.24567468,0.59771132
2.65000000,-0.72002333,0.03399722,0.23691814,0.60631316
2.70000000,-0.70617667,0.03292167,0.24080730,0.56654145
2.75000000,-0.69620556,0.03330222,0.23287819,0.56859308
2.80000000,-0.68270889,0.03295167,0.21645149,0.54130226
2.85000000,-0.67089556,0.03339444,0.20788621,0.54983787
2.90000000,-0.66234778,0.03327111,0.21811102,0.52769479
2.95000000,-0.65375778,0.03297278,0.20792664,0.51804136
3.00000000,-0.64046111,0.03199444,0.19139707,0.48136993
3.05000000,-0.63257333,0.03254000,0.19673873,0.48074992
3.10000000,-0.62284111,0.03225833,0.18395133,0.46486351
3.15000000,-0.61497667,0.03271722,0.18647902,0.47567522
3.20000000,-0.60525000,0.03144389,0.17380321,0.42766615
3.25000000,-0.59781333,0.03200389,0.16991141,0.44334013
3.30000000,-0.58687444,0.03197444,0.16568748,0.43248271
3.35000000,-0.57794556,0.03182944,0.16129943,0.42577621
3.40000000,-0.57150333,0.03059556,0.15570293,0.38630335
3.45000000,-0.56273333,0.03158778,0.14573929,0.41245338
3.50000000,-0.55491333,0.03165333,0.14668465,0.39780801
3.55000000,-0.54957889,0.03131722,0.13846580,0.39013077
3.60000000,-0.54243444,0.03151167,0.14290560,0.38407309
3.65000000,-0.53352667,0.03160056,0.13639993,0.38325812
3.70000000,-0.52872778,0.03111167,0.13395281,0.36615958
3.75000000,-0.52423778,0.03196278,0.13469697,0.37985993
3.80000000,-0.51652778,0.03103444,0.12969926,0.35635235
3.85000000,-0.50590333,0.03044611,0.11865104,0.34384193
3.90000000,-0.50188000,0.03091278,0.12526538,0.35336964
3.95000000,-0.49727222,0.03112167,0.11852343,0.34698768
4.00000000,-0.48936889,0.03085056,0.11592898,0.33271613
