temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.96945733,0.87971289,0.30499145,4.28988068
1.05000000,-1.94824933,0.78700189,0.33768515,10.26522082
1.10000000,-1.96283556,0.87407522,0.41981455,10.51606879
1.15000000,-1.96291200,0.89119844,0.31409499,3.75776388
1.20000000,-1.97912200,0.95218056,0.09747614,0.82215388
1.25000000,-1.96147956,0.90962878,0.34206352,6.22496824
1.30000000,-1.95659333,0.91562967,0.76781201,10.94741827
1.35000000,-1.94905644,0.89684256,0.45889024,6.82165125
1.40000000,-1.95506844,0.94521456,0.33765001,5.72258062
1.45000000,-1.94866644,0.94897422,0.26006383,1.66558654
1.50000000,-1.92789222,0.89733922,0.37237535,5.33757985
1.55000000,-1.91601000,0.90001489,0.56310710,9.75949071
1.60000000,-1.90780511,0.90880689,0.65298173,9.97480081
1.65000000,-1.91407489,0.97517078,0.29700835,0.05440084
1.70000000,-1.89163844,0.95092922,0.64421891,4.74609179
1.75000000,-1.87954578,0.96383144,0.38939039,0.08775600
1.80000000,-1.85929689,0.95674522,0.43647825,0.11324698
1.85000000,-1.82892756,0.93107622,0.64500054,5.10074813
1.90000000,-1.80893467,0.93795100,0.56026248,0.20088318
1.95000000,-1.77878889,0.92601711,0.62026135,0.25129314
2.00000000,-1.74219467,0.90850144,0.76081790,0.55372904
2.05000000,-1.70603667,0.89313344,0.80304861,0.48953839
2.10000000,-1.66346644,0.87180378,0.91559841,0.68861680
2.15000000,-1.61242267,0.84052822,1.06799826,1.42830798
2.20000000,-1.55027244,0.79524256,1.27073680,2.36957154
2.25000000,-1.46607800,0.69969889,1.64496231,13.67734402
2.30000000,-1.37625533,0.57597300,1.67572821,33.50912700
2.35000000,-1.30537267,0.48366289,1.59080672,37.59592550
2.40000000,-1.22046711,0.35487311,1.26041247,34.01812930
2.45000000,-1.15884978,0.26861944,1.07032910,26.99422933
2.50000000,-1.10519356,0.20957278,0.89092752,19.30709818
2.55000000,-1.06636533,0.18426167,0.75952364,15.36044940
2.60000000,-1.02717422,0.16269133,0.68799072,12.25080277
2.65000000,-0.99246044,0.14602244,0.62206922,9.99020764
2.70000000,-0.96417933,0.13469267,0.58412503,8.93639410
2.75000000,-0.93643978,0.12738944,0.54195401,7.54152595
2.80000000,-0.90762267,0.10937556,0.51403835,5.80204424
2.85000000,-0.88194489,0.10516433,0.48319941,5.37739527
2.90000000,-0.85947356,0.09818844,0.44863107,4.48729429
2.95000000,-0.83831111,0.09935356,0.42651581,4.58054864
3.00000000,-0.81677244,0.09079156,0.40040717,3.79113909
3.05000000,-0.79844000,0.08950856,0.38384282,3.59431214
3.10000000,-0.77928200,0.08497156,0.35770439,3.21791338
3.15000000,-0.76158400,0.07998011,0.33505105,2.81233435
3.20000000,-0.74556711,0.07761967,0.32203947,2.62064569
3.25000000,-0.72951644,0.07336833,0.31261725,2.29824460
3.30000000,-0.71453933,0.07429678,0.28930683,2.31567592
3.35000000,-0.69989556,0.07088411,0.27647133,2.07904558
3.40000000,-0.68659600,0.06978411,0.27317653,1.99448091
3.45000000,-0.67162556,0.06749656,0.25571549,1.83852650
3.50000000,-0.65938644,0.06557433,0.24546700,1.70419237
3.55000000,-0.64755489,0.06468600,0.23335230,1.63265737
3.60000000,-0.63601067,0.06240500,0.22490751,1.50233482
3.65000000,-0.62491089,0.06163544,0.21848061,1.47472711
3.70000000,-0.61534311,0.06186389,0.21121993,1.43455079
3.75000000,-0.60374556,0.05998589,0.20282685,1.34023166
3.80000000,-0.59406756,0.05911967,0.19785677,1.28151159
3.85000000,-0.58382956,0.05653189,0.18880118,1.17183735
3.90000000,-0.57555222,0.05802778,0.17811620,1.20306858
3.95000000,-0.56627489,0.05583567,0.17710591,1.10700393
4.00000000,-0.55713578,0.05477144,0.17091773,1.05145796
