tc,beta,r_squared,slope,intercept,fit_points,is_valid
2.25000000,0.04750982,0.53119088,0.04750982,-2.28971913,13 ,true
2.25010000,0.04764622,0.53155080,0.04764622,-2.28948537,13 ,true
2.25020000,0.04778197,0.53190722,0.04778197,-2.28925313,13 ,true
2.25030000,0.04791709,0.53226020,0.04791709,-2.28902240,13 ,true
2.25040000,0.04805159,0.53260981,0.04805159,-2.28879314,13 ,true
2.25050000,0.04818548,0.53295612,0.04818548,-2.28856533,13 ,true
2.25060000,0.04831877,0.53329918,0.04831877,-2.28833895,13 ,true
2.25070000,0.04845147,0.53363908,0.04845147,-2.28811398,13 ,true
2.25080000,0.04858359,0.53397585,0.04858359,-2.28789038,13 ,true
2.25090000,0.04871514,0.53430957,0.04871514,-2.28766814,13 ,true
2.25100000,0.04884613,0.53464029,0.04884613,-2.28744723,13 ,true
2.25110000,0.04897657,0.53496806,0.04897657,-2.28722764,13 ,true
2.25120000,0.04910646,0.53529294,0.04910646,-2.28700934,13 ,true
2.25130000,0.04923583,0.53561499,0.04923583,-2.28679232,13 ,true
2.25140000,0.04936467,0.53593424,0.04936467,-2.28657655,13 ,true
2.25150000,0.04949300,0.53625076,0.04949300,-2.28636201,13 ,true
2.25160000,0.04962082,0.53656459,0.04962082,-2.28614868,13 ,true
2.25170000,0.04974814,0.53687577,0.04974814,-2.28593656,13 ,true
2.25180000,0.04987496,0.53718436,0.04987496,-2.28572561,13 ,true
2.25190000,0.05000131,0.53749040,0.05000131,-2.28551582,13 ,true
2.25200000,0.05012718,0.53779393,0.05012718,-2.28530717,13 ,true
2.25210000,0.05025258,0.53809499,0.05025258,-2.28509965,13 ,true
2.25220000,0.05037752,0.53839363,0.05037752,-2.28489324,13 ,true
2.25230000,0.05050200,0.53868989,0.05050200,-2.28468793,13 ,true
2.25240000,0.05062604,0.53898380,0.05062604,-2.28448369,13 ,true
2.25250000,0.05074963,0.53927541,0.05074963,-2.28428052,13 ,true
2.25260000,0.05087279,0.53956474,0.05087279,-2.28407839,13 ,true
2.25270000,0.05099552,0.53985185,0.05099552,-2.28387730,13 ,true
2.25280000,0.05111783,0.54013676,0.05111783,-2.28367723,13 ,true
2.25290000,0.05123973,0.54041952,0.05123973,-2.28347817,13 ,true
2.25300000,0.05136121,0.54070014,0.05136121,-2.28328010,13 ,true
2.25310000,0.05148229,0.54097867,0.05148229,-2.28308300,13 ,true
2.25320000,0.05160297,0.54125515,0.05160297,-2.28288687,13 ,true
2.25330000,0.05172326,0.54152959,0.05172326,-2.28269170,13 ,true
2.25340000,0.05184316,0.54180203,0.05184316,-2.28249746,13 ,true
2.25350000,0.05196268,0.54207251,0.05196268,-2.28230415,13 ,true
2.25360000,0.05208183,0.54234105,0.05208183,-2.28211176,13 ,true
2.25370000,0.05220060,0.54260768,0.05220060,-2.28192027,13 ,true
2.25380000,0.05231900,0.54287243,0.05231900,-2.28172968,13 ,true
2.25390000,0.05243704,0.54313533,0.05243704,-2.28153996,13 ,true
2.25400000,0.05255473,0.54339640,0.05255473,-2.28135112,13 ,true
2.25410000,0.05267207,0.54365567,0.05267207,-2.28116314,13 ,true
2.25420000,0.05278905,0.54391317,0.05278905,-2.28097600,13 ,true
2.25430000,0.05290570,0.54416893,0.05290570,-2.28078970,13 ,true
2.25440000,0.05302200,0.54442296,0.05302200,-2.28060423,13 ,true
2.25450000,0.05313797,0.54467529,0.05313797,-2.28041958,13 ,true
2.25460000,0.05325361,0.54492594,0.05325361,-2.28023574,13 ,true
2.25470000,0.05336893,0.54517495,0.05336893,-2.28005270,13 ,true
2.25480000,0.05348392,0.54542232,0.05348392,-2.27987044,13 ,true
2.25490000,0.05359860,0.54566809,0.05359860,-2.27968897,13 ,true
2.25500000,0.05371297,0.54591228,0.05371297,-2.27950826,13 ,true
2.25510000,0.05382702,0.54615490,0.05382702,-2.27932832,13 ,true
2.25520000,0.05394077,0.54639598,0.05394077,-2.27914913,13 ,true
2.25530000,0.05405421,0.54663554,0.05405421,-2.27897069,13 ,true
2.25540000,0.05416736,0.54687359,0.05416736,-2.27879298,13 ,true
2.25550000,0.05428021,0.54711017,0.05428021,-2.27861600,13 ,true
2.25560000,0.05439278,0.54734528,0.05439278,-2.27843975,13 ,true
2.25570000,0.05450505,0.54757895,0.05450505,-2.27826420,13 ,true
2.25580000,0.05461704,0.54781120,0.05461704,-2.27808935,13 ,true
2.25590000,0.05472875,0.54804204,0.05472875,-2.27791521,13 ,true
2.25600000,0.05484018,0.54827149,0.05484018,-2.27774175,13 ,true
2.25610000,0.05495134,0.54849957,0.05495134,-2.27756897,13 ,true
2.25620000,0.05506222,0.54872630,0.05506222,-2.27739687,13 ,true
2.25630000,0.05517284,0.54895169,0.05517284,-2.27722543,13 ,true
2.25640000,0.05528319,0.54917576,0.05528319,-2.27705466,13 ,true
2.25650000,0.05539328,0.54939852,0.05539328,-2.27688453,13 ,true
2.25660000,0.05550311,0.54962000,0.05550311,-2.27671505,13 ,true
2.25670000,0.05561269,0.54984021,0.05561269,-2.27654622,13 ,true
2.25680000,0.05572201,0.55005916,0.05572201,-2.27637801,13 ,true
2.25690000,0.05583108,0.55027687,0.05583108,-2.27621043,13 ,true
2.25700000,0.05593990,0.55049335,0.05593990,-2.27604347,13 ,true
2.25710000,0.05604848,0.55070862,0.05604848,-2.27587713,13 ,true
2.25720000,0.05615681,0.55092269,0.05615681,-2.27571139,13 ,true
2.25730000,0.05626491,0.55113557,0.05626491,-2.27554626,13 ,true
2.25740000,0.05637277,0.55134729,0.05637277,-2.27538172,13 ,true
2.25750000,0.05648039,0.55155785,0.05648039,-2.27521776,13 ,true
2.25760000,0.05658778,0.55176726,0.05658778,-2.27505440,13 ,true
2.25770000,0.05669494,0.55197555,0.05669494,-2.27489161,13 ,true
2.25780000,0.05680188,0.55218272,0.05680188,-2.27472939,13 ,true
2.25790000,0.05690859,0.55238878,0.05690859,-2.27456775,13 ,true
2.25800000,0.05701508,0.55259375,0.05701508,-2.27440666,13 ,true
2.25810000,0.05712134,0.55279764,0.05712134,-2.27424613,13 ,true
2.25820000,0.05722739,0.55300047,0.05722739,-2.27408615,13 ,true
2.25830000,0.05733323,0.55320223,0.05733323,-2.27392672,13 ,true
2.25840000,0.05743885,0.55340295,0.05743885,-2.27376783,13 ,true
2.25850000,0.05754425,0.55360264,0.05754425,-2.27360947,13 ,true
2.25860000,0.05764945,0.55380130,0.05764945,-2.27345165,13 ,true
