temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.49712148,0.18336093,0.23341570,2.55553082
1.02000000,-1.49619556,0.30214926,0.24384186,2.35823303
1.04000000,-1.48355778,0.19199796,0.23880926,3.17376564
1.06000000,-1.48441185,0.24939815,0.24382146,2.72851515
1.08000000,-1.48060296,0.29395111,0.26991300,3.92934281
1.10000000,-1.47964815,0.28011407,0.27632187,4.52104636
1.12000000,-1.48182815,0.23173056,0.26323390,3.88762641
1.14000000,-1.46891704,0.32716241,0.29015618,3.60709897
1.16000000,-1.46008667,0.31590963,0.30914686,4.00820924
1.18000000,-1.45202222,0.28955630,0.32191919,3.93394492
1.20000000,-1.44071630,0.26084481,0.33484433,5.95828793
1.22000000,-1.44633259,0.25688000,0.33061108,3.17071839
1.24000000,-1.43455222,0.28783741,0.33645456,4.31769378
1.26000000,-1.43066667,0.25159444,0.39723290,4.62083466
1.28000000,-1.42292148,0.29489074,0.39243816,6.20450256
1.30000000,-1.41909963,0.29904519,0.40862636,4.35010652
1.32000000,-1.40545556,0.26964389,0.40831955,5.74384499
1.34000000,-1.39178481,0.25623722,0.42494717,6.27440901
1.36000000,-1.39936296,0.28837000,0.42303371,6.22309854
1.38000000,-1.38030519,0.26750056,0.47799122,13.39912754
1.40000000,-1.37707556,0.30305315,0.45840258,6.86062467
1.42000000,-1.36335370,0.31972963,0.47072587,9.03645449
1.44000000,-1.34901630,0.25956500,0.47857273,8.77932405
1.46000000,-1.33441778,0.21809407,0.47859527,10.21686796
1.48000000,-1.32925222,0.22971500,0.51255951,7.37129105
1.50000000,-1.32564481,0.24440574,0.50987268,8.55447306
1.52000000,-1.30982815,0.23852148,0.51162549,9.13247636
1.54000000,-1.30460852,0.25608222,0.54250805,13.82626364
1.56000000,-1.29063000,0.21873648,0.53040479,8.91117533
1.58000000,-1.27232000,0.18420833,0.55583636,11.96198402
1.60000000,-1.26016222,0.16327370,0.54970404,10.67661202
1.62000000,-1.25760778,0.17774981,0.55264923,15.17719533
1.64000000,-1.25099259,0.20834000,0.53797600,12.84525820
1.66000000,-1.22518222,0.14718333,0.51120187,10.39261663
1.68000000,-1.22442000,0.15301259,0.55935992,10.76168907
1.70000000,-1.21352000,0.16157556,0.57038551,11.52982581
1.72000000,-1.19764222,0.14921926,0.55624137,10.22798917
1.74000000,-1.18360000,0.13385981,0.53160388,10.13457828
