temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.39402148,0.13150426,0.26809979,2.97897369
1.02000000,-1.38551852,0.13181111,0.27893993,3.97437389
1.04000000,-1.39069556,0.15886463,0.28936925,2.95077629
1.06000000,-1.37415111,0.13951870,0.28963887,2.94258655
1.08000000,-1.37037630,0.12170685,0.29629036,2.76843151
1.10000000,-1.35941704,0.11590648,0.31961856,3.43092947
1.12000000,-1.35673407,0.17352426,0.33102082,4.15315926
1.14000000,-1.34950037,0.09779037,0.33803662,3.31833423
1.16000000,-1.33943185,0.14153574,0.35170117,3.98098252
1.18000000,-1.33799481,0.13506815,0.35837432,3.69628215
1.20000000,-1.32876667,0.11515389,0.35840190,4.02831778
1.22000000,-1.32134593,0.14178481,0.38074330,4.59893571
1.24000000,-1.31894889,0.15886278,0.39773127,5.10893334
1.26000000,-1.30716481,0.11685111,0.42978756,5.24803656
1.28000000,-1.29231000,0.11786852,0.40869540,6.67198608
1.30000000,-1.28908741,0.12225759,0.39481162,4.53240834
1.32000000,-1.28607296,0.12555019,0.42097144,5.37973647
1.34000000,-1.27026185,0.12123852,0.40275602,6.26814503
1.36000000,-1.26215370,0.09316870,0.44840991,7.06338391
1.38000000,-1.25139444,0.08773926,0.42926682,4.37106004
1.40000000,-1.24053444,0.09776759,0.46242041,5.86585678
1.42000000,-1.22448778,0.10363537,0.45134701,5.15222614
1.44000000,-1.22565963,0.09058537,0.44829879,5.48705255
1.46000000,-1.21638407,0.10335333,0.45109706,5.56327187
1.48000000,-1.20286630,0.09190093,0.47246117,4.93223056
1.50000000,-1.19652370,0.09230630,0.46396300,4.65626680
1.52000000,-1.18221111,0.09348444,0.45010222,5.91496343
1.54000000,-1.17367222,0.09643000,0.46243489,5.54313820
1.56000000,-1.16564444,0.09547056,0.46467244,5.28872849
1.58000000,-1.15884296,0.09480111,0.46227307,6.38762517
1.60000000,-1.14816630,0.08747000,0.47233932,4.77603659
1.62000000,-1.14024074,0.08451296,0.44677879,5.21422479
1.64000000,-1.13233481,0.08379833,0.45872349,5.52381192
1.66000000,-1.12283926,0.09515981,0.45339468,5.92704460
1.68000000,-1.11200593,0.08495167,0.46592990,5.48222451
1.70000000,-1.09899852,0.08751667,0.46270271,5.30367584
1.72000000,-1.09603370,0.08828889,0.44134585,5.54279006
1.74000000,-1.08731222,0.07370667,0.44971183,3.83588537
1.76000000,-1.07453630,0.08286037,0.45068170,4.26509068
1.78000000,-1.06163556,0.08169185,0.44755298,4.65856441
1.80000000,-1.05343148,0.07581241,0.46392898,4.21308024
1.82000000,-1.04951000,0.07078481,0.45042126,3.35684911
1.84000000,-1.03914815,0.07301889,0.43780245,3.94029905
1.86000000,-1.02856519,0.06991833,0.43655622,3.46553195
1.88000000,-1.01896296,0.07215463,0.43949770,3.65546743
1.90000000,-1.00624037,0.07024222,0.42077032,3.50467221
1.92000000,-1.00439556,0.07158963,0.43612745,3.37129142
1.94000000,-0.99536963,0.07117630,0.41711000,3.52641913
1.96000000,-0.98406704,0.07089500,0.40421418,3.34781809
1.98000000,-0.98078741,0.07058648,0.39809539,3.19126664
2.00000000,-0.97003222,0.06540926,0.40767836,2.95220508
2.02000000,-0.95912370,0.06770481,0.40544128,3.11269726
2.04000000,-0.95294111,0.06539500,0.38754536,2.79683571
2.06000000,-0.94800704,0.06552352,0.40584139,2.77117599
2.08000000,-0.93714593,0.06381463,0.38905003,2.65678286
2.10000000,-0.93034111,0.06397130,0.38323878,2.63275955
2.12000000,-0.91672407,0.06083519,0.37014775,2.40405832
2.14000000,-0.92092185,0.06179519,0.38458334,2.43950101
2.16000000,-0.91128444,0.06545222,0.37488304,2.61318905
2.18000000,-0.90331444,0.05916278,0.38431807,2.21490906
2.20000000,-0.88879630,0.05801907,0.36845454,2.09698554
2.22000000,-0.88682593,0.06118722,0.35929946,2.28368484
2.24000000,-0.87964741,0.06078778,0.34971531,2.27046606
2.26000000,-0.86893259,0.05968407,0.34181796,2.13304908
2.28000000,-0.86597704,0.05846963,0.34428972,2.02676960
2.30000000,-0.85613111,0.05902148,0.33650329,2.10008016
2.32000000,-0.85046259,0.05738333,0.33982737,1.94449486
2.34000000,-0.84110630,0.05922593,0.34044617,2.07294335
2.36000000,-0.83333778,0.05601333,0.32974395,1.84376017
2.38000000,-0.82899556,0.05753241,0.31646942,1.90645743
2.40000000,-0.81858407,0.05410593,0.31354990,1.68172695
2.42000000,-0.81741704,0.05462278,0.31409841,1.71094407
2.44000000,-0.81279926,0.05547574,0.31568469,1.72070994
2.46000000,-0.80414000,0.05578463,0.30449423,1.73221144
2.48000000,-0.79647556,0.05466981,0.30314602,1.68537419
2.50000000,-0.79423852,0.05290630,0.29652603,1.54888318
2.52000000,-0.78570074,0.05302870,0.29630943,1.55561683
2.54000000,-0.77951704,0.05295222,0.29229070,1.53210346
2.56000000,-0.77688407,0.05174204,0.29185915,1.46492333
2.58000000,-0.76764444,0.05262000,0.28373569,1.50355927
2.60000000,-0.76181000,0.05170352,0.28369314,1.43074799
2.62000000,-0.75419185,0.05210222,0.27943166,1.41675780
2.64000000,-0.75165148,0.05115148,0.27041426,1.39065822
2.66000000,-0.74782000,0.05037741,0.26448439,1.33683516
2.68000000,-0.73816963,0.05011204,0.26411998,1.28222383
2.70000000,-0.73681074,0.05029167,0.25593608,1.30517980
2.72000000,-0.72869481,0.04945111,0.25803661,1.21524308
2.74000000,-0.72504222,0.04853574,0.25211954,1.19895019
2.76000000,-0.72030037,0.05003241,0.25567961,1.26071069
2.78000000,-0.71539889,0.04881870,0.25277812,1.19999597
2.80000000,-0.71402556,0.04986278,0.24903132,1.21947679
2.82000000,-0.70489852,0.04824981,0.24384942,1.14970318
2.84000000,-0.70175444,0.04833741,0.24418808,1.15139794
2.86000000,-0.69483222,0.04773611,0.23309415,1.11010727
2.88000000,-0.69173259,0.04865074,0.23204209,1.13335370
2.90000000,-0.68691667,0.04723352,0.23364228,1.06646172
2.92000000,-0.68122704,0.04758148,0.22456289,1.08441949
2.94000000,-0.67763889,0.04616815,0.22386306,1.01348596
2.96000000,-0.67409185,0.04686796,0.21961615,1.03199975
2.98000000,-0.66972296,0.04601056,0.21813916,0.98685590
3.00000000,-0.66362704,0.04728648,0.21516118,1.04442816
3.02000000,-0.65894519,0.04665352,0.20924334,0.99538618
3.04000000,-0.65556481,0.04456667,0.21137795,0.92388808
3.06000000,-0.65029148,0.04546241,0.20647525,0.94002790
3.08000000,-0.64502148,0.04514833,0.20398037,0.93716021
3.10000000,-0.64255074,0.04594741,0.19954372,0.95005498
3.12000000,-0.64125481,0.04542130,0.20062473,0.92875333
3.14000000,-0.63569444,0.04483000,0.20183663,0.89364625
3.16000000,-0.63220259,0.04545093,0.19984689,0.92320751
3.18000000,-0.62606148,0.04383444,0.19214427,0.85386540
3.20000000,-0.62338926,0.04389944,0.18717976,0.84252865
