tc,beta,r_squared,slope,intercept,fit_points,is_valid
2.30000000,0.16941731,0.99889684,0.16941731,0.12489482,4 ,true
2.30500000,0.10558296,0.94413118,0.10558296,-0.01527698,5 ,true
2.31000000,0.13146095,0.96853239,0.13146095,0.03346864,5 ,true
2.31500000,0.15186044,0.98111581,0.15186044,0.06883993,5 ,true
2.32000000,0.16961965,0.98852944,0.16961965,0.09749670,5 ,true
2.32500000,0.18578265,0.99313048,0.18578265,0.12193193,5 ,true
2.33000000,0.20086670,0.99603023,0.20086670,0.14339894,5 ,true
2.33500000,0.21517023,0.99783335,0.21517023,0.16263050,5 ,true
2.34000000,0.22888249,0.99889916,0.22888249,0.18009717,5 ,true
2.34500000,0.24213153,0.99945449,0.24213153,0.19612137,5 ,true
2.35000000,0.25500823,0.99964895,0.25500823,0.21093481,5 ,true
2.35500000,0.15790847,0.92769207,0.15790847,0.01577004,6 ,true
2.36000000,0.19423313,0.95719943,0.19423313,0.07900694,6 ,true
2.36500000,0.22228694,0.97259116,0.22228694,0.12382653,6 ,true
2.37000000,0.24636944,0.98183244,0.24636944,0.15952662,6 ,true
2.37500000,0.26805816,0.98772238,0.26805816,0.18956194,6 ,true
2.38000000,0.28813220,0.99157447,0.28813220,0.21565650,6 ,true
2.38500000,0.30703972,0.99410224,0.30703972,0.23881109,6 ,true
2.39000000,0.32506410,0.99573009,0.32506410,0.25966415,6 ,true
2.39500000,0.34239668,0.99672666,0.34239668,0.27865047,6 ,true
2.40000000,0.35917294,0.99726997,0.35917294,0.29608074,6 ,true
2.40500000,0.23580272,0.93403401,0.23580272,0.06603009,7 ,true
2.41000000,0.28638936,0.96292526,0.28638936,0.14738252,7 ,true
2.41500000,0.32472936,0.97740755,0.32472936,0.20375301,7 ,true
2.42000000,0.35723794,0.98576207,0.35723794,0.24794361,7 ,true
2.42500000,0.38625314,0.99084084,0.38625314,0.28466161,7 ,true
2.43000000,0.41292268,0.99396053,0.41292268,0.31623425,7 ,true
2.43500000,0.43790317,0.99582659,0.43790317,0.34400142,7 ,true
2.44000000,0.46160792,0.99685359,0.46160792,0.36881164,7 ,true
2.44500000,0.48431483,0.99730114,0.48431483,0.39123898,7 ,true
2.45000000,0.50622009,0.99733959,0.50622009,0.41169135,7 ,true
2.45500000,0.31100745,0.89685857,0.31100745,0.07596018,8 ,true
2.46000000,0.37580439,0.93419180,0.37580439,0.17384194,8 ,true
2.46500000,0.42432807,0.95407596,0.42432807,0.24069940,8 ,true
2.47000000,0.46512473,0.96639275,0.46512473,0.29253993,8 ,true
2.47500000,0.50130102,0.97457076,0.50130102,0.33522152,8 ,true
2.48000000,0.53437831,0.98020895,0.53437831,0.37162832,8 ,true
2.48500000,0.56522521,0.98417471,0.56522521,0.40341488,8 ,true
2.49000000,0.59438757,0.98698499,0.59438757,0.43162573,8 ,true
2.49500000,0.62223196,0.98896867,0.62223196,0.45696567,8 ,true
2.50000000,0.64901692,0.99034524,0.64901692,0.47993426,8 ,true
