tc,beta,r_squared,slope,intercept,fit_points,is_valid
1.21000000,0.00000000,-inf,0.00000000,0.00000000,0 ,false
1.21010000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21020000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21030000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21040000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21050000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21060000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21070000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21080000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21090000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21100000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21110000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21120000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21130000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21140000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21150000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21160000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21170000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21180000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21190000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21200000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21210000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21220000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21230000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21240000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21250000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21260000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21270000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21280000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21290000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21300000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21310000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21320000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21330000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21340000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21350000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21360000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21370000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21380000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21390000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21400000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21410000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21420000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21430000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21440000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.21450000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
