temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.45424444,0.10054444,0.24893300,1.71809251
1.05000000,-1.44694222,0.25033833,0.25426660,1.77012723
1.10000000,-1.42488000,0.18573833,0.30300975,2.89094889
1.15000000,-1.41966444,0.20748167,0.29108331,2.95328142
1.20000000,-1.41666889,0.22976222,0.32186878,2.56318516
1.25000000,-1.38590222,0.20829167,0.41372736,4.59375799
1.30000000,-1.36875444,0.21788944,0.38205449,6.63105726
1.35000000,-1.33456333,0.19025444,0.41242526,5.04548689
1.40000000,-1.31470667,0.18383333,0.46071068,4.66757478
1.45000000,-1.30131667,0.20295389,0.46263174,7.53602076
1.50000000,-1.27064667,0.16396611,0.49936619,7.48127060
1.55000000,-1.24560778,0.14203222,0.48692713,5.46905598
1.60000000,-1.21565000,0.14982056,0.51440605,7.38644255
1.65000000,-1.19634778,0.14367500,0.53845547,6.32880359
1.70000000,-1.14962222,0.12538000,0.47681225,7.89089493
1.75000000,-1.14244333,0.12831833,0.51002405,8.12260351
1.80000000,-1.11727222,0.11847944,0.52061884,6.64447885
1.85000000,-1.08596222,0.09711333,0.48465657,5.92452089
1.90000000,-1.06339556,0.09713944,0.47855444,5.45416736
1.95000000,-1.04355556,0.08896444,0.47017750,5.23621475
2.00000000,-1.01466111,0.09079389,0.45231799,5.15045980
2.05000000,-0.98789000,0.07965000,0.41592602,4.10975559
2.10000000,-0.96771556,0.08189167,0.41326363,3.98327488
2.15000000,-0.94748000,0.07394389,0.42162909,3.42119927
2.20000000,-0.92778000,0.07570778,0.40686699,3.40091151
2.25000000,-0.90879667,0.06684167,0.40210685,2.71944964
2.30000000,-0.88139000,0.07060444,0.37460974,2.77188308
2.35000000,-0.86494667,0.06594278,0.35956327,2.49569595
2.40000000,-0.85387444,0.06368333,0.33090833,2.27333644
2.45000000,-0.83226778,0.06698278,0.32589757,2.28621713
2.50000000,-0.81812444,0.06411500,0.32021197,2.28108322
2.55000000,-0.80140333,0.05863833,0.29300316,1.87815160
2.60000000,-0.78331444,0.05839833,0.31166354,1.81921408
2.65000000,-0.77152778,0.05881722,0.30763818,1.82243365
2.70000000,-0.75642556,0.05388000,0.28650648,1.47474468
2.75000000,-0.74623889,0.05510556,0.27539226,1.51165515
2.80000000,-0.72978889,0.05415056,0.25394531,1.40788951
2.85000000,-0.71628222,0.05329167,0.26988424,1.40383035
2.90000000,-0.70297667,0.05277722,0.25124839,1.33783462
2.95000000,-0.69283000,0.05368611,0.23397524,1.32631254
3.00000000,-0.68200000,0.05190278,0.22960690,1.24847167
3.05000000,-0.66506111,0.05117111,0.22231289,1.12536960
3.10000000,-0.65460333,0.05071889,0.21087337,1.14557399
3.15000000,-0.64926778,0.04862889,0.20875452,1.04984452
3.20000000,-0.63613111,0.04741667,0.20330358,0.99527488
3.25000000,-0.62387556,0.04898611,0.19099530,1.02699648
3.30000000,-0.61791556,0.04830833,0.18457213,0.99475658
3.35000000,-0.60681667,0.04569667,0.18205095,0.87350297
3.40000000,-0.59766000,0.04720111,0.17549761,0.91592724
3.45000000,-0.58891889,0.04414389,0.17405686,0.79380664
3.50000000,-0.57929000,0.04600167,0.16587504,0.85477030
3.55000000,-0.57205000,0.04336833,0.16789962,0.75550233
3.60000000,-0.56372333,0.04369333,0.16656725,0.74210422
3.65000000,-0.55555889,0.04462889,0.15758941,0.76984863
3.70000000,-0.54598444,0.04369889,0.15232298,0.72473145
3.75000000,-0.53960111,0.04371444,0.14918156,0.70950904
3.80000000,-0.53451889,0.04412500,0.14317758,0.72949682
3.85000000,-0.52630000,0.04279611,0.13740651,0.66457980
3.90000000,-0.51782778,0.04203500,0.14110557,0.63709615
3.95000000,-0.51319778,0.04162111,0.13360409,0.61294048
4.00000000,-0.50632111,0.04071222,0.12556774,0.58811741
