temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.41765311,0.17852744,0.24125793,2.93423538
1.05000000,-1.40804956,0.17941244,0.28347955,3.66484912
1.10000000,-1.38841511,0.16402144,0.28570712,4.04925589
1.15000000,-1.37828244,0.20036133,0.36001300,4.94388687
1.20000000,-1.35810000,0.18974022,0.36298048,5.97633340
1.25000000,-1.33978022,0.15149533,0.39875834,5.27963308
1.30000000,-1.32093156,0.14027767,0.42011118,9.38496602
1.35000000,-1.29808533,0.13185633,0.42573900,9.54931711
1.40000000,-1.27977111,0.13310178,0.46576737,8.35505740
1.45000000,-1.25317556,0.11377022,0.45236079,6.31488542
1.50000000,-1.22139511,0.12201356,0.47108595,7.87971976
1.55000000,-1.20482556,0.14345956,0.47512210,7.24947623
1.60000000,-1.18177133,0.10521956,0.49032226,7.22340178
1.65000000,-1.15300267,0.10574633,0.48670066,6.58178694
1.70000000,-1.13135000,0.09533400,0.47950826,6.37908511
1.75000000,-1.10693200,0.09332633,0.48144641,6.23822378
1.80000000,-1.08190333,0.08654833,0.48476150,5.02623729
1.85000000,-1.05675778,0.08587822,0.46744784,5.09992376
1.90000000,-1.03769644,0.08493778,0.45407132,4.78827536
1.95000000,-1.01236533,0.08001222,0.44844937,4.38676383
2.00000000,-0.99154422,0.07420478,0.44077590,3.68841889
2.05000000,-0.96776267,0.07157656,0.42057755,3.46637041
2.10000000,-0.94328356,0.07132878,0.40244216,3.31453522
2.15000000,-0.92326667,0.06569033,0.38877046,2.71350981
2.20000000,-0.90996933,0.06810356,0.39223256,2.83240704
2.25000000,-0.88842867,0.06584178,0.36977159,2.66277773
2.30000000,-0.87069578,0.06183422,0.36216677,2.28243889
2.35000000,-0.85172889,0.06213078,0.34625785,2.23378397
2.40000000,-0.83680022,0.05907944,0.32672416,2.01540574
2.45000000,-0.81676533,0.06007700,0.31991973,2.02827823
2.50000000,-0.80548844,0.05760722,0.31638173,1.83055629
2.55000000,-0.78737222,0.05597456,0.30278928,1.71788493
2.60000000,-0.77348044,0.05550811,0.29572919,1.63604833
2.65000000,-0.75720178,0.05440289,0.28026797,1.55257312
2.70000000,-0.74555800,0.05419044,0.27198322,1.51188573
2.75000000,-0.73005444,0.05168422,0.25783607,1.34488276
2.80000000,-0.71770844,0.05223133,0.25154908,1.36896864
2.85000000,-0.70547333,0.04971611,0.24483491,1.22221734
2.90000000,-0.69450044,0.05122422,0.23514619,1.25611384
2.95000000,-0.68181489,0.04907689,0.23023885,1.14071375
3.00000000,-0.66861978,0.04830656,0.22033625,1.08956156
3.05000000,-0.66017111,0.04826233,0.21735792,1.06380409
3.10000000,-0.64771533,0.04758389,0.21081302,1.02682225
3.15000000,-0.63924956,0.04623044,0.20105097,0.95094758
3.20000000,-0.62977644,0.04633500,0.19597657,0.94855021
3.25000000,-0.61890244,0.04550122,0.19015533,0.89414904
3.30000000,-0.60892000,0.04527611,0.18449278,0.87576966
3.35000000,-0.60098422,0.04485067,0.18269781,0.84288016
3.40000000,-0.59138756,0.04529033,0.17566045,0.84962879
3.45000000,-0.58222467,0.04384344,0.16859981,0.77955601
3.50000000,-0.57541822,0.04329889,0.16731143,0.75201166
3.55000000,-0.56559111,0.04276378,0.16002996,0.72901012
3.60000000,-0.55847244,0.04308622,0.15567484,0.72010851
3.65000000,-0.55067467,0.04257000,0.14868487,0.69535494
3.70000000,-0.54404556,0.04242011,0.14646641,0.67938936
3.75000000,-0.53734533,0.04156089,0.14447820,0.64359343
3.80000000,-0.52953267,0.04159189,0.13947331,0.64166270
3.85000000,-0.52326222,0.04116089,0.13552280,0.62109433
3.90000000,-0.51464867,0.04047222,0.13407539,0.59160768
3.95000000,-0.50871844,0.03999656,0.12988040,0.56966656
4.00000000,-0.50162133,0.03982778,0.12566468,0.56025160
