tc,beta,r_squared,slope,intercept,fit_points,is_valid
2.25000000,0.05777194,0.59707306,0.05777194,-2.53982711,5 ,true
2.25010000,0.01055003,0.40161475,0.01055003,-2.63396026,6 ,true
2.25020000,0.01182713,0.41533802,0.01182713,-2.63120692,6 ,true
2.25030000,0.01271722,0.42463509,0.01271722,-2.62930198,6 ,true
2.25040000,0.01342780,0.43190042,0.01342780,-2.62778997,6 ,true
2.25050000,0.01403131,0.43796195,0.01403131,-2.62651219,6 ,true
2.25060000,0.01456249,0.44321426,0.01456249,-2.62539260,6 ,true
2.25070000,0.01504096,0.44787927,0.01504096,-2.62438826,6 ,true
2.25080000,0.01547903,0.45209543,0.01547903,-2.62347229,6 ,true
2.25090000,0.01588496,0.45595548,0.01588496,-2.62262662,6 ,true
2.25100000,0.01626460,0.45952491,0.01626460,-2.62183847,6 ,true
2.25110000,0.01662226,0.46285185,0.01662226,-2.62109843,6 ,true
2.25120000,0.01696123,0.46597281,0.01696123,-2.62039933,6 ,true
2.25130000,0.01728405,0.46891624,0.01728405,-2.61973560,6 ,true
2.25140000,0.01759278,0.47170476,0.01759278,-2.61910277,6 ,true
2.25150000,0.01788906,0.47435669,0.01788906,-2.61849724,6 ,true
2.25160000,0.01817426,0.47688711,0.01817426,-2.61791603,6 ,true
2.25170000,0.01844951,0.47930858,0.01844951,-2.61735667,6 ,true
2.25180000,0.01871577,0.48163171,0.01871577,-2.61681705,6 ,true
2.25190000,0.01897387,0.48386552,0.01897387,-2.61629539,6 ,true
2.25200000,0.01922450,0.48601778,0.01922450,-2.61579014,6 ,true
2.25210000,0.01946829,0.48809523,0.01946829,-2.61529997,6 ,true
2.25220000,0.01970576,0.49010373,0.01970576,-2.61482372,6 ,true
2.25230000,0.01993738,0.49204847,0.01993738,-2.61436035,6 ,true
2.25240000,0.02016358,0.49393400,0.02016358,-2.61390896,6 ,true
2.25250000,0.02038472,0.49576440,0.02038472,-2.61346874,6 ,true
2.25260000,0.02060113,0.49754330,0.02060113,-2.61303896,6 ,true
2.25270000,0.02081311,0.49927394,0.02081311,-2.61261897,6 ,true
2.25280000,0.02102093,0.50095928,0.02102093,-2.61220819,6 ,true
2.25290000,0.02122484,0.50260197,0.02122484,-2.61180609,6 ,true
2.25300000,0.02142504,0.50420443,0.02142504,-2.61141218,6 ,true
2.25310000,0.02162176,0.50576886,0.02162176,-2.61102602,6 ,true
2.25320000,0.02181516,0.50729727,0.02181516,-2.61064721,6 ,true
2.25330000,0.02200541,0.50879151,0.02200541,-2.61027538,6 ,true
2.25340000,0.02219268,0.51025328,0.02219268,-2.60991018,6 ,true
2.25350000,0.02237711,0.51168415,0.02237711,-2.60955132,6 ,true
2.25360000,0.02255882,0.51308555,0.02255882,-2.60919849,6 ,true
2.25370000,0.02273795,0.51445884,0.02273795,-2.60885142,6 ,true
2.25380000,0.02291460,0.51580525,0.02291460,-2.60850987,6 ,true
2.25390000,0.02308889,0.51712594,0.02308889,-2.60817361,6 ,true
2.25400000,0.02326090,0.51842200,0.02326090,-2.60784241,6 ,true
2.25410000,0.02343074,0.51969443,0.02343074,-2.60751608,6 ,true
2.25420000,0.02359849,0.52094417,0.02359849,-2.60719443,6 ,true
2.25430000,0.02376423,0.52217210,0.02376423,-2.60687727,6 ,true
2.25440000,0.02392803,0.52337906,0.02392803,-2.60656444,6 ,true
2.25450000,0.02408997,0.52456582,0.02408997,-2.60625578,6 ,true
2.25460000,0.02425012,0.52573312,0.02425012,-2.60595115,6 ,true
2.25470000,0.02440854,0.52688165,0.02440854,-2.60565041,6 ,true
2.25480000,0.02456529,0.52801206,0.02456529,-2.60535342,6 ,true
2.25490000,0.02472042,0.52912497,0.02472042,-2.60506006,6 ,true
2.25500000,0.02487399,0.53022096,0.02487399,-2.60477021,6 ,true
2.25510000,0.02502605,0.53130058,0.02502605,-2.60448377,6 ,true
2.25520000,0.02517665,0.53236436,0.02517665,-2.60420062,6 ,true
2.25530000,0.02532584,0.53341280,0.02532584,-2.60392066,6 ,true
2.25540000,0.02547365,0.53444636,0.02547365,-2.60364381,6 ,true
2.25550000,0.02562013,0.53546550,0.02562013,-2.60336996,6 ,true
2.25560000,0.02576531,0.53647065,0.02576531,-2.60309904,6 ,true
2.25570000,0.02590925,0.53746221,0.02590925,-2.60283095,6 ,true
2.25580000,0.02605196,0.53844058,0.02605196,-2.60256562,6 ,true
2.25590000,0.02619349,0.53940612,0.02619349,-2.60230298,6 ,true
2.25600000,0.02633386,0.54035918,0.02633386,-2.60204296,6 ,true
2.25610000,0.02647312,0.54130012,0.02647312,-2.60178547,6 ,true
2.25620000,0.02661128,0.54222925,0.02661128,-2.60153047,6 ,true
2.25630000,0.02674838,0.54314689,0.02674838,-2.60127788,6 ,true
2.25640000,0.02688445,0.54405333,0.02688445,-2.60102765,6 ,true
2.25650000,0.02701951,0.54494886,0.02701951,-2.60077971,6 ,true
2.25660000,0.02715358,0.54583375,0.02715358,-2.60053402,6 ,true
2.25670000,0.02728670,0.54670826,0.02728670,-2.60029051,6 ,true
2.25680000,0.02741887,0.54757266,0.02741887,-2.60004914,6 ,true
2.25690000,0.02755014,0.54842718,0.02755014,-2.59980986,6 ,true
2.25700000,0.02768051,0.54927205,0.02768051,-2.59957261,6 ,true
2.25710000,0.02781001,0.55010751,0.02781001,-2.59933737,6 ,true
2.25720000,0.02793866,0.55093376,0.02793866,-2.59910407,6 ,true
2.25730000,0.02806647,0.55175103,0.02806647,-2.59887268,6 ,true
2.25740000,0.02819348,0.55255950,0.02819348,-2.59864315,6 ,true
2.25750000,0.02831968,0.55335938,0.02831968,-2.59841545,6 ,true
2.25760000,0.02844511,0.55415085,0.02844511,-2.59818954,6 ,true
2.25770000,0.02856977,0.55493409,0.02856977,-2.59796539,6 ,true
2.25780000,0.02869369,0.55570928,0.02869369,-2.59774294,6 ,true
2.25790000,0.02881688,0.55647658,0.02881688,-2.59752219,6 ,true
2.25800000,0.02893935,0.55723617,0.02893935,-2.59730307,6 ,true
2.25810000,0.02906112,0.55798819,0.02906112,-2.59708558,6 ,true
2.25820000,0.02918221,0.55873280,0.02918221,-2.59686967,6 ,true
2.25830000,0.02930262,0.55947016,0.02930262,-2.59665531,6 ,true
2.25840000,0.02942237,0.56020040,0.02942237,-2.59644248,6 ,true
2.25850000,0.02954147,0.56092365,0.02954147,-2.59623115,6 ,true
2.25860000,0.02965994,0.56164007,0.02965994,-2.59602129,6 ,true
2.25870000,0.02977779,0.56234977,0.02977779,-2.59581286,6 ,true
2.25880000,0.02989502,0.56305289,0.02989502,-2.59560586,6 ,true
2.25890000,0.03001166,0.56374955,0.03001166,-2.59540025,6 ,true
2.25900000,0.03012770,0.56443986,0.03012770,-2.59519600,6 ,true
2.25910000,0.03024317,0.56512394,0.03024317,-2.59499310,6 ,true
2.25920000,0.03035807,0.56580191,0.03035807,-2.59479152,6 ,true
2.25930000,0.03047241,0.56647387,0.03047241,-2.59459124,6 ,true
2.25940000,0.03058620,0.56713993,0.03058620,-2.59439224,6 ,true
2.25950000,0.03069945,0.56780020,0.03069945,-2.59419449,6 ,true
2.25960000,0.03081218,0.56845477,0.03081218,-2.59399797,6 ,true
2.25970000,0.03092438,0.56910375,0.03092438,-2.59380267,6 ,true
2.25980000,0.03103607,0.56974722,0.03103607,-2.59360857,6 ,true
2.25990000,0.03114726,0.57038528,0.03114726,-2.59341564,6 ,true
2.26000000,0.03125795,0.57101802,0.03125795,-2.59322387,6 ,true
2.26010000,0.03136816,0.57164552,0.03136816,-2.59303324,6 ,true
2.26020000,0.03147789,0.57226788,0.03147789,-2.59284373,6 ,true
2.26030000,0.03158714,0.57288518,0.03158714,-2.59265533,6 ,true
2.26040000,0.03169594,0.57349750,0.03169594,-2.59246801,6 ,true
2.26050000,0.03180427,0.57410491,0.03180427,-2.59228177,6 ,true
2.26060000,0.03191216,0.57470750,0.03191216,-2.59209658,6 ,true
2.26070000,0.03201960,0.57530533,0.03201960,-2.59191244,6 ,true
2.26080000,0.03212661,0.57589849,0.03212661,-2.59172932,6 ,true
2.26090000,0.03223318,0.57648705,0.03223318,-2.59154721,6 ,true
2.26100000,0.03233934,0.57707106,0.03233934,-2.59136610,6 ,true
2.26110000,0.03244508,0.57765061,0.03244508,-2.59118597,6 ,true
2.26120000,0.03255041,0.57822577,0.03255041,-2.59100681,6 ,true
2.26130000,0.03265533,0.57879658,0.03265533,-2.59082861,6 ,true
2.26140000,0.03275985,0.57936313,0.03275985,-2.59065134,6 ,true
2.26150000,0.03286399,0.57992546,0.03286399,-2.59047501,6 ,true
2.26160000,0.03296773,0.58048365,0.03296773,-2.59029960,6 ,true
2.26170000,0.03307109,0.58103774,0.03307109,-2.59012509,6 ,true
2.26180000,0.03317408,0.58158781,0.03317408,-2.58995147,6 ,true
2.26190000,0.03327669,0.58213390,0.03327669,-2.58977873,6 ,true
2.26200000,0.03337894,0.58267608,0.03337894,-2.58960687,6 ,true
2.26210000,0.03348083,0.58321439,0.03348083,-2.58943586,6 ,true
2.26220000,0.03358236,0.58374888,0.03358236,-2.58926570,6 ,true
2.26230000,0.03368354,0.58427962,0.03368354,-2.58909637,6 ,true
