tc,beta,r_squared,slope,intercept,fit_points,is_valid
0.96000000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
0.96010000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96020000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96030000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96040000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96050000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96060000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96070000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96080000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96090000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96100000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96110000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96120000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96130000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96140000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96150000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96160000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96170000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96180000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96190000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96200000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96210000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96220000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96230000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96240000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96250000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96260000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96270000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96280000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96290000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96300000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96310000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96320000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
0.96330000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
