tc,beta,r_squared,slope,intercept,fit_points,is_valid
2.25000000,0.13329953,0.99502397,0.13329953,0.08205356,4 ,true
2.25500000,0.10147267,0.98086716,0.10147267,0.00990202,5 ,true
2.26000000,0.12551216,0.99302354,0.12551216,0.05458600,5 ,true
2.26500000,0.14434759,0.99705098,0.14434759,0.08676266,5 ,true
2.27000000,0.16068649,0.99784562,0.16068649,0.11270401,5 ,true
2.27500000,0.17552175,0.99706905,0.17552175,0.13474750,5 ,true
2.28000000,0.18934389,0.99546628,0.18934389,0.15406345,5 ,true
2.28500000,0.20243516,0.99341996,0.20243516,0.17133347,5 ,true
2.29000000,0.21497413,0.99114285,0.21497413,0.18699367,5 ,true
2.29500000,0.22708134,0.98875927,0.22708134,0.20134189,5 ,true
2.30000000,0.23884216,0.98634411,0.23884216,0.21459152,5 ,true
2.30500000,0.15562521,0.93847188,0.15562521,0.04649426,6 ,true
2.31000000,0.19095549,0.96358160,0.19095549,0.10769349,6 ,true
2.31500000,0.21816339,0.97574108,0.21816339,0.15090231,6 ,true
2.32000000,0.24147535,0.98237593,0.24147535,0.18522308,6 ,true
2.32500000,0.26244091,0.98607131,0.26244091,0.21403407,6 ,true
2.33000000,0.28182492,0.98802730,0.28182492,0.23901926,6 ,true
2.33500000,0.30006708,0.98888788,0.30006708,0.26115521,6 ,true
2.34000000,0.31744530,0.98903083,0.31744530,0.28106425,6 ,true
2.34500000,0.33414712,0.98869164,0.33414712,0.29916971,6 ,true
2.35000000,0.35030530,0.98802370,0.35030530,0.31577382,6 ,true
2.35500000,0.21754010,0.91037425,0.21754010,0.06946021,7 ,true
2.36000000,0.26486185,0.94317849,0.26486185,0.14596137,7 ,true
2.36500000,0.30077520,0.96026887,0.30077520,0.19906490,7 ,true
2.37000000,0.33123977,0.97055047,0.33123977,0.24072535,7 ,true
2.37500000,0.35843264,0.97712737,0.35843264,0.27535004,7 ,true
2.38000000,0.38342461,0.98144926,0.38342461,0.30512274,7 ,true
2.38500000,0.40682933,0.98430177,0.40682933,0.33130309,7 ,true
2.39000000,0.42903365,0.98615192,0.42903365,0.35469010,7 ,true
2.39500000,0.45029806,0.98729550,0.45029806,0.37582511,7 ,true
2.40000000,0.47080664,0.98792889,0.47080664,0.39509320,7 ,true
2.40500000,0.27062387,0.86038303,0.27062387,0.05235603,8 ,true
2.41000000,0.32827568,0.90316488,0.32827568,0.14015393,8 ,true
2.41500000,0.37157941,0.92695783,0.37157941,0.20038117,8 ,true
2.42000000,0.40804571,0.94234450,0.40804571,0.24720590,8 ,true
2.42500000,0.44041237,0.95304301,0.44041237,0.28582980,8 ,true
2.43000000,0.47002318,0.96080853,0.47002318,0.31882082,8 ,true
2.43500000,0.49764683,0.96660472,0.49764683,0.34765561,8 ,true
2.44000000,0.52376722,0.97101294,0.52376722,0.37326838,8 ,true
2.44500000,0.54870983,0.97440757,0.54870983,0.39629070,8 ,true
2.45000000,0.57270451,0.97704160,0.57270451,0.41717099,8 ,true
