temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.43541444,0.23745259,0.26105888,3.00081688
1.02000000,-1.43225630,0.18071204,0.27032436,4.44814463
1.04000000,-1.42808222,0.18550259,0.27582463,3.27019412
1.06000000,-1.41559296,0.24675444,0.28181381,4.04362211
1.08000000,-1.41974481,0.29165537,0.28332339,2.69405991
1.10000000,-1.41360148,0.19243278,0.29124008,3.78259055
1.12000000,-1.39718519,0.16382852,0.28989980,3.47407885
1.14000000,-1.39462111,0.22170481,0.32523600,5.16361921
1.16000000,-1.39381074,0.19643500,0.32802186,4.28597232
1.18000000,-1.38397111,0.16781537,0.32753259,5.58771788
1.20000000,-1.36761926,0.17220019,0.34070529,6.21618523
1.22000000,-1.37031852,0.17290296,0.36904949,5.15742924
1.24000000,-1.35606593,0.13507481,0.39004942,4.97574810
1.26000000,-1.35579593,0.22480556,0.39146912,6.34376174
1.28000000,-1.34421926,0.20607815,0.39124897,6.59387107
1.30000000,-1.34161963,0.17359574,0.44038510,6.76648902
1.32000000,-1.32671148,0.13900704,0.41694938,6.72160580
1.34000000,-1.31289111,0.17810296,0.41807150,5.58006235
1.36000000,-1.31179037,0.14430611,0.44280706,6.33041399
1.38000000,-1.30272704,0.12792704,0.43413354,4.26217473
1.40000000,-1.29498963,0.15856204,0.44266603,7.39765175
1.42000000,-1.28561444,0.14435574,0.43780157,6.18804275
1.44000000,-1.28060630,0.16678889,0.49889301,5.78002265
1.46000000,-1.26693889,0.17626611,0.43349096,7.18898358
1.48000000,-1.26345000,0.14636963,0.45493770,8.99331069
1.50000000,-1.24405778,0.16275481,0.47440392,10.69868225
1.52000000,-1.23452333,0.14897648,0.46827098,6.44477329
1.54000000,-1.23476963,0.12073481,0.50207277,7.84108092
1.56000000,-1.21395037,0.14238000,0.49862944,10.17048100
1.58000000,-1.21109926,0.12285111,0.47857738,7.53231093
1.60000000,-1.19691037,0.12890630,0.50833756,9.64510190
1.62000000,-1.18550667,0.11098500,0.49526433,7.34884556
1.64000000,-1.17467407,0.10838778,0.50280573,7.47959324
1.66000000,-1.16491185,0.11811796,0.50351102,7.35357697
1.68000000,-1.14730593,0.10926296,0.51341436,6.14986413
1.70000000,-1.14510704,0.10481463,0.48888687,7.79133011
1.72000000,-1.13043000,0.11513019,0.48451727,7.20832179
1.74000000,-1.12629074,0.10755926,0.48793801,7.58133640
1.76000000,-1.11355667,0.10474167,0.48766323,7.04541279
1.78000000,-1.10711481,0.10529481,0.48116263,6.80474584
1.80000000,-1.09568667,0.11116222,0.46984366,6.42843138
1.82000000,-1.08808185,0.09374870,0.48808239,5.63307458
1.84000000,-1.07927556,0.10526296,0.48787803,6.69456996
1.86000000,-1.06844037,0.09355130,0.45729504,5.83785699
1.88000000,-1.06344333,0.08543167,0.48435455,5.39989153
1.90000000,-1.05139778,0.08679074,0.47408860,5.00923509
1.92000000,-1.03538556,0.09264815,0.46728199,4.96226415
1.94000000,-1.02782074,0.08278204,0.44946087,4.71075492
1.96000000,-1.02218333,0.08365815,0.45338267,4.42869203
1.98000000,-1.01133407,0.08573463,0.44469662,4.58998773
2.00000000,-1.00139444,0.08332741,0.44935957,4.46916282
2.02000000,-0.99025852,0.08278741,0.42287699,4.51008858
2.04000000,-0.98333778,0.07775315,0.43279000,4.04295449
2.06000000,-0.97225000,0.07373481,0.41763090,3.51802495
2.08000000,-0.96887000,0.07769074,0.43151719,3.77344807
2.10000000,-0.95389630,0.07832259,0.42148421,3.75332196
2.12000000,-0.94567815,0.07494056,0.39967686,3.57930675
2.14000000,-0.94131889,0.07293722,0.40583816,3.38525744
2.16000000,-0.93349556,0.07019833,0.40694971,3.14975091
2.18000000,-0.92944963,0.07111556,0.40641796,3.11590450
2.20000000,-0.92183296,0.07295537,0.39343270,3.24760508
2.22000000,-0.91041148,0.06816130,0.39848852,2.84419698
2.24000000,-0.89970444,0.06821074,0.38821460,2.80707323
2.26000000,-0.89118926,0.06930907,0.38036694,2.81367720
2.28000000,-0.88740741,0.06448185,0.38023434,2.48605682
2.30000000,-0.87931259,0.06589778,0.36789067,2.59856803
2.32000000,-0.87350481,0.06883852,0.36171256,2.80261585
2.34000000,-0.86337000,0.06638722,0.34839513,2.57537831
2.36000000,-0.85667333,0.06355481,0.35015685,2.35188877
2.38000000,-0.84799704,0.06289333,0.35180216,2.24303211
2.40000000,-0.84344111,0.06223352,0.34826147,2.20398343
2.42000000,-0.83534074,0.06345426,0.33484810,2.27304369
2.44000000,-0.83095741,0.06169352,0.32483224,2.09876075
2.46000000,-0.82296148,0.06121889,0.32350078,2.12322908
2.48000000,-0.81911630,0.06033759,0.32574622,2.06167434
2.50000000,-0.81029259,0.05904093,0.31526920,1.95668288
2.52000000,-0.80237185,0.05839963,0.30448609,1.86850635
2.54000000,-0.79867667,0.05777556,0.30583289,1.77378531
2.56000000,-0.79291852,0.05902963,0.30641757,1.86685941
2.58000000,-0.78510407,0.05710389,0.29853759,1.73113499
2.60000000,-0.78044074,0.05598500,0.30460912,1.66287982
2.62000000,-0.77205296,0.05766259,0.29536999,1.77982314
2.64000000,-0.76746926,0.05826926,0.28217689,1.76691111
2.66000000,-0.76145407,0.05651296,0.29100961,1.68092200
2.68000000,-0.75494148,0.05656463,0.28478861,1.63148649
2.70000000,-0.75069519,0.05543944,0.28434598,1.58979945
2.72000000,-0.74839519,0.05625000,0.27648336,1.59517884
2.74000000,-0.73753148,0.05452037,0.26033147,1.50877524
2.76000000,-0.73296185,0.05266944,0.25628659,1.40008176
2.78000000,-0.72583481,0.05246426,0.25751067,1.37616352
2.80000000,-0.72352926,0.05461148,0.26725577,1.46559870
2.82000000,-0.71695630,0.05312389,0.25873428,1.39373835
2.84000000,-0.71293185,0.05162926,0.25116458,1.31475754
2.86000000,-0.70812185,0.05282370,0.24169534,1.35694185
2.88000000,-0.70330926,0.05190167,0.25203400,1.28093792
2.90000000,-0.69566889,0.05060815,0.23582335,1.23617995
2.92000000,-0.69360963,0.05031722,0.24077290,1.21424088
2.94000000,-0.69004037,0.05155889,0.24004287,1.25110398
2.96000000,-0.68638963,0.05010537,0.23732863,1.18984890
2.98000000,-0.67921185,0.04874481,0.22768860,1.12247679
3.00000000,-0.67389778,0.05115019,0.22354060,1.21515567
3.02000000,-0.67045222,0.05042815,0.22109918,1.17320524
3.04000000,-0.66643481,0.04918019,0.22172970,1.11462448
3.06000000,-0.65893889,0.04888167,0.21535938,1.09731708
3.08000000,-0.65830333,0.04919241,0.22073526,1.10236033
3.10000000,-0.65216037,0.04748537,0.21179926,1.02809324
3.12000000,-0.64786296,0.04775519,0.20635510,1.01662181
3.14000000,-0.64290222,0.04664519,0.20503292,0.96856819
3.16000000,-0.64091926,0.05038037,0.20181481,1.10488615
3.18000000,-0.63404333,0.04715907,0.19789570,0.97942509
3.20000000,-0.63332074,0.04712278,0.20473816,0.96679194
3.22000000,-0.62863259,0.04670167,0.19441150,0.95327690
3.24000000,-0.62434296,0.04703278,0.19742075,0.95509891
3.26000000,-0.62069370,0.04711333,0.19147274,0.94533971
3.28000000,-0.61781630,0.04594630,0.19015492,0.89792178
3.30000000,-0.61471741,0.04648685,0.18545390,0.91145129
3.32000000,-0.60672481,0.04609685,0.18553834,0.88975937
3.34000000,-0.60518185,0.04584407,0.17865124,0.88485463
3.36000000,-0.60188370,0.04554889,0.17779054,0.86650346
3.38000000,-0.59738630,0.04571148,0.18140152,0.86205194
3.40000000,-0.59355259,0.04563241,0.17661047,0.85112994
3.42000000,-0.58945778,0.04556167,0.17545710,0.84225212
3.44000000,-0.58712481,0.04508093,0.17630772,0.82283253
3.46000000,-0.58389296,0.04420315,0.17220490,0.80373380
3.48000000,-0.57923630,0.04415574,0.16723381,0.78936833
3.50000000,-0.57630593,0.04432444,0.15894831,0.77911246
3.52000000,-0.57363704,0.04465593,0.16744767,0.78778299
3.54000000,-0.57100704,0.04323833,0.16592065,0.74040902
3.56000000,-0.56694370,0.04387259,0.15995390,0.75914420
3.58000000,-0.56364519,0.04356963,0.15863350,0.75104883
3.60000000,-0.56034889,0.04377074,0.16156377,0.75036314
3.62000000,-0.55808815,0.04410833,0.15412513,0.75371366
3.64000000,-0.55466074,0.04323519,0.15499141,0.71884885
3.66000000,-0.55117741,0.04258037,0.14926429,0.69550412
3.68000000,-0.54818556,0.04286296,0.15135814,0.70501246
3.70000000,-0.54444630,0.04284056,0.14739863,0.69211920
3.72000000,-0.54131519,0.04277907,0.15070447,0.68937525
3.74000000,-0.53957296,0.04361685,0.14274277,0.70729353
3.76000000,-0.53635222,0.04209630,0.14594550,0.66111426
3.78000000,-0.53378963,0.04212296,0.14415702,0.66115709
3.80000000,-0.53156556,0.04254741,0.14220815,0.66945809
3.82000000,-0.52777556,0.04196426,0.14504266,0.64793629
3.84000000,-0.52511296,0.04248315,0.13611758,0.65859542
