temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
0.01000000,-1.48740533,0.12806756,50.42972444,44.86598022
0.06000000,-1.48019733,0.17344489,0.42082815,4.79240678
0.11000000,-1.49105556,0.15608533,0.01377410,2.50366747
0.16000000,-1.48466133,0.17875044,0.08762451,2.12232974
0.21000000,-1.48762378,0.13807489,0.02789924,1.36286080
0.26000000,-1.48875578,0.13768222,0.01850828,1.20494664
0.31000000,-1.47912267,0.12485256,0.02014940,1.16038754
0.36000000,-1.48433044,0.16100511,0.00975710,0.79704115
0.41000000,-1.48616978,0.16777111,0.03600416,0.92078047
0.46000000,-1.48869311,0.15938356,0.02788253,0.96825962
0.51000000,-1.48314978,0.16782111,0.05566455,1.02395024
0.56000000,-1.49920622,0.14177967,0.04910127,1.05283382
0.61000000,-1.49878400,0.21628422,0.09367325,1.32602281
0.66000000,-1.49570467,0.22170911,0.08009045,1.35439081
0.71000000,-1.49424867,0.20537911,0.09939378,1.32017674
0.76000000,-1.49428467,0.23070244,0.13205172,1.65750037
0.81000000,-1.48898400,0.28753833,0.15182191,2.58883809
0.86000000,-1.48341044,0.24452122,0.16195309,2.34679341
0.91000000,-1.47406733,0.20385522,0.19274695,3.11906856
0.96000000,-1.46662556,0.21866022,0.20404804,3.20951093
1.01000000,-1.44944622,0.21766456,0.26835380,3.40612377
1.06000000,-1.44660356,0.24554478,0.27093462,4.48878929
1.11000000,-1.43121933,0.21468456,0.29559123,3.34187311
1.16000000,-1.41367911,0.27147278,0.32386795,4.30111312
1.21000000,-1.40418933,0.26296811,0.36576184,5.03528161
1.26000000,-1.38128689,0.20632411,0.39461678,8.44290719
1.31000000,-1.35602067,0.21030978,0.40202520,7.37734730
1.36000000,-1.33583733,0.20267522,0.42920763,7.23354483
1.41000000,-1.30469711,0.17789356,0.45579367,9.25565411
1.46000000,-1.29150444,0.18801078,0.47086902,7.87783101
1.51000000,-1.26696022,0.16680100,0.48982586,9.06290826
1.56000000,-1.23007489,0.15051656,0.50411191,10.68633552
1.61000000,-1.21560533,0.14668633,0.52234000,9.42992773
1.66000000,-1.18032133,0.13850911,0.52107941,11.16045702
1.71000000,-1.15491533,0.12055356,0.51132976,8.53626448
1.76000000,-1.13603689,0.10647678,0.52053306,7.98531057
1.81000000,-1.11095867,0.10939411,0.50213743,7.27561615
1.86000000,-1.08106400,0.09748833,0.49584612,6.47000016
1.91000000,-1.06059556,0.09698333,0.48837943,5.89416751
1.96000000,-1.02632844,0.09343456,0.48761585,5.44761858
2.01000000,-1.00854733,0.08744956,0.45583020,5.10515968
2.06000000,-0.98912467,0.08424000,0.45156358,4.49663061
2.11000000,-0.96910667,0.08534344,0.43252242,4.76462678
2.16000000,-0.94342178,0.07649411,0.43280265,3.65607734
2.21000000,-0.92400044,0.07582611,0.40612712,3.45876582
2.26000000,-0.90418467,0.07325256,0.38762366,3.22901810
2.31000000,-0.88549178,0.06950811,0.38080355,2.82393116
2.36000000,-0.86649889,0.06852700,0.36612536,2.76232030
2.41000000,-0.85065044,0.06546533,0.35495787,2.46196189
2.46000000,-0.83029578,0.06353300,0.33828905,2.24662889
2.51000000,-0.81457933,0.06174456,0.32695565,2.11052482
2.56000000,-0.79883267,0.06022756,0.31372792,1.95662004
2.61000000,-0.78561956,0.05957978,0.30354222,1.90138834
2.66000000,-0.76474556,0.05709733,0.29217466,1.69267901
2.71000000,-0.75383333,0.05650811,0.28151268,1.62421733
2.76000000,-0.74077578,0.05575233,0.27411710,1.56680921
2.81000000,-0.72574089,0.05596378,0.26180542,1.55430981
2.86000000,-0.71409689,0.05331711,0.25346569,1.39204708
2.91000000,-0.70168467,0.05331033,0.24647896,1.34404356
2.96000000,-0.68776644,0.05183156,0.23706591,1.27226440
3.01000000,-0.67655289,0.05075522,0.22670725,1.20487732
3.06000000,-0.66528267,0.05001878,0.22128872,1.14498555
3.11000000,-0.65503689,0.04961711,0.20873822,1.11175442
3.16000000,-0.64329778,0.04918956,0.20807514,1.06905165
3.21000000,-0.63500156,0.04834911,0.20427883,1.02378129
3.26000000,-0.62257956,0.04717833,0.19633556,0.95610223
3.31000000,-0.61378222,0.04690844,0.18745664,0.93155807
3.36000000,-0.60409978,0.04729744,0.18140689,0.93017639
3.41000000,-0.59527044,0.04576089,0.17828557,0.86149747
3.46000000,-0.58611044,0.04654944,0.17254862,0.87566997
3.51000000,-0.57911800,0.04503811,0.16866403,0.81308469
3.56000000,-0.56987400,0.04463633,0.16440192,0.78497385
3.61000000,-0.56203844,0.04474544,0.15832435,0.77693723
3.66000000,-0.55441311,0.04485600,0.15485177,0.77512662
