tc,beta,r_squared,slope,intercept,fit_points,is_valid
1.30000000,0.09676444,0.84480394,0.09676444,-1.66040590,5 ,true
1.30010000,-0.00697565,0.09420101,-0.00697565,-1.86717818,6 ,false
1.30020000,-0.00725147,0.08376800,-0.00725147,-1.86722661,6 ,false
1.30030000,-0.00739241,0.07698167,-0.00739241,-1.86716069,6 ,false
1.30040000,-0.00747662,0.07184033,-0.00747662,-1.86705324,6 ,false
1.30050000,-0.00752938,0.06766157,-0.00752938,-1.86692578,6 ,false
1.30060000,-0.00756215,0.06412344,-0.00756215,-1.86678732,6 ,false
1.30070000,-0.00758111,0.06104626,-0.00758111,-1.86664238,6 ,false
1.30080000,-0.00758998,0.05831874,-0.00758998,-1.86649351,6 ,false
1.30090000,-0.00759119,0.05586673,-0.00759119,-1.86634224,6 ,false
1.30100000,-0.00758637,0.05363816,-0.00758637,-1.86618954,6 ,false
1.30110000,-0.00757671,0.05159494,-0.00757671,-1.86603605,6 ,false
1.30120000,-0.00756310,0.04970830,-0.00756310,-1.86588222,6 ,false
1.30130000,-0.00754618,0.04795591,-0.00754618,-1.86572836,6 ,false
1.30140000,-0.00752648,0.04632009,-0.00752648,-1.86557469,6 ,false
1.30150000,-0.00750442,0.04478655,-0.00750442,-1.86542137,6 ,false
1.30160000,-0.00748031,0.04334358,-0.00748031,-1.86526852,6 ,false
1.30170000,-0.00745442,0.04198146,-0.00745442,-1.86511622,6 ,false
1.30180000,-0.00742699,0.04069200,-0.00742699,-1.86496453,6 ,false
1.30190000,-0.00739819,0.03946824,-0.00739819,-1.86481351,6 ,false
1.30200000,-0.00736819,0.03830423,-0.00736819,-1.86466317,6 ,false
1.30210000,-0.00733711,0.03719481,-0.00733711,-1.86451355,6 ,false
1.30220000,-0.00730507,0.03613549,-0.00730507,-1.86436466,6 ,false
1.30230000,-0.00727217,0.03512232,-0.00727217,-1.86421652,6 ,false
1.30240000,-0.00723850,0.03415183,-0.00723850,-1.86406912,6 ,false
1.30250000,-0.00720412,0.03322095,-0.00720412,-1.86392247,6 ,false
1.30260000,-0.00716912,0.03232691,-0.00716912,-1.86377657,6 ,false
1.30270000,-0.00713354,0.03146727,-0.00713354,-1.86363141,6 ,false
1.30280000,-0.00709744,0.03063980,-0.00709744,-1.86348700,6 ,false
1.30290000,-0.00706087,0.02984250,-0.00706087,-1.86334332,6 ,false
1.30300000,-0.00702386,0.02907356,-0.00702386,-1.86320038,6 ,false
1.30310000,-0.00698645,0.02833132,-0.00698645,-1.86305817,6 ,false
1.30320000,-0.00694868,0.02761429,-0.00694868,-1.86291667,6 ,false
1.30330000,-0.00691057,0.02692108,-0.00691057,-1.86277587,6 ,false
1.30340000,-0.00687216,0.02625043,-0.00687216,-1.86263579,6 ,false
1.30350000,-0.00683347,0.02560117,-0.00683347,-1.86249639,6 ,false
1.30360000,-0.00679451,0.02497223,-0.00679451,-1.86235768,6 ,false
1.30370000,-0.00675532,0.02436261,-0.00675532,-1.86221965,6 ,false
1.30380000,-0.00671591,0.02377140,-0.00671591,-1.86208228,6 ,false
1.30390000,-0.00667630,0.02319773,-0.00667630,-1.86194558,6 ,false
1.30400000,-0.00663650,0.02264082,-0.00663650,-1.86180952,6 ,false
1.30410000,-0.00659653,0.02209992,-0.00659653,-1.86167411,6 ,false
1.30420000,-0.00655640,0.02157433,-0.00655640,-1.86153934,6 ,false
1.30430000,-0.00651612,0.02106341,-0.00651612,-1.86140519,6 ,false
1.30440000,-0.00647572,0.02056656,-0.00647572,-1.86127165,6 ,false
1.30450000,-0.00643518,0.02008320,-0.00643518,-1.86113873,6 ,false
1.30460000,-0.00639454,0.01961279,-0.00639454,-1.86100642,6 ,false
1.30470000,-0.00635379,0.01915483,-0.00635379,-1.86087469,6 ,false
1.30480000,-0.00631294,0.01870885,-0.00631294,-1.86074356,6 ,false
1.30490000,-0.00627201,0.01827440,-0.00627201,-1.86061300,6 ,false
1.30500000,-0.00623099,0.01785106,-0.00623099,-1.86048302,6 ,false
1.30510000,-0.00618990,0.01743841,-0.00618990,-1.86035361,6 ,false
1.30520000,-0.00614875,0.01703610,-0.00614875,-1.86022475,6 ,false
1.30530000,-0.00610753,0.01664375,-0.00610753,-1.86009645,6 ,false
1.30540000,-0.00606626,0.01626102,-0.00606626,-1.85996870,6 ,false
1.30550000,-0.00602494,0.01588760,-0.00602494,-1.85984148,6 ,false
1.30560000,-0.00598357,0.01552316,-0.00598357,-1.85971479,6 ,false
1.30570000,-0.00594217,0.01516743,-0.00594217,-1.85958864,6 ,false
1.30580000,-0.00590073,0.01482012,-0.00590073,-1.85946300,6 ,false
1.30590000,-0.00585925,0.01448097,-0.00585925,-1.85933788,6 ,false
1.30600000,-0.00581775,0.01414971,-0.00581775,-1.85921327,6 ,false
1.30610000,-0.00577623,0.01382612,-0.00577623,-1.85908916,6 ,false
1.30620000,-0.00573468,0.01350995,-0.00573468,-1.85896555,6 ,false
1.30630000,-0.00569312,0.01320099,-0.00569312,-1.85884243,6 ,false
1.30640000,-0.00565154,0.01289902,-0.00565154,-1.85871980,6 ,false
1.30650000,-0.00560995,0.01260385,-0.00560995,-1.85859764,6 ,false
1.30660000,-0.00556836,0.01231527,-0.00556836,-1.85847597,6 ,false
1.30670000,-0.00552675,0.01203310,-0.00552675,-1.85835477,6 ,false
1.30680000,-0.00548515,0.01175717,-0.00548515,-1.85823403,6 ,false
1.30690000,-0.00544354,0.01148730,-0.00544354,-1.85811375,6 ,false
1.30700000,-0.00540193,0.01122332,-0.00540193,-1.85799394,6 ,false
1.30710000,-0.00536033,0.01096508,-0.00536033,-1.85787457,6 ,false
1.30720000,-0.00531873,0.01071243,-0.00531873,-1.85775565,6 ,false
1.30730000,-0.00527714,0.01046522,-0.00527714,-1.85763717,6 ,false
1.30740000,-0.00523556,0.01022330,-0.00523556,-1.85751914,6 ,false
