temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.77240444,0.55730867,0.22883548,6.76633756
1.05000000,-1.79454622,0.83052222,0.35952443,8.17903617
1.10000000,-1.79280289,0.84092456,0.36531344,8.61718955
1.15000000,-1.78707044,0.82856767,0.18247223,1.79375266
1.20000000,-1.78844289,0.88199256,0.20402874,1.93086877
1.25000000,-1.77181178,0.83117811,0.43710930,9.97125789
1.30000000,-1.76899489,0.85111511,0.37978447,4.68267991
1.35000000,-1.73196267,0.69016856,0.27332337,2.63328782
1.40000000,-1.76056622,0.93844089,0.29042211,1.04562333
1.45000000,-1.73169644,0.84964267,0.37325991,3.82526285
1.50000000,-1.71526267,0.81254511,0.34792044,1.08430695
1.55000000,-1.71902844,0.92327022,0.37557754,0.33227216
1.60000000,-1.67314822,0.80287256,0.59483208,5.97998845
1.65000000,-1.66469000,0.85239644,0.51085487,1.50205959
1.70000000,-1.63424756,0.81564389,0.57324106,3.08937833
1.75000000,-1.61368444,0.84766889,0.72137313,4.20240376
1.80000000,-1.58107222,0.81060833,0.68923844,3.28548985
1.85000000,-1.53933489,0.77772489,0.86777949,6.14694109
1.90000000,-1.49166200,0.72496867,0.96651945,20.82061770
1.95000000,-1.44631356,0.68801578,1.03506263,9.68217433
2.00000000,-1.37163867,0.52942867,1.15293288,17.14433527
2.05000000,-1.31590289,0.44015311,1.13897277,27.43516268
2.10000000,-1.25721467,0.35637633,1.02074704,27.43096752
2.15000000,-1.21011311,0.27562500,0.90560554,22.27374210
2.20000000,-1.16581333,0.24706033,0.81623808,26.86996684
2.25000000,-1.12897533,0.20221078,0.76460464,16.73705671
2.30000000,-1.09082267,0.17987500,0.71079401,16.07174882
2.35000000,-1.05447578,0.15411167,0.68769515,11.55214910
2.40000000,-1.01962667,0.12899744,0.58163256,8.92896600
2.45000000,-0.99330844,0.13366067,0.57714079,9.32663083
2.50000000,-0.96203867,0.11667411,0.54101111,6.93102357
2.55000000,-0.94017333,0.11291967,0.52488179,6.58138086
2.60000000,-0.91372600,0.10158844,0.47557779,5.19420826
2.65000000,-0.88896311,0.09934433,0.44587886,4.96268991
2.70000000,-0.87055178,0.09257200,0.43600870,4.39592553
2.75000000,-0.84850000,0.08805100,0.41158627,3.84378485
2.80000000,-0.82642933,0.08380189,0.38948009,3.40925593
2.85000000,-0.80895044,0.08366689,0.36876596,3.34457859
2.90000000,-0.79083511,0.07955056,0.34435550,3.01125378
2.95000000,-0.77337222,0.07864956,0.32465793,2.90286891
3.00000000,-0.75601867,0.07352044,0.31592613,2.49124891
3.05000000,-0.74030667,0.07108922,0.30017094,2.23787160
3.10000000,-0.72577644,0.06885189,0.28611861,2.13942550
3.15000000,-0.71251267,0.06735289,0.27798791,1.99691191
3.20000000,-0.69894533,0.06493089,0.26861648,1.84084556
3.25000000,-0.68535022,0.06456944,0.26289389,1.79903231
3.30000000,-0.67067844,0.06190778,0.23922392,1.59905608
3.35000000,-0.66040467,0.06131389,0.23769121,1.57252732
3.40000000,-0.64796422,0.05977522,0.22883425,1.45888816
3.45000000,-0.63782667,0.05893300,0.22285162,1.40540720
3.50000000,-0.62685289,0.05680256,0.21184059,1.29359238
3.55000000,-0.61549511,0.05739500,0.19914516,1.30675436
3.60000000,-0.60566089,0.05655233,0.19810947,1.23531706
3.65000000,-0.59505667,0.05480956,0.18848357,1.15575240
3.70000000,-0.58695978,0.05461711,0.18233202,1.13655273
3.75000000,-0.57718667,0.05387600,0.17861607,1.08691707
3.80000000,-0.56927044,0.05346089,0.17312345,1.06313929
3.85000000,-0.56105822,0.05269144,0.16975856,1.00679624
3.90000000,-0.55169556,0.05158333,0.16046808,0.95357327
3.95000000,-0.54463044,0.05082300,0.16073988,0.92423365
4.00000000,-0.53623533,0.04966211,0.15342919,0.86513626
