tc,beta,r_squared,slope,intercept,fit_points,is_valid
2.00000000,0.00000000,-inf,0.00000000,0.00000000,0 ,false
2.00500000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.01000000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.01500000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.02000000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.02500000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
2.03000000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
2.03500000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
2.04000000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
2.04500000,0.00000000,-inf,0.00000000,0.00000000,3 ,false
2.05000000,0.00000000,-inf,0.00000000,0.00000000,3 ,false
2.05500000,0.00000000,-inf,0.00000000,0.00000000,3 ,false
2.06000000,0.00000000,-inf,0.00000000,0.00000000,3 ,false
2.06500000,0.00850366,0.94239005,0.00850366,-0.07403926,4 ,true
2.07000000,0.01134331,0.94526060,0.01134331,-0.06650881,4 ,true
2.07500000,0.01376968,0.94365453,0.01376968,-0.06065003,4 ,true
2.08000000,0.01600831,0.94107062,0.01600831,-0.05564278,4 ,true
2.08500000,0.01208350,0.93069636,0.01208350,-0.06877929,5 ,true
2.09000000,0.01586789,0.95564418,0.01586789,-0.05922463,5 ,true
2.09500000,0.01901692,0.96561149,0.01901692,-0.05199670,5 ,true
2.10000000,0.02187260,0.97006695,0.02187260,-0.04593306,5 ,true
2.10500000,0.01468666,0.88304282,0.01468666,-0.06768721,6 ,true
2.11000000,0.01907077,0.92476697,0.01907077,-0.05709184,6 ,true
2.11500000,0.02265413,0.94505674,0.02265413,-0.04921894,6 ,true
2.12000000,0.02586633,0.95674041,0.02586633,-0.04269198,6 ,true
2.12500000,0.37862880,0.78976326,0.37862880,0.87428208,7 ,true
2.13000000,0.45170472,0.72218148,0.45170472,1.02268679,7 ,true
2.13500000,0.50854691,0.67851826,0.50854691,1.12602958,7 ,true
2.14000000,0.55851128,0.64700172,0.55851128,1.20956924,7 ,true
2.14500000,0.13169972,0.10968815,0.13169972,0.10629859,8 ,true
2.15000000,0.18610374,0.14471794,0.18610374,0.23780348,8 ,true
2.15500000,0.22870418,0.16513790,0.22870418,0.33112667,8 ,true
2.16000000,0.26544875,0.17849740,0.26544875,0.40516002,8 ,true
2.16500000,0.06143618,0.02688195,0.06143618,-0.09681949,9 ,true
2.17000000,0.09156984,0.04040272,0.09156984,-0.02476950,9 ,true
2.17500000,0.11634894,0.05008811,0.11634894,0.02964057,9 ,true
2.18000000,-0.00090663,0.00058178,-0.00090663,-0.27019212,10 ,false
2.18500000,0.03867127,0.01187950,0.03867127,-0.16038772,10 ,true
2.19000000,0.05691266,0.01776497,0.05691266,-0.11839442,10 ,true
2.19500000,0.07227282,0.02230600,0.07227282,-0.08568993,10 ,true
2.20000000,0.08618620,0.02605026,0.08618620,-0.05797251,10 ,true
2.20500000,0.03193407,0.00894277,0.03193407,-0.18117189,11 ,true
2.21000000,0.04465869,0.01229146,0.04465869,-0.15338699,11 ,true
2.21500000,0.05537958,0.01489551,0.05537958,-0.13165824,11 ,true
2.22000000,-0.00033359,0.00008112,-0.00033359,-0.26404664,12 ,false
2.22500000,0.02178990,0.00455135,0.02178990,-0.20766769,12 ,true
2.23000000,0.03096676,0.00656213,0.03096676,-0.18807969,12 ,true
2.23500000,0.03867337,0.00815183,0.03867337,-0.17279532,12 ,true
2.24000000,0.04568856,0.00950938,0.04568856,-0.15971844,12 ,true
2.24500000,0.02242261,0.00522832,0.02242261,-0.20903227,13 ,true
2.25000000,0.02970940,0.00664439,0.02970940,-0.19445843,13 ,true
2.25500000,0.03577748,0.00774761,0.03577748,-0.18316374,13 ,true
2.26000000,0.04129549,0.00869048,0.04129549,-0.17349363,13 ,true
2.26500000,0.05788568,0.03649998,0.05788568,-0.14239415,14 ,true
2.27000000,0.06745325,0.03633054,0.06745325,-0.12656009,14 ,true
2.27500000,0.07497253,0.03639405,0.07497253,-0.11517540,14 ,true
2.28000000,0.08164822,0.03658196,0.08164822,-0.10572941,14 ,true
2.28500000,0.08358622,0.07807170,0.08358622,-0.10558780,15 ,true
2.29000000,0.09727864,0.07839623,0.09727864,-0.08347302,15 ,true
2.29500000,0.10754163,0.07828830,0.10754163,-0.06860400,15 ,true
2.30000000,0.11635543,0.07813516,0.11635543,-0.05687321,15 ,true
2.30500000,0.11419537,0.14415340,0.11419537,-0.06574789,16 ,true
2.31000000,0.13228959,0.14490862,0.13228959,-0.03746670,16 ,true
2.31500000,0.14563364,0.14450109,0.14563364,-0.01889144,16 ,true
2.32000000,0.15694941,0.14386157,0.15694941,-0.00452855,16 ,true
2.32500000,0.21080428,0.37381361,0.21080428,0.08568568,17 ,true
2.33000000,0.23801153,0.36033562,0.23801153,0.12405860,17 ,true
2.33500000,0.25785780,0.35021820,0.25785780,0.14854327,17 ,true
2.34000000,0.27464560,0.34225399,0.27464560,0.16722046,17 ,true
2.34500000,0.31990421,0.57595296,0.31990421,0.23507319,18 ,true
2.35000000,0.36143459,0.56078025,0.36143459,0.29270802,18 ,true
2.35500000,0.39126302,0.54736311,0.39126302,0.32867238,18 ,true
2.36000000,0.41619756,0.53596379,0.41619756,0.35556175,18 ,true
2.36500000,0.47892263,0.73854074,0.47892263,0.44574956,19 ,true
2.37000000,0.53921847,0.71985218,0.53921847,0.52674081,19 ,true
2.37500000,0.58229642,0.70298888,0.58229642,0.57679737,19 ,true
2.38000000,0.61816869,0.68848469,0.61816869,0.61391604,19 ,true
2.38500000,0.44081077,0.59033126,0.44081077,0.30053957,20 ,true
2.39000000,0.51356620,0.62070508,0.51356620,0.40646059,20 ,true
2.39500000,0.56512283,0.63254903,0.56512283,0.47273450,20 ,true
2.40000000,0.60742855,0.63753946,0.60742855,0.52164572,20 ,true
2.40500000,0.47937527,0.62375736,0.47937527,0.29729459,21 ,true
2.41000000,0.55497449,0.65210646,0.55497449,0.40355800,21 ,true
2.41500000,0.60935298,0.66472778,0.60935298,0.47137867,21 ,true
2.42000000,0.65443424,0.67129934,0.65443424,0.52220568,21 ,true
2.42500000,0.50789407,0.63516800,0.50789407,0.27417012,22 ,true
2.43000000,0.58780767,0.66792598,0.58780767,0.38410985,22 ,true
2.43500000,0.64535685,0.68371195,0.64535685,0.45446668,22 ,true
2.44000000,0.69312127,0.69284331,0.69312127,0.50732981,22 ,true
2.44500000,0.59109172,0.71658400,0.59109172,0.33235825,23 ,true
2.45000000,0.67663453,0.74166887,0.67663453,0.44454237,23 ,true
2.45500000,0.73831120,0.75293428,0.73831120,0.51613365,23 ,true
2.46000000,0.78965080,0.75903645,0.78965080,0.56996268,23 ,true
2.46500000,0.60302824,0.68477188,0.60302824,0.27244691,24 ,true
2.47000000,0.69527591,0.72309867,0.69527591,0.39316365,24 ,true
2.47500000,0.76139073,0.74221025,0.76139073,0.46989834,24 ,true
2.48000000,0.81613237,0.75376145,0.81613237,0.52731217,24 ,true
