temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.31585444,0.04432333,0.29444632,1.26897313
1.05000000,-1.29500222,0.05499833,0.31255704,1.58062473
1.10000000,-1.27469889,0.05428333,0.34958836,1.40605335
1.15000000,-1.26594222,0.04304833,0.33627533,1.70210714
1.20000000,-1.23660778,0.06164278,0.35948654,1.91019486
1.25000000,-1.22331556,0.05796500,0.38403203,1.97556935
1.30000000,-1.20536222,0.04966722,0.37487192,2.07311588
1.35000000,-1.17693556,0.05209667,0.42052115,1.67374823
1.40000000,-1.15703778,0.04456889,0.41770824,1.58199274
1.45000000,-1.13432667,0.04875556,0.42589527,1.76005826
1.50000000,-1.12621333,0.04892889,0.40694454,1.93834597
1.55000000,-1.09476556,0.05129444,0.40565165,1.96601937
1.60000000,-1.08349000,0.05061833,0.43137373,2.08195537
1.65000000,-1.04782000,0.04745944,0.42127566,1.83774548
1.70000000,-1.03430556,0.04607222,0.41827130,1.68647874
1.75000000,-1.01570000,0.04079389,0.41488230,1.31018281
1.80000000,-0.99537667,0.04454056,0.38750110,1.38712362
1.85000000,-0.97157333,0.04246889,0.38286277,1.34015456
1.90000000,-0.95447667,0.04237500,0.36624521,1.29046150
1.95000000,-0.94222778,0.04098500,0.38523915,1.19132581
2.00000000,-0.91697000,0.04301333,0.35911342,1.28373372
2.05000000,-0.90465889,0.04066833,0.32912192,1.07905903
2.10000000,-0.88585333,0.04165667,0.32767342,1.08263885
2.15000000,-0.86745778,0.04143278,0.33748393,1.08639869
2.20000000,-0.85289778,0.04194056,0.30567465,1.10057576
2.25000000,-0.82777778,0.03954611,0.30750727,0.97397090
2.30000000,-0.81393667,0.03911889,0.31474248,0.89802332
2.35000000,-0.80656111,0.03869722,0.28782109,0.87696991
2.40000000,-0.79269778,0.04036889,0.29749054,0.91071088
2.45000000,-0.77184333,0.03897778,0.28816937,0.86491123
2.50000000,-0.76172444,0.03813000,0.26383847,0.80117501
2.55000000,-0.75151000,0.03740667,0.25965883,0.76576307
2.60000000,-0.73125444,0.03805111,0.24303966,0.78570145
2.65000000,-0.71715667,0.03681500,0.23806743,0.71958556
2.70000000,-0.71310667,0.03719833,0.23016049,0.71741693
2.75000000,-0.69481222,0.03529556,0.22204561,0.63709080
2.80000000,-0.68816444,0.03645833,0.23055624,0.63761932
2.85000000,-0.67794889,0.03862611,0.22102909,0.72136896
2.90000000,-0.66229000,0.03554833,0.20489043,0.61085449
2.95000000,-0.65546333,0.03615556,0.20591052,0.62323792
3.00000000,-0.64903889,0.03546778,0.20574116,0.58342516
3.05000000,-0.63456333,0.03657778,0.18792436,0.61780609
3.10000000,-0.62647111,0.03540333,0.19035486,0.55652150
3.15000000,-0.61758333,0.03489333,0.18701040,0.54259194
3.20000000,-0.60775556,0.03518611,0.18234607,0.55008906
3.25000000,-0.60032444,0.03580556,0.17415525,0.54576351
3.30000000,-0.59040778,0.03540889,0.16947258,0.52997603
3.35000000,-0.58190000,0.03525167,0.15970538,0.52217469
3.40000000,-0.57399111,0.03560167,0.16053938,0.51432629
3.45000000,-0.56430111,0.03547222,0.15574805,0.51258518
3.50000000,-0.55807556,0.03396611,0.15349426,0.46304694
3.55000000,-0.54898889,0.03496222,0.14919861,0.47550776
3.60000000,-0.54601667,0.03447389,0.14163419,0.45921946
3.65000000,-0.53801556,0.03368000,0.13949263,0.44098330
3.70000000,-0.53194444,0.03359333,0.14117850,0.43414655
3.75000000,-0.52111222,0.03370111,0.13073135,0.42558079
3.80000000,-0.51707444,0.03408556,0.12996128,0.43520574
3.85000000,-0.51113556,0.03347556,0.12574199,0.40430640
3.90000000,-0.50430444,0.03367222,0.12140651,0.40222283
3.95000000,-0.49761222,0.03398444,0.12057442,0.41019303
4.00000000,-0.48951111,0.03263111,0.11986481,0.37883456
