temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.29464556,0.03403833,0.31101898,0.95119022
1.05000000,-1.25813111,0.03860556,0.33173264,1.01188423
1.10000000,-1.27181444,0.03038611,0.37709250,0.92033097
1.15000000,-1.25700111,0.03606889,0.36322998,0.96479448
1.20000000,-1.23525889,0.03145778,0.36125570,1.01375111
1.25000000,-1.19839000,0.03497222,0.40151014,1.02144704
1.30000000,-1.18560778,0.03254944,0.37596432,0.97976785
1.35000000,-1.16521556,0.03338667,0.36198513,0.87008617
1.40000000,-1.15492222,0.03630111,0.42552174,1.07016249
1.45000000,-1.12850222,0.03870889,0.37996668,1.18264579
1.50000000,-1.11264556,0.03425278,0.42608557,1.08044669
1.55000000,-1.09136667,0.03313500,0.42818574,0.90878956
1.60000000,-1.06008778,0.03204389,0.38086082,0.89712745
1.65000000,-1.04621333,0.03392556,0.40749544,0.90601036
1.70000000,-1.02934667,0.03408556,0.39023108,0.93641653
1.75000000,-1.00336556,0.03187278,0.39383739,0.78288017
1.80000000,-0.98405667,0.03303167,0.39287060,0.82694555
1.85000000,-0.96657556,0.03326667,0.38360283,0.82540821
1.90000000,-0.94640333,0.03497167,0.36425077,0.82953920
1.95000000,-0.93439333,0.03331333,0.36852502,0.75828345
2.00000000,-0.91153889,0.03303667,0.37768492,0.73310031
2.05000000,-0.89320000,0.03110222,0.33860009,0.66086946
2.10000000,-0.87497778,0.03375500,0.32888719,0.75635638
2.15000000,-0.85068889,0.03299889,0.31344788,0.69975857
2.20000000,-0.84372222,0.03144111,0.32858659,0.62626058
2.25000000,-0.83028333,0.03189722,0.31466060,0.62468931
2.30000000,-0.81095111,0.03290889,0.29205344,0.65511861
2.35000000,-0.79970556,0.03170944,0.29093023,0.59312761
2.40000000,-0.78202222,0.03073667,0.27645903,0.54926037
2.45000000,-0.76814667,0.03115167,0.26911146,0.54681319
2.50000000,-0.75029222,0.02998556,0.25807685,0.50253816
2.55000000,-0.74428889,0.03158333,0.25661276,0.53361236
2.60000000,-0.73008111,0.03113333,0.24987831,0.51552354
2.65000000,-0.72098556,0.03122167,0.23859175,0.52186648
2.70000000,-0.70703333,0.03125056,0.24744998,0.51257179
2.75000000,-0.69670889,0.03046389,0.23312908,0.46315103
2.80000000,-0.68636667,0.03098722,0.22029322,0.47876123
2.85000000,-0.67414111,0.03096333,0.21335309,0.47658017
2.90000000,-0.66104889,0.02943000,0.21095880,0.43164516
2.95000000,-0.65023000,0.03015444,0.19805812,0.43589994
3.00000000,-0.64402111,0.03124833,0.19608966,0.45646109
3.05000000,-0.63133889,0.03063556,0.19293215,0.43605358
3.10000000,-0.62287556,0.03084278,0.18744327,0.43275792
3.15000000,-0.61163444,0.03001611,0.18664519,0.40199405
3.20000000,-0.60351222,0.03006500,0.17549739,0.40003179
3.25000000,-0.59718667,0.02948778,0.17094463,0.37581219
3.30000000,-0.58599667,0.02942500,0.16467667,0.37139308
3.35000000,-0.58068000,0.03135889,0.16179135,0.41105930
3.40000000,-0.56902444,0.02984667,0.15496798,0.36969268
3.45000000,-0.56220667,0.02949500,0.15789230,0.35748342
3.50000000,-0.55777444,0.02943000,0.14821323,0.34526490
3.55000000,-0.54898778,0.02971111,0.15057636,0.34160311
3.60000000,-0.54112667,0.02970444,0.13614590,0.33993930
3.65000000,-0.53542222,0.03043333,0.13880190,0.35335144
3.70000000,-0.52542778,0.02964611,0.13594082,0.33490167
3.75000000,-0.52015889,0.02990556,0.12646268,0.33796889
3.80000000,-0.51308222,0.02965667,0.12844425,0.31744290
3.85000000,-0.50700556,0.02930889,0.12625063,0.31780508
3.90000000,-0.50210444,0.02920833,0.12326730,0.30762912
3.95000000,-0.49737111,0.02937778,0.11825941,0.30885285
4.00000000,-0.48772111,0.02939389,0.11652064,0.29896017
