temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.34262667,0.09159722,0.28992796,1.76834236
1.05000000,-1.31412444,0.06154667,0.30033138,1.99029817
1.10000000,-1.31179222,0.09755667,0.32240101,2.24439740
1.15000000,-1.28696556,0.07611000,0.34833054,2.29160238
1.20000000,-1.27592556,0.07460444,0.37238450,3.43638004
1.25000000,-1.24183000,0.06744722,0.39830694,2.17185808
1.30000000,-1.22424333,0.05933500,0.38776516,2.06965587
1.35000000,-1.20654111,0.08169222,0.39463595,2.95960697
1.40000000,-1.18229667,0.06336944,0.39960049,2.68284979
1.45000000,-1.15771889,0.07433000,0.42120061,3.07475792
1.50000000,-1.13789778,0.06672500,0.43792481,3.00871906
1.55000000,-1.11622778,0.06212833,0.41887525,2.77197202
1.60000000,-1.09728889,0.06275722,0.44352536,3.00693094
1.65000000,-1.08038000,0.05770889,0.42391841,2.51842090
1.70000000,-1.05585000,0.05894778,0.43060468,2.57284351
1.75000000,-1.01980000,0.05529611,0.41292817,2.31737110
1.80000000,-1.01471000,0.05926111,0.44723251,2.35328295
1.85000000,-0.99089556,0.05661278,0.41115447,2.05394618
1.90000000,-0.96963778,0.05336667,0.39709775,1.96448503
1.95000000,-0.96197333,0.05262444,0.38704127,1.96203395
2.00000000,-0.93370444,0.05442333,0.38328048,1.94713204
2.05000000,-0.91562333,0.05182500,0.37005458,1.83449327
2.10000000,-0.89394111,0.05003667,0.36588629,1.60926383
2.15000000,-0.88211667,0.04642722,0.33503968,1.38610642
2.20000000,-0.87190556,0.05216444,0.33560690,1.55425839
2.25000000,-0.84367333,0.05002333,0.31853019,1.54355651
2.30000000,-0.82558444,0.04728444,0.32245237,1.32639471
2.35000000,-0.81472556,0.04589833,0.31802310,1.18820168
2.40000000,-0.80016778,0.04460000,0.29340625,1.11963254
2.45000000,-0.78267778,0.04480222,0.28005859,1.13327283
2.50000000,-0.77335000,0.04509111,0.27117907,1.14032000
2.55000000,-0.75924778,0.04312500,0.27433317,1.01503262
2.60000000,-0.74435111,0.04301111,0.24421921,0.98842276
2.65000000,-0.73028000,0.04327056,0.24790912,0.98943721
2.70000000,-0.71818444,0.04188056,0.25240902,0.89725349
2.75000000,-0.70780111,0.04173333,0.23072939,0.87007106
2.80000000,-0.69651444,0.04141222,0.23166863,0.85771704
2.85000000,-0.68163444,0.04063778,0.22746557,0.81728794
2.90000000,-0.67472333,0.04045722,0.21607696,0.78639582
2.95000000,-0.65836111,0.04033222,0.21076870,0.77369062
3.00000000,-0.65170778,0.04114667,0.21359716,0.77876076
3.05000000,-0.64046111,0.03969889,0.19641384,0.73178059
3.10000000,-0.62898222,0.04007333,0.18806899,0.72838227
3.15000000,-0.62270111,0.04024389,0.18908184,0.72865882
3.20000000,-0.61051333,0.03878667,0.17439074,0.65727456
3.25000000,-0.60299556,0.03845333,0.17280414,0.63216089
3.30000000,-0.59459222,0.03804222,0.16290526,0.60801542
3.35000000,-0.58558111,0.03728167,0.16039695,0.59311593
3.40000000,-0.58045444,0.03814333,0.16440799,0.59084442
3.45000000,-0.57026000,0.03705889,0.15932740,0.55147800
3.50000000,-0.56017889,0.03801056,0.16076794,0.57729004
3.55000000,-0.55613333,0.03723167,0.15040562,0.55794875
3.60000000,-0.54451000,0.03740667,0.14292902,0.54103699
3.65000000,-0.54113556,0.03654722,0.14703662,0.51938625
3.70000000,-0.53090444,0.03630111,0.13741613,0.50165438
3.75000000,-0.52659222,0.03601444,0.13969642,0.48499529
3.80000000,-0.52086556,0.03644667,0.13519720,0.48886006
3.85000000,-0.51183889,0.03635833,0.12020994,0.48081427
3.90000000,-0.50768000,0.03559556,0.12608207,0.45487697
3.95000000,-0.49962333,0.03613333,0.12366771,0.45981834
4.00000000,-0.49337778,0.03600556,0.12006756,0.44649415
