temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.29490222,0.02048944,0.27749927,0.48669186
1.05000000,-1.27744222,0.02532833,0.30501721,0.54111437
1.10000000,-1.26737556,0.02524111,0.32174850,0.44766865
1.15000000,-1.24115333,0.02466000,0.37001973,0.51972143
1.20000000,-1.23992667,0.02124944,0.37182542,0.43408636
1.25000000,-1.22174444,0.02592000,0.38098367,0.67061695
1.30000000,-1.18298556,0.02470500,0.43687971,0.56230007
1.35000000,-1.17243444,0.02285611,0.38147672,0.49059943
1.40000000,-1.13878000,0.02699889,0.39602323,0.63471008
1.45000000,-1.12461333,0.02456833,0.40250565,0.54822536
1.50000000,-1.10592111,0.02375667,0.41681825,0.50834863
1.55000000,-1.08895444,0.02536889,0.39955446,0.49681301
1.60000000,-1.06075111,0.02567833,0.41837456,0.53709925
1.65000000,-1.04831111,0.02611556,0.42041041,0.55119366
1.70000000,-1.02284111,0.02520778,0.39773353,0.51138124
1.75000000,-0.99370111,0.02548278,0.40660167,0.49712205
1.80000000,-0.99166222,0.02532056,0.38877601,0.48130654
1.85000000,-0.95914000,0.02492889,0.37295681,0.44732436
1.90000000,-0.94039444,0.02505722,0.37385880,0.45909105
1.95000000,-0.93125778,0.02593611,0.39058879,0.47798052
2.00000000,-0.90919444,0.02545000,0.33231650,0.44842136
2.05000000,-0.88812667,0.02576222,0.33153328,0.44700813
2.10000000,-0.87960111,0.02495667,0.34443078,0.39614969
2.15000000,-0.85800444,0.02474333,0.32990903,0.39599782
2.20000000,-0.83967111,0.02549611,0.31288089,0.41207547
2.25000000,-0.82757667,0.02506500,0.29532892,0.38877137
2.30000000,-0.81089667,0.02531111,0.29310242,0.38741729
2.35000000,-0.79753889,0.02523889,0.28208277,0.37603856
2.40000000,-0.78511222,0.02537444,0.27881828,0.37442278
2.45000000,-0.76817000,0.02563333,0.26013283,0.37708513
2.50000000,-0.75494000,0.02496500,0.25948111,0.34914038
2.55000000,-0.74715111,0.02517944,0.26339079,0.34634188
2.60000000,-0.72800111,0.02473333,0.24897762,0.33325443
2.65000000,-0.71915667,0.02518333,0.24422551,0.33596508
2.70000000,-0.70620556,0.02512333,0.24206043,0.32546963
2.75000000,-0.69506222,0.02552667,0.23307235,0.33403089
2.80000000,-0.68105222,0.02558222,0.21843748,0.33080277
2.85000000,-0.67553667,0.02525000,0.21806214,0.31712082
2.90000000,-0.66173222,0.02545000,0.21307819,0.31230905
2.95000000,-0.65039111,0.02440833,0.19997065,0.28223113
3.00000000,-0.64401778,0.02572833,0.18978815,0.30784655
3.05000000,-0.63167667,0.02562333,0.19379973,0.29927631
3.10000000,-0.62367333,0.02526944,0.18644485,0.28631969
3.15000000,-0.61183889,0.02583778,0.17965808,0.29910143
3.20000000,-0.60459889,0.02524278,0.17189436,0.28255774
3.25000000,-0.59546667,0.02568056,0.16796575,0.28359624
3.30000000,-0.58990444,0.02498389,0.16308249,0.26420477
3.35000000,-0.57884222,0.02550444,0.15763732,0.27387880
3.40000000,-0.57220333,0.02492167,0.16018344,0.25826704
3.45000000,-0.56465667,0.02520000,0.15745653,0.25714487
3.50000000,-0.55594222,0.02578222,0.14895487,0.26445836
3.55000000,-0.54813556,0.02583667,0.14986241,0.26458814
3.60000000,-0.54178222,0.02570000,0.13686129,0.25766596
3.65000000,-0.53624889,0.02545056,0.13974741,0.24801711
3.70000000,-0.52918667,0.02531611,0.13664880,0.24357683
3.75000000,-0.52086222,0.02581333,0.13498508,0.24887010
3.80000000,-0.51436778,0.02554611,0.13289865,0.23931416
3.85000000,-0.50844000,0.02547222,0.12222616,0.23335799
3.90000000,-0.50035778,0.02588111,0.12437683,0.23981187
3.95000000,-0.49424222,0.02622333,0.11920651,0.24529637
4.00000000,-0.49049111,0.02603278,0.11250500,0.23850635
