temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
0.01000000,-1.96666667,0.79000000,0.00000000,0.00000000
0.06000000,-1.95333333,0.71000000,0.00000000,0.00000000
0.11000000,-1.95333333,0.73000000,0.00000000,0.00000000
0.16000000,-1.94666667,0.67333333,0.00000000,0.00000000
0.21000000,-1.96000000,0.80000000,0.00000000,0.00000000
0.26000000,-1.97333267,0.84666500,0.00003933,0.00007588
0.31000000,-1.94666333,0.66334133,0.00013692,0.00030760
0.36000000,-1.98662622,0.91339933,0.00102358,0.01604690
0.41000000,-1.97324111,0.83810344,0.00198605,0.11439424
0.46000000,-1.96642267,0.82343433,0.00441537,0.22328277
0.51000000,-1.97968111,0.88434922,0.00415181,0.31181005
0.56000000,-1.95165778,0.72356833,0.01580490,3.30915427
0.61000000,-1.96478422,0.81652167,0.01412442,1.85503195
0.66000000,-1.92844933,0.64307589,0.03223654,3.34270911
0.71000000,-1.95907933,0.77922067,0.47371619,4.15322972
0.76000000,-1.94618000,0.72306444,0.23303111,4.94408573
0.81000000,-1.93827933,0.71726800,0.03413012,4.91705639
0.86000000,-1.96781778,0.84564756,0.03486004,2.43023686
0.91000000,-1.99079956,0.96849444,0.01500104,0.31441094
0.96000000,-1.92093844,0.63671222,0.53289484,15.83662044
1.01000000,-1.96878533,0.87932800,0.30859790,3.41085712
1.06000000,-1.96138378,0.85719300,0.61105387,10.37671611
1.11000000,-1.96098422,0.87352689,0.27170335,3.48004541
1.16000000,-1.94146511,0.77924578,0.48009010,11.45232504
1.21000000,-1.96027667,0.87210167,0.08347852,2.23174047
1.26000000,-1.95118733,0.85753289,0.33142197,6.01817998
1.31000000,-1.97003489,0.95811044,0.47759201,8.29114141
1.36000000,-1.95536489,0.92425633,0.21192932,2.83569470
1.41000000,-1.93952889,0.88779222,0.52972105,7.74271475
1.46000000,-1.94016311,0.92327900,0.50628286,8.22034244
1.51000000,-1.92896356,0.90668622,0.58894269,10.63410824
1.56000000,-1.92779356,0.94079656,0.23824719,0.86822650
1.61000000,-1.91890844,0.95917878,0.44949742,3.23883585
1.66000000,-1.90911311,0.96873800,0.44657376,1.30580744
1.71000000,-1.89535822,0.96915078,0.35120834,0.07090745
1.76000000,-1.87313578,0.95321078,0.51804182,2.75351464
1.81000000,-1.85476044,0.95521022,0.44631627,0.11709944
1.86000000,-1.82281200,0.91819300,0.63865034,4.34383906
1.91000000,-1.80422133,0.93619944,0.55401871,0.20395387
1.96000000,-1.77120244,0.92281889,0.65591480,0.28739293
2.01000000,-1.73901511,0.90847133,0.71908669,0.38750489
2.06000000,-1.69773022,0.88791456,0.85175623,0.63028449
2.11000000,-1.64835067,0.85725167,1.05992483,1.58595269
2.16000000,-1.59420222,0.82542811,1.20208868,1.83880511
2.21000000,-1.53629911,0.77739044,1.31315175,3.81014017
2.26000000,-1.43976600,0.64786100,1.75115858,20.55614720
2.31000000,-1.34703311,0.51768967,1.58184837,24.41589103
2.36000000,-1.27102911,0.42089178,1.52527615,31.78138712
2.41000000,-1.20413267,0.30889400,1.10950132,27.47855790
2.46000000,-1.14694978,0.24941667,0.95776552,24.51699463
2.51000000,-1.09836978,0.21089311,0.85776822,20.16698478
2.56000000,-1.05983889,0.17446222,0.74892484,14.22152353
2.61000000,-1.02221356,0.16238067,0.71474790,13.24569510
2.66000000,-0.98868778,0.13968478,0.63239158,9.47429401
2.71000000,-0.95734511,0.12896933,0.57990422,8.07054193
2.76000000,-0.92986000,0.11991567,0.55128269,6.83026731
2.81000000,-0.90307711,0.11443267,0.50357448,6.35219691
2.86000000,-0.88007867,0.10678633,0.47573791,5.50430001
2.91000000,-0.85576289,0.10085200,0.44143616,4.74095718
2.96000000,-0.83418044,0.09520544,0.41243636,4.08466043
3.01000000,-0.81339111,0.08921178,0.39426053,3.55064058
3.06000000,-0.79338333,0.08737978,0.36877474,3.42716532
3.11000000,-0.77517222,0.08256067,0.35006085,2.98432197
3.16000000,-0.75785711,0.07815656,0.33373812,2.69771228
3.21000000,-0.74170489,0.07702644,0.31393153,2.58596403
3.26000000,-0.72715489,0.07402944,0.31474670,2.33662779
3.31000000,-0.71167267,0.07232167,0.29371465,2.20566589
3.36000000,-0.69778489,0.07160600,0.28191720,2.12216642
3.41000000,-0.68415711,0.06748367,0.26584980,1.88770267
3.46000000,-0.67094933,0.06706856,0.26022863,1.81409281
3.51000000,-0.65706022,0.06395933,0.24905543,1.64433689
3.56000000,-0.64543733,0.06500778,0.23691169,1.65533191
3.61000000,-0.63472222,0.06331000,0.22402735,1.55495221
3.66000000,-0.62313867,0.06194678,0.21451976,1.45508864
