temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.40104444,0.12593167,0.24327036,2.31158016
1.05000000,-1.37711111,0.07660500,0.26933249,3.39072677
1.10000000,-1.36069889,0.13497000,0.30207194,3.28988111
1.15000000,-1.34328556,0.12004889,0.31701568,3.50105091
1.20000000,-1.32628111,0.13935167,0.38932522,3.16384182
1.25000000,-1.30578667,0.12983000,0.35906025,5.56542581
1.30000000,-1.28404000,0.11498611,0.39418647,3.81695952
1.35000000,-1.26498000,0.09325722,0.40192673,3.44389057
1.40000000,-1.25262889,0.10403500,0.43806529,4.41903452
1.45000000,-1.21408222,0.10444278,0.45864261,4.08511723
1.50000000,-1.19086000,0.10250222,0.48511332,5.07959848
1.55000000,-1.16919444,0.09941389,0.43922787,4.64529037
1.60000000,-1.15509778,0.09050778,0.48468119,3.95933327
1.65000000,-1.13191222,0.08669167,0.44109235,4.55957299
1.70000000,-1.09865889,0.07985944,0.45028807,4.51656750
1.75000000,-1.07535000,0.07332833,0.44604564,4.07020682
1.80000000,-1.04618222,0.07955667,0.42138771,4.04934180
1.85000000,-1.02937778,0.07043167,0.42473080,3.38854811
1.90000000,-1.01210667,0.07042722,0.43314007,3.41913288
1.95000000,-0.99246444,0.06464222,0.41105428,2.81080888
2.00000000,-0.96911444,0.06485056,0.43566138,2.92123741
2.05000000,-0.94056444,0.06130389,0.36704299,2.49898815
2.10000000,-0.93348556,0.05819611,0.39122195,2.18589961
2.15000000,-0.91024222,0.06461056,0.38018599,2.53060075
2.20000000,-0.89762333,0.05945056,0.35940015,2.18880950
2.25000000,-0.87302778,0.05864000,0.34987663,2.03810307
2.30000000,-0.84845000,0.05609444,0.34136802,1.85835796
2.35000000,-0.84352000,0.05647222,0.32460806,1.76759305
2.40000000,-0.82851333,0.05311389,0.32579877,1.57158497
2.45000000,-0.80729889,0.05352778,0.30580725,1.61803245
2.50000000,-0.79369000,0.05435944,0.29820420,1.58464038
2.55000000,-0.77672444,0.05323722,0.29288326,1.52257681
2.60000000,-0.75810000,0.05243278,0.26628156,1.45739557
2.65000000,-0.74960556,0.04814056,0.28353572,1.22936877
2.70000000,-0.73473667,0.04815833,0.26198296,1.17514507
2.75000000,-0.72310222,0.04777778,0.25079699,1.13748658
2.80000000,-0.71060000,0.04875556,0.24663947,1.16206009
2.85000000,-0.69631333,0.04811333,0.24144603,1.14563474
2.90000000,-0.68882111,0.04604667,0.23183063,1.02308593
2.95000000,-0.67646000,0.04643056,0.23340864,0.99119430
3.00000000,-0.66366111,0.04415944,0.21334058,0.90595249
3.05000000,-0.65103000,0.04614500,0.20840996,0.95840694
3.10000000,-0.64523667,0.04559167,0.19681641,0.93574119
3.15000000,-0.63045778,0.04382056,0.20520935,0.86039827
3.20000000,-0.62396000,0.04240778,0.19670018,0.78111748
3.25000000,-0.61282667,0.04327556,0.19085218,0.79981425
3.30000000,-0.60443222,0.04249444,0.17958484,0.74960331
3.35000000,-0.59555889,0.04298556,0.17471103,0.76824452
3.40000000,-0.58595667,0.04319278,0.16728906,0.76079241
3.45000000,-0.58017111,0.04210944,0.17161982,0.72852274
3.50000000,-0.57149778,0.04183556,0.16392572,0.70469478
3.55000000,-0.56158889,0.04098389,0.15518004,0.67700059
3.60000000,-0.55542333,0.04073167,0.15170079,0.64396958
3.65000000,-0.54616556,0.04071889,0.14981794,0.63164323
3.70000000,-0.53949333,0.04083000,0.14879365,0.62652258
3.75000000,-0.53369667,0.04136444,0.13566415,0.64131016
3.80000000,-0.52656556,0.03931722,0.13044350,0.55850581
3.85000000,-0.51883222,0.04127222,0.12980590,0.60897339
3.90000000,-0.51068889,0.04025222,0.13140805,0.58184059
3.95000000,-0.50328889,0.03975556,0.12785985,0.56218648
4.00000000,-0.49962778,0.03876167,0.12079099,0.52586384
