temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.29477444,0.02671611,0.29670020,0.73104882
1.05000000,-1.28818889,0.03505111,0.29531680,0.70106982
1.10000000,-1.25551556,0.03826389,0.34359329,0.74960477
1.15000000,-1.25484556,0.02962056,0.36492879,0.56794843
1.20000000,-1.22924444,0.02679056,0.36906375,0.82266946
1.25000000,-1.21122111,0.03214444,0.37446807,0.77912549
1.30000000,-1.18596000,0.02910556,0.40741371,0.73517691
1.35000000,-1.17135778,0.03041389,0.43186960,0.79276448
1.40000000,-1.15402444,0.02654500,0.40247895,0.59914452
1.45000000,-1.12411111,0.02899444,0.42241795,0.75327535
1.50000000,-1.10752667,0.02839944,0.42456988,0.70260027
1.55000000,-1.07311111,0.02755333,0.40683232,0.65496677
1.60000000,-1.05663111,0.02625444,0.41888816,0.58156078
1.65000000,-1.04394556,0.02983056,0.41710434,0.71052524
1.70000000,-1.02219778,0.02979000,0.39829483,0.72015744
1.75000000,-1.00628111,0.02830056,0.39066779,0.63769446
1.80000000,-0.98288889,0.02787056,0.39520938,0.56565570
1.85000000,-0.96170000,0.02880167,0.36979861,0.61052569
1.90000000,-0.94718444,0.02791333,0.35365087,0.56832046
1.95000000,-0.93485778,0.02873611,0.36648687,0.59836101
2.00000000,-0.90957222,0.02773333,0.33831632,0.53968480
2.05000000,-0.89023111,0.02890944,0.34635042,0.55127344
2.10000000,-0.87130556,0.02856500,0.31224800,0.54054027
2.15000000,-0.85763222,0.02835389,0.32118100,0.52283424
2.20000000,-0.84284889,0.02877056,0.32059275,0.53304878
2.25000000,-0.82402222,0.02878611,0.30457468,0.49991226
2.30000000,-0.81470889,0.02890722,0.29302745,0.50527578
2.35000000,-0.79615667,0.02762000,0.28576270,0.45805034
2.40000000,-0.78538556,0.02760444,0.28182025,0.44964354
2.45000000,-0.76861889,0.02921444,0.27366742,0.49244179
2.50000000,-0.75224667,0.02847389,0.25105901,0.45396865
2.55000000,-0.74207889,0.02895389,0.25335028,0.46745867
2.60000000,-0.72863778,0.02842556,0.25100423,0.43636383
2.65000000,-0.72210778,0.02876111,0.25002723,0.43062039
2.70000000,-0.70568000,0.02809722,0.23132297,0.41294395
2.75000000,-0.69365556,0.02779056,0.23091424,0.39086627
2.80000000,-0.68328444,0.02826111,0.22012578,0.40385945
2.85000000,-0.67171222,0.02826222,0.21503719,0.39144784
2.90000000,-0.66329556,0.02731500,0.20506399,0.36240161
2.95000000,-0.65553556,0.02809000,0.20263264,0.37821468
3.00000000,-0.64498556,0.02733167,0.19797227,0.35380203
3.05000000,-0.63285556,0.02776722,0.18306777,0.35500371
3.10000000,-0.62352222,0.02831500,0.18813321,0.36491783
3.15000000,-0.61243444,0.02817500,0.18170715,0.35628841
3.20000000,-0.60368556,0.02837444,0.17991805,0.35519204
3.25000000,-0.59090889,0.02854722,0.16475345,0.35130424
3.30000000,-0.59095111,0.02749000,0.17436123,0.31974169
3.35000000,-0.57964444,0.02781944,0.15959555,0.32625102
3.40000000,-0.57163333,0.02714333,0.15338738,0.30949995
3.45000000,-0.56287667,0.02797056,0.15698302,0.31904653
3.50000000,-0.55670111,0.02841056,0.15103024,0.32243588
3.55000000,-0.54620778,0.02808000,0.14545243,0.31492601
3.60000000,-0.54084667,0.02792056,0.14498677,0.29647553
3.65000000,-0.53278667,0.02780389,0.13637085,0.29556882
3.70000000,-0.52845667,0.02833222,0.13583359,0.30147141
3.75000000,-0.51862000,0.02766944,0.13199788,0.29035630
3.80000000,-0.51436000,0.02733278,0.12358115,0.28219729
3.85000000,-0.50879667,0.02785222,0.12556506,0.28465655
3.90000000,-0.50003778,0.02766167,0.12414956,0.27629148
3.95000000,-0.49645667,0.02797833,0.12029794,0.27920724
4.00000000,-0.48997778,0.02777278,0.11394198,0.27066683
