temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.30543778,0.02360000,0.29338951,0.37720178
1.05000000,-1.29162556,0.02171611,0.30887638,0.36710284
1.10000000,-1.26259444,0.01992611,0.30744084,0.36245594
1.15000000,-1.24358111,0.02370333,0.38106606,0.41408037
1.20000000,-1.24122889,0.02032444,0.38920096,0.35842441
1.25000000,-1.21585778,0.02194944,0.40178922,0.43022964
1.30000000,-1.18448778,0.02153667,0.40205882,0.45518816
1.35000000,-1.17186111,0.02222444,0.37550462,0.44069374
1.40000000,-1.15245333,0.02188389,0.38625057,0.42217524
1.45000000,-1.13678000,0.02109222,0.43474814,0.41365581
1.50000000,-1.09815000,0.02144056,0.40524659,0.40467949
1.55000000,-1.07906556,0.02201389,0.41779968,0.42341516
1.60000000,-1.06430000,0.02141111,0.40275774,0.39361272
1.65000000,-1.03871333,0.02141000,0.40411621,0.38407098
1.70000000,-1.03050667,0.02181111,0.38537698,0.39052312
1.75000000,-1.00895889,0.02262500,0.40780911,0.40092540
1.80000000,-0.98982333,0.02308444,0.37806148,0.40849154
1.85000000,-0.96472111,0.02182333,0.37691209,0.36211209
1.90000000,-0.94475889,0.02167278,0.35231120,0.34420152
1.95000000,-0.92606111,0.02284778,0.37817253,0.36218270
2.00000000,-0.90548111,0.02197167,0.33373217,0.33994898
2.05000000,-0.88487333,0.02248167,0.36126210,0.34737410
2.10000000,-0.87150444,0.02169500,0.32594903,0.31081399
2.15000000,-0.85220556,0.02275167,0.31716756,0.33433913
2.20000000,-0.84316333,0.02237167,0.31402332,0.31992156
2.25000000,-0.82782000,0.02301056,0.30890145,0.32945172
2.30000000,-0.81210556,0.02297444,0.28984396,0.31948103
2.35000000,-0.80043778,0.02308167,0.29577952,0.31169664
2.40000000,-0.78230556,0.02322944,0.28450274,0.31675668
2.45000000,-0.76570667,0.02385000,0.26881584,0.31754738
2.50000000,-0.75538222,0.02302833,0.25757231,0.29844939
2.55000000,-0.74110222,0.02327333,0.25353211,0.30023960
2.60000000,-0.73106889,0.02364333,0.25230568,0.29735499
2.65000000,-0.71892889,0.02317056,0.23897138,0.28656498
2.70000000,-0.70976667,0.02338389,0.24687632,0.28400236
2.75000000,-0.69178000,0.02349111,0.21361365,0.28144505
2.80000000,-0.68646778,0.02370667,0.21739145,0.28254936
2.85000000,-0.67630000,0.02375167,0.21670031,0.28144782
2.90000000,-0.66509778,0.02356833,0.20343816,0.27066110
2.95000000,-0.64682111,0.02337722,0.20143918,0.26024035
3.00000000,-0.64182556,0.02352944,0.18467855,0.26467782
3.05000000,-0.62847222,0.02317222,0.19025774,0.25004669
3.10000000,-0.62492222,0.02356556,0.18669780,0.25091408
3.15000000,-0.61321000,0.02318111,0.17260719,0.23840291
3.20000000,-0.60587333,0.02428556,0.17608275,0.25757327
3.25000000,-0.59593667,0.02416111,0.16592833,0.25255640
3.30000000,-0.58747889,0.02397389,0.16294545,0.24294605
3.35000000,-0.58348556,0.02423889,0.16628843,0.24589543
3.40000000,-0.57065000,0.02425389,0.15363546,0.24304394
3.45000000,-0.56619111,0.02401611,0.14804909,0.23260394
3.50000000,-0.55771222,0.02365389,0.15337310,0.22597892
3.55000000,-0.54661556,0.02342778,0.14821850,0.21655017
3.60000000,-0.54054222,0.02374722,0.14126592,0.22253607
3.65000000,-0.53580000,0.02390944,0.14468164,0.22428024
3.70000000,-0.52922111,0.02405167,0.14333418,0.21993771
3.75000000,-0.52154000,0.02449000,0.13057387,0.22323354
3.80000000,-0.51431556,0.02390167,0.13103091,0.21370172
3.85000000,-0.50623556,0.02408056,0.12671050,0.21054889
3.90000000,-0.49941111,0.02411778,0.12463484,0.20899913
3.95000000,-0.49441778,0.02469778,0.11892883,0.21933682
4.00000000,-0.48948222,0.02370278,0.11535465,0.19815736
