tc,beta,r_squared,slope,intercept,fit_points,is_valid
1.60000000,-0.02411440,0.00800566,-0.02411440,-1.00087535,9 ,false
1.60010000,0.00921602,0.01561825,0.00921602,-0.95044584,10 ,true
1.60020000,0.00979698,0.01481492,0.00979698,-0.94977307,10 ,true
1.60030000,0.01015846,0.01427993,0.01015846,-0.94937137,10 ,true
1.60040000,0.01042385,0.01386752,0.01042385,-0.94908651,10 ,true
1.60050000,0.01063428,0.01352748,0.01063428,-0.94886767,10 ,true
1.60060000,0.01080883,0.01323595,0.01080883,-0.94869147,10 ,true
1.60070000,0.01095802,0.01297951,0.01095802,-0.94854513,10 ,true
1.60080000,0.01108826,0.01274984,0.01108826,-0.94842090,10 ,true
1.60090000,0.01120380,0.01254135,0.01120380,-0.94831367,10 ,true
1.60100000,0.01130757,0.01235012,0.01130757,-0.94821995,10 ,true
1.60110000,0.01140172,0.01217325,0.01140172,-0.94813719,10 ,true
1.60120000,0.01148783,0.01200855,0.01148783,-0.94806350,10 ,true
1.60130000,0.01156714,0.01185433,0.01156714,-0.94799744,10 ,true
1.60140000,0.01164061,0.01170923,0.01164061,-0.94793787,10 ,true
1.60150000,0.01170902,0.01157215,0.01170902,-0.94788390,10 ,true
1.60160000,0.01177299,0.01144220,0.01177299,-0.94783479,10 ,true
1.60170000,0.01183305,0.01131863,0.01183305,-0.94778995,10 ,true
1.60180000,0.01188962,0.01120081,0.01188962,-0.94774887,10 ,true
1.60190000,0.01194307,0.01108819,0.01194307,-0.94771113,10 ,true
1.60200000,0.01199372,0.01098032,0.01199372,-0.94767637,10 ,true
1.60210000,0.01204184,0.01087679,0.01204184,-0.94764430,10 ,true
1.60220000,0.01208764,0.01077727,0.01208764,-0.94761465,10 ,true
1.60230000,0.01213135,0.01068143,0.01213135,-0.94758720,10 ,true
1.60240000,0.01217312,0.01058902,0.01217312,-0.94756173,10 ,true
1.60250000,0.01221312,0.01049978,0.01221312,-0.94753808,10 ,true
1.60260000,0.01225149,0.01041351,0.01225149,-0.94751610,10 ,true
1.60270000,0.01228835,0.01033001,0.01228835,-0.94749564,10 ,true
1.60280000,0.01232381,0.01024911,0.01232381,-0.94747658,10 ,true
1.60290000,0.01235797,0.01017064,0.01235797,-0.94745882,10 ,true
1.60300000,0.01239091,0.01009448,0.01239091,-0.94744226,10 ,true
1.60310000,0.01242272,0.01002048,0.01242272,-0.94742681,10 ,true
1.60320000,0.01245347,0.00994854,0.01245347,-0.94741238,10 ,true
1.60330000,0.01248323,0.00987853,0.01248323,-0.94739892,10 ,true
1.60340000,0.01251206,0.00981037,0.01251206,-0.94738634,10 ,true
1.60350000,0.01254001,0.00974395,0.01254001,-0.94737459,10 ,true
1.60360000,0.01256714,0.00967920,0.01256714,-0.94736362,10 ,true
1.60370000,0.01259349,0.00961603,0.01259349,-0.94735338,10 ,true
1.60380000,0.01261910,0.00955437,0.01261910,-0.94734381,10 ,true
1.60390000,0.01264402,0.00949416,0.01264402,-0.94733488,10 ,true
1.60400000,0.01266828,0.00943533,0.01266828,-0.94732655,10 ,true
1.60410000,0.01269191,0.00937782,0.01269191,-0.94731878,10 ,true
1.60420000,0.01271496,0.00932158,0.01271496,-0.94731154,10 ,true
1.60430000,0.01273743,0.00926655,0.01273743,-0.94730479,10 ,true
1.60440000,0.01275938,0.00921268,0.01275938,-0.94729852,10 ,true
1.60450000,0.01278081,0.00915994,0.01278081,-0.94729268,10 ,true
1.60460000,0.01280176,0.00910828,0.01280176,-0.94728727,10 ,true
1.60470000,0.01282225,0.00905765,0.01282225,-0.94728224,10 ,true
1.60480000,0.01284229,0.00900803,0.01284229,-0.94727759,10 ,true
1.60490000,0.01286191,0.00895936,0.01286191,-0.94727329,10 ,true
1.60500000,0.01288113,0.00891163,0.01288113,-0.94726932,10 ,true
1.60510000,0.01289996,0.00886480,0.01289996,-0.94726567,10 ,true
1.60520000,0.01291842,0.00881883,0.01291842,-0.94726232,10 ,true
1.60530000,0.01293653,0.00877370,0.01293653,-0.94725924,10 ,true
1.60540000,0.01295430,0.00872938,0.01295430,-0.94725644,10 ,true
1.60550000,0.01297175,0.00868585,0.01297175,-0.94725389,10 ,true
1.60560000,0.01298888,0.00864308,0.01298888,-0.94725158,10 ,true
1.60570000,0.01300571,0.00860104,0.01300571,-0.94724950,10 ,true
1.60580000,0.01302225,0.00855972,0.01302225,-0.94724764,10 ,true
1.60590000,0.01303852,0.00851909,0.01303852,-0.94724598,10 ,true
1.60600000,0.01305452,0.00847913,0.01305452,-0.94724452,10 ,true
1.60610000,0.01307026,0.00843983,0.01307026,-0.94724324,10 ,true
