temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.61359333,0.40229844,0.20603883,3.73989429
1.05000000,-1.60066556,0.37077733,0.22409020,5.58019032
1.10000000,-1.60599511,0.47993511,0.20989978,3.67107695
1.15000000,-1.59139822,0.43839733,0.24923661,4.18134884
1.20000000,-1.59178511,0.52486800,0.27959730,3.14039553
1.25000000,-1.59309844,0.68247711,0.29130238,3.59419336
1.30000000,-1.55781867,0.50111356,0.35681633,6.27482614
1.35000000,-1.55550422,0.61197644,0.38495202,4.45216894
1.40000000,-1.52471422,0.57241678,0.46222132,8.26981325
1.45000000,-1.52206822,0.65895056,0.50397058,7.28816663
1.50000000,-1.48968378,0.56128644,0.51842868,11.64206599
1.55000000,-1.46541289,0.54806422,0.53327105,7.98949775
1.60000000,-1.44359156,0.61514200,0.63306145,8.13650670
1.65000000,-1.40376578,0.51837389,0.66356310,9.04827260
1.70000000,-1.37360444,0.46280956,0.69347074,11.00386958
1.75000000,-1.33802956,0.43021233,0.71999194,11.74295112
1.80000000,-1.29115444,0.34039522,0.75109216,20.90972147
1.85000000,-1.25540933,0.27883067,0.73442809,19.94186270
1.90000000,-1.21413578,0.20866033,0.66905420,15.75622678
1.95000000,-1.18717533,0.20564578,0.67573139,15.95987012
2.00000000,-1.15152622,0.19383378,0.64935165,16.45659952
2.05000000,-1.11420689,0.14926022,0.61253889,13.53584340
2.10000000,-1.08510556,0.13257789,0.58397156,10.03444674
2.15000000,-1.06069022,0.12547167,0.54636644,8.25329323
2.20000000,-1.02753644,0.11890100,0.54618749,7.50822171
2.25000000,-1.00389778,0.10864844,0.51841392,6.81074797
2.30000000,-0.97365911,0.10205422,0.49419297,6.08271494
2.35000000,-0.94913311,0.10054833,0.47036652,5.64081611
2.40000000,-0.92987511,0.09277078,0.44867754,4.90429868
2.45000000,-0.90529267,0.08793278,0.44076918,4.38747346
2.50000000,-0.88444644,0.08469089,0.40934495,3.84311572
2.55000000,-0.86381511,0.08124878,0.39433381,3.58783268
2.60000000,-0.84567667,0.07991400,0.38382752,3.31851137
2.65000000,-0.82661289,0.07648744,0.36168199,2.98976897
2.70000000,-0.80822378,0.07461911,0.35200416,2.86401116
2.75000000,-0.79076778,0.07038956,0.32641654,2.47434546
2.80000000,-0.77353222,0.06748400,0.30785797,2.26124937
2.85000000,-0.76144911,0.06734756,0.31268038,2.20463806
2.90000000,-0.74567956,0.06570889,0.29713915,2.05748855
2.95000000,-0.72838822,0.06275022,0.27985237,1.87377035
3.00000000,-0.71691867,0.06182611,0.27437004,1.78420787
3.05000000,-0.70209400,0.06029844,0.26072776,1.66330156
3.10000000,-0.69061067,0.06127178,0.24973499,1.69767181
3.15000000,-0.67754711,0.05915489,0.23542948,1.56001741
3.20000000,-0.66693711,0.05659489,0.23212556,1.40553803
3.25000000,-0.65403711,0.05663444,0.22758517,1.37880480
3.30000000,-0.64257267,0.05515778,0.21646398,1.29007427
3.35000000,-0.63211444,0.05423622,0.20878757,1.23166639
3.40000000,-0.62336511,0.05466533,0.20094718,1.23162273
3.45000000,-0.61314511,0.05240689,0.19290303,1.11050955
3.50000000,-0.60101933,0.05162444,0.19087114,1.07023703
3.55000000,-0.59322911,0.05081811,0.18381821,1.02305084
3.60000000,-0.58489889,0.05102344,0.17865916,1.01553191
3.65000000,-0.57480778,0.04943256,0.17290118,0.93434549
3.70000000,-0.56719289,0.04944800,0.16471523,0.92570403
3.75000000,-0.55877333,0.04858356,0.16042345,0.87789819
3.80000000,-0.55024222,0.04835189,0.15700654,0.85797401
3.85000000,-0.54395267,0.04812767,0.15708682,0.85400143
3.90000000,-0.53550200,0.04737956,0.15073241,0.80762466
3.95000000,-0.52767933,0.04680689,0.14085556,0.77562568
4.00000000,-0.52124111,0.04642511,0.13791755,0.76571168
