tc,beta,r_squared,slope,intercept,fit_points,is_valid
2.25000000,0.11914105,0.77717653,0.11914105,-2.13254838,5 ,true
2.25010000,0.02316101,0.52007466,0.02316101,-2.32387875,6 ,true
2.25020000,0.02593199,0.53649157,0.02593199,-2.31793613,6 ,true
2.25030000,0.02786016,0.54757960,0.02786016,-2.31383077,6 ,true
2.25040000,0.02939774,0.55622438,0.02939774,-2.31057572,6 ,true
2.25050000,0.03070245,0.56342267,0.03070245,-2.30782731,6 ,true
2.25060000,0.03184991,0.56964918,0.03184991,-2.30542094,6 ,true
2.25070000,0.03288284,0.57517077,0.03288284,-2.30326368,6 ,true
2.25080000,0.03382798,0.58015383,0.03382798,-2.30129739,6 ,true
2.25090000,0.03470330,0.58470980,0.03470330,-2.29948299,6 ,true
2.25100000,0.03552154,0.58891733,0.03552154,-2.29779285,6 ,true
2.25110000,0.03629205,0.59283422,0.03629205,-2.29620661,6 ,true
2.25120000,0.03702197,0.59650431,0.03702197,-2.29470878,6 ,true
2.25130000,0.03771686,0.59996173,0.03771686,-2.29328731,6 ,true
2.25140000,0.03838114,0.60323361,0.03838114,-2.29193256,6 ,true
2.25150000,0.03901842,0.60634195,0.03901842,-2.29063674,6 ,true
2.25160000,0.03963163,0.60930483,0.03963163,-2.28939343,6 ,true
2.25170000,0.04022327,0.61213732,0.04022327,-2.28819725,6 ,true
2.25180000,0.04079541,0.61485213,0.04079541,-2.28704369,6 ,true
2.25190000,0.04134983,0.61746009,0.04134983,-2.28592887,6 ,true
2.25200000,0.04188807,0.61997051,0.04188807,-2.28484947,6 ,true
2.25210000,0.04241144,0.62239145,0.04241144,-2.28380260,6 ,true
2.25220000,0.04292112,0.62472997,0.04292112,-2.28278575,6 ,true
2.25230000,0.04341812,0.62699226,0.04341812,-2.28179670,6 ,true
2.25240000,0.04390335,0.62918379,0.04390335,-2.28083347,6 ,true
2.25250000,0.04437761,0.63130944,0.04437761,-2.27989434,6 ,true
2.25260000,0.04484163,0.63337354,0.04484163,-2.27897772,6 ,true
2.25270000,0.04529603,0.63538002,0.04529603,-2.27808222,6 ,true
2.25280000,0.04574141,0.63733238,0.04574141,-2.27720658,6 ,true
2.25290000,0.04617830,0.63923382,0.04617830,-2.27634964,6 ,true
2.25300000,0.04660717,0.64108723,0.04660717,-2.27551037,6 ,true
2.25310000,0.04702847,0.64289524,0.04702847,-2.27468781,6 ,true
2.25320000,0.04744258,0.64466026,0.04744258,-2.27388109,6 ,true
2.25330000,0.04784988,0.64638452,0.04784988,-2.27308942,6 ,true
2.25340000,0.04825070,0.64807004,0.04825070,-2.27231206,6 ,true
2.25350000,0.04864536,0.64971869,0.04864536,-2.27154834,6 ,true
2.25360000,0.04903415,0.65133221,0.04903415,-2.27079762,6 ,true
2.25370000,0.04941732,0.65291220,0.04941732,-2.27005933,6 ,true
2.25380000,0.04979513,0.65446015,0.04979513,-2.26933293,6 ,true
2.25390000,0.05016780,0.65597746,0.05016780,-2.26861792,6 ,true
2.25400000,0.05053556,0.65746540,0.05053556,-2.26791382,6 ,true
2.25410000,0.05089860,0.65892519,0.05089860,-2.26722021,6 ,true
2.25420000,0.05125711,0.66035795,0.05125711,-2.26653667,6 ,true
2.25430000,0.05161126,0.66176474,0.05161126,-2.26586282,6 ,true
2.25440000,0.05196122,0.66314656,0.05196122,-2.26519830,6 ,true
2.25450000,0.05230715,0.66450434,0.05230715,-2.26454277,6 ,true
2.25460000,0.05264919,0.66583895,0.05264919,-2.26389591,6 ,true
2.25470000,0.05298748,0.66715122,0.05298748,-2.26325742,6 ,true
2.25480000,0.05332214,0.66844193,0.05332214,-2.26262702,6 ,true
2.25490000,0.05365331,0.66971182,0.05365331,-2.26200444,6 ,true
2.25500000,0.05398109,0.67096159,0.05398109,-2.26138942,6 ,true
2.25510000,0.05430561,0.67219190,0.05430561,-2.26078173,6 ,true
2.25520000,0.05462695,0.67340338,0.05462695,-2.26018113,6 ,true
2.25530000,0.05494523,0.67459661,0.05494523,-2.25958741,6 ,true
2.25540000,0.05526053,0.67577217,0.05526053,-2.25900037,6 ,true
2.25550000,0.05557294,0.67693060,0.05557294,-2.25841980,6 ,true
2.25560000,0.05588256,0.67807241,0.05588256,-2.25784553,6 ,true
2.25570000,0.05618946,0.67919808,0.05618946,-2.25727736,6 ,true
2.25580000,0.05649371,0.68030808,0.05649371,-2.25671514,6 ,true
2.25590000,0.05679540,0.68140285,0.05679540,-2.25615870,6 ,true
2.25600000,0.05709459,0.68248283,0.05709459,-2.25560788,6 ,true
2.25610000,0.05739136,0.68354841,0.05739136,-2.25506254,6 ,true
2.25620000,0.05768575,0.68459998,0.05768575,-2.25452254,6 ,true
2.25630000,0.05797785,0.68563792,0.05797785,-2.25398773,6 ,true
2.25640000,0.05826771,0.68666259,0.05826771,-2.25345800,6 ,true
2.25650000,0.05855537,0.68767431,0.05855537,-2.25293320,6 ,true
2.25660000,0.05884091,0.68867343,0.05884091,-2.25241323,6 ,true
2.25670000,0.05912437,0.68966026,0.05912437,-2.25189797,6 ,true
2.25680000,0.05940580,0.69063509,0.05940580,-2.25138730,6 ,true
2.25690000,0.05968525,0.69159823,0.05968525,-2.25088113,6 ,true
2.25700000,0.05996277,0.69254995,0.05996277,-2.25037934,6 ,true
2.25710000,0.06023840,0.69349051,0.06023840,-2.24988185,6 ,true
2.25720000,0.06051218,0.69442019,0.06051218,-2.24938854,6 ,true
2.25730000,0.06078416,0.69533922,0.06078416,-2.24889934,6 ,true
2.25740000,0.06105438,0.69624785,0.06105438,-2.24841416,6 ,true
2.25750000,0.06132287,0.69714632,0.06132287,-2.24793290,6 ,true
2.25760000,0.06158968,0.69803484,0.06158968,-2.24745549,6 ,true
2.25770000,0.06185483,0.69891363,0.06185483,-2.24698185,6 ,true
2.25780000,0.06211837,0.69978291,0.06211837,-2.24651190,6 ,true
2.25790000,0.06238033,0.70064287,0.06238033,-2.24604556,6 ,true
2.25800000,0.06264074,0.70149370,0.06264074,-2.24558277,6 ,true
2.25810000,0.06289962,0.70233561,0.06289962,-2.24512345,6 ,true
2.25820000,0.06315702,0.70316877,0.06315702,-2.24466754,6 ,true
2.25830000,0.06341296,0.70399336,0.06341296,-2.24421497,6 ,true
2.25840000,0.06366748,0.70480954,0.06366748,-2.24376568,6 ,true
2.25850000,0.06392059,0.70561750,0.06392059,-2.24331961,6 ,true
2.25860000,0.06417232,0.70641738,0.06417232,-2.24287669,6 ,true
2.25870000,0.06442271,0.70720934,0.06442271,-2.24243688,6 ,true
2.25880000,0.06467177,0.70799353,0.06467177,-2.24200011,6 ,true
2.25890000,0.06491953,0.70877011,0.06491953,-2.24156634,6 ,true
2.25900000,0.06516601,0.70953921,0.06516601,-2.24113550,6 ,true
2.25910000,0.06541125,0.71030098,0.06541125,-2.24070755,6 ,true
2.25920000,0.06565525,0.71105554,0.06565525,-2.24028243,6 ,true
2.25930000,0.06589805,0.71180302,0.06589805,-2.23986011,6 ,true
2.25940000,0.06613965,0.71254356,0.06613965,-2.23944053,6 ,true
2.25950000,0.06638009,0.71327728,0.06638009,-2.23902364,6 ,true
2.25960000,0.06661939,0.71400430,0.06661939,-2.23860941,6 ,true
2.25970000,0.06685755,0.71472472,0.06685755,-2.23819779,6 ,true
2.25980000,0.06709461,0.71543868,0.06709461,-2.23778873,6 ,true
2.25990000,0.06733058,0.71614628,0.06733058,-2.23738220,6 ,true
2.26000000,0.06756548,0.71684762,0.06756548,-2.23697816,6 ,true
2.26010000,0.06779932,0.71754281,0.06779932,-2.23657656,6 ,true
2.26020000,0.06803213,0.71823195,0.06803213,-2.23617738,6 ,true
2.26030000,0.06826391,0.71891515,0.06826391,-2.23578056,6 ,true
2.26040000,0.06849469,0.71959249,0.06849469,-2.23538609,6 ,true
2.26050000,0.06872448,0.72026408,0.06872448,-2.23499391,6 ,true
2.26060000,0.06895330,0.72093001,0.06895330,-2.23460401,6 ,true
2.26070000,0.06918116,0.72159036,0.06918116,-2.23421634,6 ,true
2.26080000,0.06940808,0.72224522,0.06940808,-2.23383087,6 ,true
2.26090000,0.06963407,0.72289468,0.06963407,-2.23344757,6 ,true
2.26100000,0.06985914,0.72353882,0.06985914,-2.23306640,6 ,true
2.26110000,0.07008331,0.72417773,0.07008331,-2.23268735,6 ,true
2.26120000,0.07030659,0.72481148,0.07030659,-2.23231038,6 ,true
2.26130000,0.07052899,0.72544015,0.07052899,-2.23193546,6 ,true
2.26140000,0.07075053,0.72606382,0.07075053,-2.23156256,6 ,true
2.26150000,0.07097123,0.72668256,0.07097123,-2.23119165,6 ,true
2.26160000,0.07119108,0.72729644,0.07119108,-2.23082271,6 ,true
2.26170000,0.07141011,0.72790553,0.07141011,-2.23045571,6 ,true
2.26180000,0.07162832,0.72850991,0.07162832,-2.23009063,6 ,true
2.26190000,0.07184573,0.72910965,0.07184573,-2.22972743,6 ,true
2.26200000,0.07206234,0.72970479,0.07206234,-2.22936611,6 ,true
2.26210000,0.07227818,0.73029542,0.07227818,-2.22900662,6 ,true
2.26220000,0.07249324,0.73088160,0.07249324,-2.22864895,6 ,true
2.26230000,0.07270754,0.73146339,0.07270754,-2.22829307,6 ,true
2.26240000,0.07292109,0.73204084,0.07292109,-2.22793897,6 ,true
2.26250000,0.07313390,0.73261402,0.07313390,-2.22758661,6 ,true
2.26260000,0.07334598,0.73318299,0.07334598,-2.22723598,6 ,true
2.26270000,0.07355734,0.73374779,0.07355734,-2.22688706,6 ,true
2.26280000,0.07376799,0.73430850,0.07376799,-2.22653983,6 ,true
2.26290000,0.07397793,0.73486516,0.07397793,-2.22619425,6 ,true
2.26300000,0.07418718,0.73541783,0.07418718,-2.22585033,6 ,true
2.26310000,0.07439574,0.73596656,0.07439574,-2.22550803,6 ,true
2.26320000,0.07460363,0.73651140,0.07460363,-2.22516733,6 ,true
2.26330000,0.07481085,0.73705240,0.07481085,-2.22482822,6 ,true
2.26340000,0.07501741,0.73758961,0.07501741,-2.22449068,6 ,true
2.26350000,0.07522332,0.73812308,0.07522332,-2.22415469,6 ,true
2.26360000,0.07542858,0.73865285,0.07542858,-2.22382023,6 ,true
2.26370000,0.07563321,0.73917898,0.07563321,-2.22348729,6 ,true
2.26380000,0.07583721,0.73970151,0.07583721,-2.22315584,6 ,true
2.26390000,0.07604058,0.74022048,0.07604058,-2.22282588,6 ,true
2.26400000,0.07624335,0.74073593,0.07624335,-2.22249737,6 ,true
2.26410000,0.07644551,0.74124792,0.07644551,-2.22217032,6 ,true
2.26420000,0.07664707,0.74175648,0.07664707,-2.22184470,6 ,true
2.26430000,0.07684803,0.74226166,0.07684803,-2.22152050,6 ,true
2.26440000,0.07704842,0.74276349,0.07704842,-2.22119770,6 ,true
2.26450000,0.07724822,0.74326202,0.07724822,-2.22087628,6 ,true
2.26460000,0.07744745,0.74375728,0.07744745,-2.22055623,6 ,true
