tc,beta,r_squared,slope,intercept,fit_points,is_valid
2.00000000,0.01250029,0.01752579,0.01250029,-0.03266791,400 ,true
2.00010000,0.01179314,0.01767074,0.01179314,-0.03393710,401 ,true
2.00020000,0.01203408,0.01786764,0.01203408,-0.03351359,401 ,true
2.00030000,0.01218595,0.01797705,0.01218595,-0.03325326,401 ,true
2.00040000,0.01230241,0.01805309,0.01230241,-0.03305754,401 ,true
2.00050000,0.01239965,0.01811155,0.01239965,-0.03289681,401 ,true
2.00060000,0.01248467,0.01815911,0.01248467,-0.03275824,401 ,true
2.00070000,0.01256120,0.01819924,0.01256120,-0.03263509,401 ,true
2.00080000,0.01263140,0.01823392,0.01263140,-0.03252337,401 ,true
2.00090000,0.01269669,0.01826445,0.01269669,-0.03242053,401 ,true
2.00100000,0.01275803,0.01829168,0.01275803,-0.03232483,401 ,true
2.00110000,0.01183053,0.01781856,0.01183053,-0.03398387,402 ,true
2.00120000,0.01208745,0.01806353,0.01208745,-0.03353038,402 ,true
2.00130000,0.01224816,0.01819905,0.01224816,-0.03325356,402 ,true
2.00140000,0.01237057,0.01829232,0.01237057,-0.03304685,402 ,true
2.00150000,0.01247217,0.01836325,0.01247217,-0.03287810,402 ,true
2.00160000,0.01256061,0.01842037,0.01256061,-0.03273332,402 ,true
2.00170000,0.01263989,0.01846811,0.01263989,-0.03260518,402 ,true
2.00180000,0.01271240,0.01850903,0.01271240,-0.03248934,402 ,true
2.00190000,0.01277965,0.01854478,0.01277965,-0.03238301,402 ,true
2.00200000,0.01284270,0.01857646,0.01284270,-0.03228431,402 ,true
2.00210000,0.01202876,0.01845435,0.01202876,-0.03373976,403 ,true
2.00220000,0.01227998,0.01867865,0.01227998,-0.03329839,403 ,true
2.00230000,0.01243765,0.01880250,0.01243765,-0.03302822,403 ,true
2.00240000,0.01255811,0.01888785,0.01255811,-0.03282588,403 ,true
2.00250000,0.01265838,0.01895288,0.01265838,-0.03266026,403 ,true
2.00260000,0.01274584,0.01900537,0.01274584,-0.03251786,403 ,true
2.00270000,0.01282440,0.01904930,0.01282440,-0.03239159,403 ,true
2.00280000,0.01289635,0.01908703,0.01289635,-0.03227727,403 ,true
2.00290000,0.01296317,0.01912002,0.01296317,-0.03217220,403 ,true
2.00300000,0.01302587,0.01914929,0.01302587,-0.03207455,403 ,true
2.00310000,0.01212842,0.01879725,0.01212842,-0.03367611,404 ,true
2.00320000,0.01238683,0.01904249,0.01238683,-0.03322185,404 ,true
2.00330000,0.01254860,0.01917775,0.01254860,-0.03294444,404 ,true
2.00340000,0.01267190,0.01927067,0.01267190,-0.03273717,404 ,true
2.00350000,0.01277432,0.01934124,0.01277432,-0.03256787,404 ,true
2.00360000,0.01286352,0.01939800,0.01286352,-0.03242255,404 ,true
2.00370000,0.01294353,0.01944536,0.01294353,-0.03229388,404 ,true
2.00380000,0.01301673,0.01948591,0.01301673,-0.03217752,404 ,true
2.00390000,0.01308465,0.01952129,0.01308465,-0.03207069,404 ,true
2.00400000,0.01314833,0.01955259,0.01314833,-0.03197150,404 ,true
2.00410000,0.01220030,0.01905790,0.01220030,-0.03366031,405 ,true
2.00420000,0.01246400,0.01931926,0.01246400,-0.03319672,405 ,true
2.00430000,0.01262907,0.01946426,0.01262907,-0.03291353,405 ,true
2.00440000,0.01275485,0.01956423,0.01275485,-0.03270198,405 ,true
2.00450000,0.01285926,0.01964035,0.01285926,-0.03252925,405 ,true
2.00460000,0.01295015,0.01970169,0.01295015,-0.03238106,405 ,true
2.00470000,0.01303162,0.01975295,0.01303162,-0.03224990,405 ,true
2.00480000,0.01310612,0.01979688,0.01310612,-0.03213136,405 ,true
2.00490000,0.01317522,0.01983525,0.01317522,-0.03202258,405 ,true
2.00500000,0.01323997,0.01986922,0.01323997,-0.03192161,405 ,true
2.00510000,0.01234578,0.01955149,0.01234578,-0.03351310,406 ,true
2.00520000,0.01260746,0.01980450,0.01260746,-0.03305439,406 ,true
2.00530000,0.01277159,0.01994491,0.01277159,-0.03277372,406 ,true
2.00540000,0.01289685,0.02004191,0.01289685,-0.03256369,406 ,true
2.00550000,0.01300101,0.02011592,0.01300101,-0.03239194,406 ,true
2.00560000,0.01309178,0.02017569,0.01309178,-0.03224441,406 ,true
2.00570000,0.01317324,0.02022574,0.01317324,-0.03211369,406 ,true
2.00580000,0.01324779,0.02026873,0.01324779,-0.03199543,406 ,true
2.00590000,0.01331698,0.02030632,0.01331698,-0.03188683,406 ,true
2.00600000,0.01338187,0.02033967,0.01338187,-0.03178595,406 ,true
2.00610000,0.01248311,0.02002570,0.01248311,-0.03338350,407 ,true
2.00620000,0.01274655,0.02028231,0.01274655,-0.03292244,407 ,true
2.00630000,0.01291170,0.02042433,0.01291170,-0.03264050,407 ,true
2.00640000,0.01303772,0.02052224,0.01303772,-0.03242960,407 ,true
2.00650000,0.01314249,0.02059684,0.01314249,-0.03225717,407 ,true
2.00660000,0.01323380,0.02065700,0.01323380,-0.03210907,407 ,true
2.00670000,0.01331573,0.02070733,0.01331573,-0.03197786,407 ,true
2.00680000,0.01339072,0.02075052,0.01339072,-0.03185915,407 ,true
2.00690000,0.01346032,0.02078827,0.01346032,-0.03175013,407 ,true
2.00700000,0.01352560,0.02082173,0.01352560,-0.03164887,407 ,true
2.00710000,0.01250147,0.02012451,0.01250147,-0.03346503,408 ,true
2.00720000,0.01277506,0.02041466,0.01277506,-0.03298529,408 ,true
2.00730000,0.01294625,0.02057634,0.01294625,-0.03269228,408 ,true
2.00740000,0.01307660,0.02068814,0.01307660,-0.03247350,408 ,true
2.00750000,0.01318474,0.02077343,0.01318474,-0.03229496,408 ,true
2.00760000,0.01327881,0.02084226,0.01327881,-0.03214187,408 ,true
2.00770000,0.01336309,0.02089986,0.01336309,-0.03200645,408 ,true
2.00780000,0.01344012,0.02094930,0.01344012,-0.03188411,408 ,true
2.00790000,0.01351152,0.02099252,0.01351152,-0.03177189,408 ,true
2.00800000,0.01357842,0.02103083,0.01357842,-0.03166777,408 ,true
2.00810000,0.01253486,0.02027257,0.01253486,-0.03351546,409 ,true
2.00820000,0.01281139,0.02057308,0.01281139,-0.03303083,409 ,true
2.00830000,0.01298473,0.02074202,0.01298473,-0.03273418,409 ,true
2.00840000,0.01311685,0.02085968,0.01311685,-0.03251238,409 ,true
2.00850000,0.01322653,0.02094997,0.01322653,-0.03233120,409 ,true
2.00860000,0.01332199,0.02102321,0.01332199,-0.03217575,409 ,true
2.00870000,0.01340753,0.02108478,0.01340753,-0.03203818,409 ,true
2.00880000,0.01348572,0.02113782,0.01348572,-0.03191385,409 ,true
2.00890000,0.01355821,0.02118436,0.01355821,-0.03179979,409 ,true
2.00900000,0.01362612,0.02122575,0.01362612,-0.03169395,409 ,true
2.00910000,0.01270727,0.02087203,0.01270727,-0.03332019,410 ,true
2.00920000,0.01297648,0.02114628,0.01297648,-0.03285059,410 ,true
2.00930000,0.01314576,0.02130027,0.01314576,-0.03256241,410 ,true
2.00940000,0.01327520,0.02140773,0.01327520,-0.03234628,410 ,true
2.00950000,0.01338297,0.02149046,0.01338297,-0.03216925,410 ,true
2.00960000,0.01347700,0.02155781,0.01347700,-0.03201697,410 ,true
2.00970000,0.01356144,0.02161461,0.01356144,-0.03188192,410 ,true
2.00980000,0.01363876,0.02166371,0.01363876,-0.03175964,410 ,true
