temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.84510741,0.86311370,0.25080100,3.91506854
1.02000000,-1.83021593,0.75922315,0.41097364,5.55864463
1.04000000,-1.84240593,0.84684000,0.16117582,3.10182557
1.06000000,-1.84422889,0.87215852,0.13208575,1.37050529
1.08000000,-1.82928370,0.77828611,0.27359708,3.91745139
1.10000000,-1.82039815,0.74579370,0.28330518,3.79218494
1.12000000,-1.82624333,0.77175019,0.11388498,1.94867197
1.14000000,-1.82053259,0.77437815,0.24480059,6.23585917
1.16000000,-1.82446333,0.83875907,0.28680940,3.47572749
1.18000000,-1.83007667,0.87190574,0.25560445,6.22353478
1.20000000,-1.83972556,0.94080296,0.27781818,3.00715176
1.22000000,-1.83705889,0.91666444,0.16352536,0.28806819
1.24000000,-1.79881852,0.68592481,0.34370337,4.86712201
1.26000000,-1.81503815,0.82510648,0.23815587,2.47263257
1.28000000,-1.79509852,0.69836815,0.21277899,1.85733155
1.30000000,-1.81452370,0.86914630,0.18572087,0.38903880
1.32000000,-1.82058333,0.89717296,0.29333042,2.53037266
1.34000000,-1.81388333,0.89136019,0.34475141,3.77971338
1.36000000,-1.80338074,0.85692426,0.25558563,1.08740385
1.38000000,-1.80225889,0.88861204,0.54723915,11.49759664
1.40000000,-1.79456630,0.84827519,0.27301428,1.53687460
1.42000000,-1.80141074,0.92417463,0.28365927,0.80973482
1.44000000,-1.79584296,0.91228333,0.26706206,1.17220717
1.46000000,-1.76354333,0.80045148,0.59963131,11.24894837
1.48000000,-1.78388704,0.89883852,0.32676359,1.88544053
1.50000000,-1.77650370,0.88694204,0.37821635,1.15666920
1.52000000,-1.77575185,0.91969648,0.38397530,3.78280962
1.54000000,-1.77692333,0.94665741,0.32050120,0.14505072
1.56000000,-1.76756444,0.94098519,0.36750355,0.33878390
1.58000000,-1.76130000,0.93862500,0.37071684,0.20882607
1.60000000,-1.74793074,0.91037963,0.47487141,4.77223118
1.62000000,-1.73750667,0.88210704,0.39011166,0.62309909
1.64000000,-1.72484667,0.86287019,0.56376420,3.49780452
1.66000000,-1.71092778,0.81288167,0.42306798,1.27538453
1.68000000,-1.71896519,0.90523500,0.49607655,2.45138261
1.70000000,-1.69526667,0.84522019,0.60556476,6.16795642
1.72000000,-1.70055963,0.90803444,0.50130032,0.37442968
1.74000000,-1.69222889,0.90313037,0.53320692,0.47227516
1.76000000,-1.68353444,0.89945722,0.55301386,0.41709698
1.78000000,-1.66877556,0.89279981,0.58715591,0.46418263
1.80000000,-1.64966926,0.86323907,0.70578917,3.58180125
1.82000000,-1.64006889,0.87484722,0.68253727,0.75007201
1.84000000,-1.63084259,0.86916370,0.68045321,0.81216276
1.86000000,-1.61023667,0.84127167,0.76434043,2.17249951
1.88000000,-1.58982111,0.81080648,0.76633668,3.25455561
1.90000000,-1.58411852,0.83026611,0.81078272,1.85291256
1.92000000,-1.55858778,0.77968722,0.96487704,5.32081906
1.94000000,-1.53827926,0.76029667,0.96050953,4.76945276
1.96000000,-1.50478111,0.68861574,1.07407724,7.35597623
1.98000000,-1.49428667,0.70394074,1.07951972,10.67169459
2.00000000,-1.49007222,0.74523981,1.03467239,4.22721966
2.02000000,-1.46511444,0.71587870,1.05870037,4.23925951
2.04000000,-1.42758000,0.64472889,1.12530630,9.56975765
2.06000000,-1.40165259,0.61539537,1.22784982,12.40610674
2.08000000,-1.37368444,0.56034722,1.20654373,13.04668668
2.10000000,-1.35147519,0.54427389,1.19322439,19.47317505
2.12000000,-1.33504778,0.52316130,1.25422842,20.08338871
2.14000000,-1.31010963,0.47893685,1.13672073,15.25284647
2.16000000,-1.26947778,0.38539685,1.13595264,40.29560184
2.18000000,-1.24312481,0.34389981,1.13929911,22.81417398
2.20000000,-1.22734667,0.33061667,0.92072101,18.02198130
