temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.69350978,0.57092189,0.14998508,3.39419534
1.05000000,-1.71057644,0.78207689,0.29248452,6.93217118
1.10000000,-1.68780400,0.69303589,0.25594980,4.35344437
1.15000000,-1.69227156,0.70268233,0.23276095,2.82108348
1.20000000,-1.70251844,0.85530433,0.25975846,2.02573684
1.25000000,-1.67192667,0.69791111,0.24718334,2.48780503
1.30000000,-1.67308200,0.82700956,0.29629249,2.38709341
1.35000000,-1.64589422,0.71269100,0.38659629,7.10733133
1.40000000,-1.63917711,0.72916600,0.39330677,3.35480821
1.45000000,-1.61972622,0.74281456,0.47073630,8.24956007
1.50000000,-1.60956111,0.79378600,0.49565046,5.75500084
1.55000000,-1.59250667,0.78274844,0.52351982,6.56478864
1.60000000,-1.56009378,0.74402544,0.67914907,7.21286776
1.65000000,-1.52424422,0.69032933,0.67392276,7.30912414
1.70000000,-1.50938733,0.73982633,0.72982868,6.83675354
1.75000000,-1.47069444,0.69698500,0.79966441,10.89647790
1.80000000,-1.42160422,0.58676522,0.83844848,11.44421280
1.85000000,-1.37080400,0.49433889,0.89893358,16.20390078
1.90000000,-1.32695333,0.45255378,0.92012693,19.74509803
1.95000000,-1.28068333,0.38366544,0.84459500,24.35570044
2.00000000,-1.22793689,0.26239978,0.79614674,20.59209520
2.05000000,-1.19540911,0.25117456,0.82290163,22.07254246
2.10000000,-1.15195156,0.20296878,0.69546926,18.01306146
2.15000000,-1.12027667,0.16160322,0.68359643,12.63201778
2.20000000,-1.08572489,0.16618333,0.66974954,13.62613002
2.25000000,-1.05552844,0.14892000,0.61787781,11.78678392
2.30000000,-1.02422978,0.13139278,0.56217271,9.43303867
2.35000000,-0.99967933,0.12235422,0.55660394,7.53938679
2.40000000,-0.96737911,0.11322522,0.54149648,7.10365207
2.45000000,-0.94472111,0.10185211,0.49956121,5.74404488
2.50000000,-0.91836333,0.09912889,0.47150973,5.26064101
2.55000000,-0.89512889,0.09284811,0.42473057,4.65618922
2.60000000,-0.87535711,0.09105544,0.41343313,4.28060297
2.65000000,-0.85644733,0.08916744,0.39896245,4.08178000
2.70000000,-0.83437022,0.08073756,0.37709999,3.17787218
2.75000000,-0.81396733,0.07888733,0.36242006,3.09034245
2.80000000,-0.79822444,0.07502000,0.35188262,2.78761733
2.85000000,-0.77882044,0.07220067,0.33301589,2.53614369
2.90000000,-0.76472489,0.07157978,0.31932472,2.43605396
2.95000000,-0.74996311,0.06846822,0.30658830,2.22292333
3.00000000,-0.73507222,0.06719456,0.29056697,2.07124779
3.05000000,-0.71924533,0.06430133,0.27253739,1.87612546
3.10000000,-0.70596689,0.06369667,0.26373987,1.79954419
3.15000000,-0.69345267,0.06337711,0.25553920,1.75865347
3.20000000,-0.68045044,0.06132133,0.24392203,1.63693545
3.25000000,-0.66966400,0.05958711,0.23406982,1.52737665
3.30000000,-0.65615422,0.05853533,0.23332469,1.44022453
3.35000000,-0.64579156,0.05740644,0.22209648,1.37752621
3.40000000,-0.63520956,0.05703922,0.21410610,1.33577683
3.45000000,-0.62337578,0.05642922,0.20692231,1.29301609
3.50000000,-0.61422511,0.05451922,0.19783322,1.19500357
3.55000000,-0.60294600,0.05372967,0.19571014,1.14020946
3.60000000,-0.59528444,0.05320656,0.18723891,1.09950500
3.65000000,-0.58487111,0.05188222,0.18138345,1.03974337
3.70000000,-0.57543844,0.05165233,0.17218744,1.01101649
3.75000000,-0.56692467,0.05133344,0.16838005,0.98169673
3.80000000,-0.55897356,0.05012456,0.16507288,0.93283150
3.85000000,-0.55133667,0.05021978,0.16129443,0.91226129
3.90000000,-0.54232867,0.04953000,0.15390144,0.88175828
3.95000000,-0.53560511,0.04843833,0.15309553,0.83290675
4.00000000,-0.52800178,0.04869244,0.14469895,0.82769723
