temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.55487778,0.43388522,0.20180401,3.40123679
1.05000000,-1.54735178,0.36422378,0.21445041,3.26550452
1.10000000,-1.53472733,0.40125300,0.26446560,3.02786634
1.15000000,-1.52921133,0.40437600,0.27283837,3.94287327
1.20000000,-1.50807289,0.34464056,0.30893150,6.05859925
1.25000000,-1.49657511,0.34475311,0.35430612,4.14582195
1.30000000,-1.48459178,0.43919111,0.38175997,5.77716152
1.35000000,-1.46920222,0.41520233,0.42468204,10.60978848
1.40000000,-1.44335978,0.38904200,0.42692814,7.05301218
1.45000000,-1.42175089,0.43067478,0.49700936,9.80021454
1.50000000,-1.39708089,0.38577344,0.49102198,9.34714563
1.55000000,-1.36750244,0.32242433,0.54284068,10.71301604
1.60000000,-1.34399511,0.41536578,0.58096885,8.54413733
1.65000000,-1.30918489,0.28635744,0.60023064,15.55706150
1.70000000,-1.27033089,0.22303244,0.61098120,15.58965062
1.75000000,-1.24261711,0.21607889,0.61922347,16.36193633
1.80000000,-1.21594333,0.21515789,0.62534873,18.16879742
1.85000000,-1.17735578,0.16069044,0.60960784,13.87207985
1.90000000,-1.15039911,0.15959611,0.60018690,13.39414295
1.95000000,-1.12065844,0.14336622,0.59456032,11.25204035
2.00000000,-1.09058800,0.12675844,0.56025089,10.36432192
2.05000000,-1.06247667,0.12106744,0.53187522,9.13434918
2.10000000,-1.03456733,0.10833300,0.53722549,7.57404441
2.15000000,-1.01176000,0.10374144,0.49419104,6.24320197
2.20000000,-0.98921733,0.09826211,0.49734191,5.65549356
2.25000000,-0.96071556,0.09142200,0.46263363,5.03007704
2.30000000,-0.93655644,0.08502911,0.43584764,4.27962834
2.35000000,-0.91676444,0.08415889,0.42257816,4.07866080
2.40000000,-0.89427556,0.07949789,0.40590917,3.53943334
2.45000000,-0.87565111,0.07832478,0.38579145,3.42906846
2.50000000,-0.85466311,0.07820956,0.37393965,3.33081175
2.55000000,-0.83888933,0.07271122,0.36391518,2.92196045
2.60000000,-0.82234689,0.07159489,0.34279193,2.72092682
2.65000000,-0.80542333,0.06928578,0.32860311,2.53582129
2.70000000,-0.78597711,0.06628933,0.31719039,2.23766899
2.75000000,-0.77116222,0.06502067,0.30226456,2.12872249
2.80000000,-0.75792422,0.06386878,0.29695522,2.01344443
2.85000000,-0.74079267,0.06210967,0.28002521,1.89013849
2.90000000,-0.72657556,0.06062667,0.27106889,1.76134240
2.95000000,-0.71431689,0.05936467,0.26432312,1.66112814
3.00000000,-0.70135600,0.05758411,0.25029767,1.54732716
3.05000000,-0.68782133,0.05683211,0.24129946,1.48025510
3.10000000,-0.67896889,0.05564867,0.23196431,1.41363038
3.15000000,-0.66400200,0.05436478,0.22891829,1.30856499
3.20000000,-0.65299489,0.05422856,0.21422504,1.27807810
3.25000000,-0.64323933,0.05253711,0.21431130,1.17061472
3.30000000,-0.63250756,0.05260000,0.20574615,1.16704137
3.35000000,-0.62047889,0.05018111,0.20214414,1.04613873
3.40000000,-0.61164689,0.05133300,0.19065209,1.09001021
3.45000000,-0.60352244,0.04986100,0.18892589,1.01858027
3.50000000,-0.59286089,0.04963933,0.18170669,0.99356467
3.55000000,-0.58376578,0.04932422,0.17492143,0.96751316
3.60000000,-0.57659044,0.04843200,0.17197464,0.91462846
3.65000000,-0.56752556,0.04787789,0.16526055,0.87516886
3.70000000,-0.55937600,0.04697344,0.16205145,0.84085796
3.75000000,-0.55029289,0.04722689,0.15519790,0.83365079
3.80000000,-0.54389067,0.04618122,0.14968523,0.78416570
3.85000000,-0.53665289,0.04602222,0.14851982,0.77219820
3.90000000,-0.52892933,0.04566000,0.14285287,0.74756620
3.95000000,-0.52225178,0.04481656,0.13731131,0.71240092
4.00000000,-0.51451733,0.04464211,0.13396707,0.69558189
