tc,beta,r_squared,slope,intercept,fit_points,is_valid
2.25000000,0.15780413,0.89048257,0.15780413,-1.87543734,5 ,true
2.25010000,0.03195044,0.59038277,0.03195044,-2.12632060,6 ,true
2.25020000,0.03574514,0.60807149,0.03574514,-2.11820957,6 ,true
2.25030000,0.03838302,0.61999425,0.03838302,-2.11261148,6 ,true
2.25040000,0.04048504,0.62927541,0.04048504,-2.10817589,6 ,true
2.25050000,0.04226771,0.63699345,0.04226771,-2.10443273,6 ,true
2.25060000,0.04383477,0.64366180,0.04383477,-2.10115694,6 ,true
2.25070000,0.04524482,0.64956896,0.04524482,-2.09822148,6 ,true
2.25080000,0.04653455,0.65489477,0.04653455,-2.09554686,6 ,true
2.25090000,0.04772861,0.65975965,0.04772861,-2.09307970,6 ,true
2.25100000,0.04884445,0.66424857,0.04884445,-2.09078222,6 ,true
2.25110000,0.04989490,0.66842394,0.04989490,-2.08862661,6 ,true
2.25120000,0.05088975,0.67233312,0.05088975,-2.08659172,6 ,true
2.25130000,0.05183661,0.67601295,0.05183661,-2.08466106,6 ,true
2.25140000,0.05274155,0.67949273,0.05274155,-2.08282149,6 ,true
2.25150000,0.05360949,0.68279622,0.05360949,-2.08106235,6 ,true
2.25160000,0.05444449,0.68594290,0.05444449,-2.07937488,6 ,true
2.25170000,0.05524994,0.68894906,0.05524994,-2.07775174,6 ,true
2.25180000,0.05602869,0.69182841,0.05602869,-2.07618675,6 ,true
2.25190000,0.05678318,0.69459263,0.05678318,-2.07467463,6 ,true
2.25200000,0.05751550,0.69725177,0.05751550,-2.07321085,6 ,true
2.25210000,0.05822748,0.69981453,0.05822748,-2.07179146,6 ,true
2.25220000,0.05892071,0.70228851,0.05892071,-2.07041302,6 ,true
2.25230000,0.05959658,0.70468040,0.05959658,-2.06907251,6 ,true
2.25240000,0.06025634,0.70699610,0.06025634,-2.06776724,6 ,true
2.25250000,0.06090108,0.70924086,0.06090108,-2.06649482,6 ,true
2.25260000,0.06153179,0.71141938,0.06153179,-2.06525314,6 ,true
2.25270000,0.06214935,0.71353585,0.06214935,-2.06404025,6 ,true
2.25280000,0.06275456,0.71559409,0.06275456,-2.06285446,6 ,true
2.25290000,0.06334814,0.71759752,0.06334814,-2.06169417,6 ,true
2.25300000,0.06393075,0.71954927,0.06393075,-2.06055798,6 ,true
