temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.29984778,0.04615889,0.30280424,0.77415257
1.05000000,-1.28498444,0.03550778,0.30108628,0.78937886
1.10000000,-1.26763889,0.03488167,0.35520680,0.79275185
1.15000000,-1.25918889,0.03336000,0.34280621,0.80427882
1.20000000,-1.21895222,0.03806056,0.36630341,1.00651036
1.25000000,-1.19615667,0.03316222,0.36192147,0.97719961
1.30000000,-1.19033889,0.03267278,0.38849290,0.98303941
1.35000000,-1.16763222,0.03061111,0.40224332,0.81099301
1.40000000,-1.14173667,0.03390944,0.38575305,1.01332825
1.45000000,-1.11643889,0.03287444,0.41478517,0.87118309
1.50000000,-1.09857778,0.03375389,0.39657023,0.99438685
1.55000000,-1.08602889,0.02991278,0.41405311,0.74150533
1.60000000,-1.06093222,0.03180778,0.40871506,0.84199724
1.65000000,-1.04339889,0.03288833,0.38496988,0.85272954
1.70000000,-1.02632333,0.03233333,0.39944236,0.78390759
1.75000000,-1.00689778,0.03129333,0.37910663,0.74704945
1.80000000,-0.97649333,0.03082500,0.37326837,0.70848202
1.85000000,-0.96240889,0.03137833,0.38909701,0.73726743
1.90000000,-0.94305111,0.03220167,0.37445289,0.72558348
1.95000000,-0.92217667,0.03178278,0.35902365,0.70322159
2.00000000,-0.90799556,0.03146944,0.35408432,0.69013182
2.05000000,-0.89176000,0.03177389,0.33019396,0.67617840
2.10000000,-0.87751889,0.03062722,0.32539326,0.62143288
2.15000000,-0.85621444,0.03013667,0.31909253,0.59412955
2.20000000,-0.84448000,0.03143389,0.32032901,0.61313207
2.25000000,-0.82441222,0.03125833,0.30736006,0.59674427
2.30000000,-0.81465000,0.03065611,0.29608441,0.56803950
2.35000000,-0.79544667,0.02985111,0.29219218,0.52629959
2.40000000,-0.77998889,0.02998056,0.27567471,0.52312910
2.45000000,-0.77287222,0.02988389,0.26664946,0.51641543
2.50000000,-0.75314000,0.02987389,0.26549986,0.50182032
2.55000000,-0.73983222,0.02993556,0.25157275,0.49228789
2.60000000,-0.73104111,0.03045333,0.25140467,0.49512017
2.65000000,-0.72319556,0.02955556,0.24725014,0.46325901
2.70000000,-0.70594889,0.03123389,0.23285983,0.50318767
2.75000000,-0.69391111,0.03076278,0.23032245,0.48358996
2.80000000,-0.68025111,0.02989167,0.21820733,0.44832323
2.85000000,-0.67003889,0.03021556,0.21215461,0.44785118
2.90000000,-0.66510222,0.02932222,0.21124788,0.41728080
2.95000000,-0.65077111,0.02966722,0.20670381,0.42720404
3.00000000,-0.64044111,0.02980444,0.18646820,0.41886418
3.05000000,-0.63307333,0.02986333,0.19394128,0.40593354
3.10000000,-0.61925222,0.02890056,0.17377070,0.37496978
3.15000000,-0.61464111,0.02958778,0.18439240,0.39170932
3.20000000,-0.60429889,0.02926667,0.17210303,0.37338580
3.25000000,-0.59442444,0.02942278,0.17197536,0.37431960
3.30000000,-0.59030222,0.03042667,0.16510795,0.39027829
3.35000000,-0.57948889,0.02951667,0.15900967,0.36361290
3.40000000,-0.57344333,0.02942278,0.15184218,0.35656884
3.45000000,-0.56477444,0.02914056,0.15317410,0.34386209
3.50000000,-0.55593667,0.02972500,0.14528010,0.35466987
3.55000000,-0.54788778,0.02940889,0.13863444,0.33935193
3.60000000,-0.54525111,0.02936611,0.13994699,0.34124455
3.65000000,-0.53477000,0.03012111,0.13468261,0.34596233
3.70000000,-0.52585000,0.02882167,0.13705197,0.31353475
3.75000000,-0.51833000,0.02871889,0.13083318,0.30696749
3.80000000,-0.51425444,0.02933056,0.13021736,0.31633258
3.85000000,-0.50689778,0.02877889,0.12267957,0.30292030
3.90000000,-0.50334667,0.02922389,0.12547758,0.31141656
3.95000000,-0.49569111,0.02841889,0.11935143,0.28941893
4.00000000,-0.48936778,0.02888778,0.11896702,0.29370581
