temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.68998519,0.55898574,0.26662671,6.20976892
1.02000000,-1.70407370,0.71020722,0.23288909,3.78468687
1.04000000,-1.69430222,0.65748870,0.27822292,6.64599949
1.06000000,-1.68739852,0.58958426,0.20947395,2.41072789
1.08000000,-1.69953852,0.67899944,0.22334482,3.28709929
1.10000000,-1.68297148,0.53653815,0.20735826,3.92146259
1.12000000,-1.69193593,0.66650185,0.25641569,2.68039190
1.14000000,-1.67839481,0.63768185,0.28023319,6.76989186
1.16000000,-1.66742185,0.55605093,0.24431615,3.24934376
1.18000000,-1.68825593,0.75218056,0.26699695,2.31708796
1.20000000,-1.69046519,0.80256500,0.26801707,3.43882701
1.22000000,-1.66010333,0.62519926,0.29687618,6.97037315
1.24000000,-1.66384741,0.68814056,0.34272534,5.74758887
1.26000000,-1.67473556,0.76465574,0.29232989,2.01283667
1.28000000,-1.66760074,0.73271667,0.27868810,2.33043169
1.30000000,-1.65574556,0.62882000,0.28635094,4.46845322
1.32000000,-1.65644222,0.68267500,0.32012046,2.71979054
1.34000000,-1.65764519,0.76118722,0.34203389,3.20999670
1.36000000,-1.65603852,0.82260259,0.31995341,2.19028994
1.38000000,-1.64204333,0.74597870,0.37245194,2.55812160
1.40000000,-1.64271667,0.79041315,0.43348169,4.51930285
1.42000000,-1.63427037,0.77187852,0.45769467,9.09166997
1.44000000,-1.62910037,0.81134833,0.41765471,3.08245565
1.46000000,-1.62573148,0.78809130,0.39590805,1.79282998
1.48000000,-1.59351037,0.67562537,0.58663726,11.58708159
1.50000000,-1.58647407,0.65419481,0.48317066,4.41730294
1.52000000,-1.59809370,0.77038185,0.52425686,4.66255609
1.54000000,-1.59171926,0.77610796,0.47023808,2.36392664
1.56000000,-1.57747037,0.76503481,0.53235769,5.49764802
1.58000000,-1.56254926,0.69205556,0.53552946,6.20823753
1.60000000,-1.53993481,0.60878167,0.54616416,7.74824699
1.62000000,-1.55265704,0.76309593,0.63030385,3.73990189
1.64000000,-1.53430074,0.72476481,0.65054225,9.90649032
1.66000000,-1.53625370,0.74668611,0.67318707,4.36339569
1.68000000,-1.50253519,0.65438981,0.78440445,13.82234201
1.70000000,-1.50698593,0.73574870,0.72221930,4.49221789
1.72000000,-1.48296185,0.68321685,0.75534857,5.50364403
1.74000000,-1.47328889,0.65755537,0.70321099,5.21400389
1.76000000,-1.45256222,0.61888611,0.75874032,6.46997647
1.78000000,-1.43242259,0.60793944,0.83119512,8.65584912
1.80000000,-1.42179963,0.61852296,0.86785838,7.89692469
1.82000000,-1.40556852,0.56228963,0.83556649,10.94567539
1.84000000,-1.38290481,0.50886222,0.83831380,11.37798363
1.86000000,-1.35643111,0.40914315,0.83985567,11.64243370
1.88000000,-1.35047667,0.48566093,0.86665839,16.17961139
1.90000000,-1.32862704,0.43159611,0.90198973,17.32755609
1.92000000,-1.30983111,0.40035870,0.83626366,20.06313782
1.94000000,-1.28672741,0.37565852,0.93326010,25.85547082
1.96000000,-1.26284407,0.28162185,0.83727241,22.28402246
1.98000000,-1.25104667,0.30396741,0.81557215,13.59192636
2.00000000,-1.23202741,0.27865463,0.78535947,17.55934084
2.02000000,-1.22651407,0.27522000,0.80123148,28.69813726
2.04000000,-1.20808111,0.28050093,0.77476414,21.50018836
2.06000000,-1.18017963,0.20221148,0.69503731,17.20356089
2.08000000,-1.16563333,0.20428426,0.69918597,14.26900703
2.10000000,-1.15249037,0.20361593,0.70362952,17.67474263
2.12000000,-1.14027148,0.19315685,0.66584859,13.10389295
2.14000000,-1.12329815,0.16538685,0.67643888,13.34685401
2.16000000,-1.10935000,0.17899593,0.68250034,14.81244425
2.18000000,-1.09764000,0.17209981,0.62570111,15.47644607
2.20000000,-1.08766222,0.16392167,0.66113254,11.84484835
2.22000000,-1.07308407,0.15151333,0.63710005,11.43753028
2.24000000,-1.06107148,0.15290148,0.65390619,11.74972856
2.26000000,-1.04768222,0.13691722,0.62389773,9.85291887
2.28000000,-1.03617556,0.13799500,0.62445941,10.31979356
2.30000000,-1.02193519,0.12446852,0.55964813,8.60883723
2.32000000,-1.00722037,0.11985852,0.52638216,7.40054628
2.34000000,-1.00176000,0.11911037,0.55415262,7.97155843
2.36000000,-0.99399000,0.11448722,0.54230333,7.09878192
2.38000000,-0.98022852,0.12067926,0.55787607,7.71384390
2.40000000,-0.96782852,0.11548056,0.50863478,7.18724645
2.42000000,-0.95737741,0.10718204,0.50756216,6.05090616
2.44000000,-0.94807481,0.11006704,0.49977315,6.43941019
2.46000000,-0.93904074,0.10295463,0.48611363,5.76997777
2.48000000,-0.92997370,0.10756259,0.48369139,6.24330121
2.50000000,-0.91922444,0.10075704,0.46947917,5.27135484
2.52000000,-0.90699037,0.09504648,0.45602906,4.70045318
2.54000000,-0.89797333,0.09416519,0.44776779,4.65647246
2.56000000,-0.89034185,0.09153426,0.43740315,4.34988305
2.58000000,-0.88206000,0.09192870,0.42768149,4.38478607
2.60000000,-0.87373444,0.08902148,0.41348470,4.07520883
2.62000000,-0.86783444,0.08775741,0.40311635,3.92911934
2.64000000,-0.85733852,0.08215556,0.39100285,3.49506519
2.66000000,-0.85208778,0.08824630,0.40497034,3.82488715
2.68000000,-0.84264148,0.08409778,0.38576919,3.56639132
2.70000000,-0.83615185,0.08420944,0.37286047,3.48175570
2.72000000,-0.82604222,0.07920130,0.38124772,3.17322743
2.74000000,-0.82011259,0.07921185,0.35863688,3.03063302
2.76000000,-0.81100222,0.07800722,0.35466466,3.01201476
2.78000000,-0.80526148,0.07889000,0.35166550,3.02209774
2.80000000,-0.79741815,0.07651352,0.34940072,2.84120304
2.82000000,-0.79099704,0.07714074,0.33597589,2.86514228
2.84000000,-0.78494704,0.07478204,0.33278115,2.67211432
2.86000000,-0.78005407,0.07123056,0.32510829,2.41688777
2.88000000,-0.77020111,0.07317519,0.32975138,2.58506653
2.90000000,-0.76396667,0.06939963,0.31748167,2.28844404
2.92000000,-0.75853889,0.07038296,0.30792637,2.33846272
2.94000000,-0.75333519,0.07037056,0.30574019,2.32303495
2.96000000,-0.74742519,0.06990963,0.30456115,2.26366241
2.98000000,-0.73954074,0.06787241,0.30173129,2.07937837
3.00000000,-0.73493630,0.06593407,0.29006013,1.99938449
3.02000000,-0.72982185,0.06646833,0.29003641,2.03121991
3.04000000,-0.72337074,0.06635167,0.28693247,2.00101972
3.06000000,-0.71957519,0.06388204,0.27705765,1.88523059
3.08000000,-0.71355000,0.06523519,0.27410092,1.91649827
3.10000000,-0.70730074,0.06418889,0.27109102,1.83086489
3.12000000,-0.70284630,0.06521352,0.26096615,1.87713406
3.14000000,-0.69592852,0.06163556,0.26228665,1.68440686
3.16000000,-0.69191926,0.06220481,0.25147151,1.69044536
3.18000000,-0.68645296,0.06071630,0.24953803,1.60439475
3.20000000,-0.68153407,0.06146315,0.23912811,1.61665740
3.22000000,-0.67555667,0.06020130,0.24294911,1.56931967
3.24000000,-0.67104407,0.05968130,0.23550540,1.51989569
