tc,beta,r_squared,slope,intercept,fit_points,is_valid
1.75000000,0.00000000,-inf,0.00000000,0.00000000,0 ,false
1.75010000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75020000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75030000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75040000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75050000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75060000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75070000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75080000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75090000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75100000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75110000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75120000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75130000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75140000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75150000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75160000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75170000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75180000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75190000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75200000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75210000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75220000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75230000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75240000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75250000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75260000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75270000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75280000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75290000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75300000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75310000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75320000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75330000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75340000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75350000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75360000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75370000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75380000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75390000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75400000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75410000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75420000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75430000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75440000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75450000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75460000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75470000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75480000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75490000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75500000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75510000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75520000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75530000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75540000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75550000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75560000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75570000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75580000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75590000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75600000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75610000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75620000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75630000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75640000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75650000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75660000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75670000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75680000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75690000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75700000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75710000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75720000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75730000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75740000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75750000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75760000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75770000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75780000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75790000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75800000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75810000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75820000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75830000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75840000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75850000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75860000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75870000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75880000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75890000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75900000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75910000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75920000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75930000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75940000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75950000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75960000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75970000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75980000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.75990000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.76000000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.76010000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.76020000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.76030000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.76040000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.76050000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.76060000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
1.76070000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
