temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.49158333,0.26428889,0.20559871,2.29786099
1.05000000,-1.48026111,0.28566833,0.25076025,3.15331303
1.10000000,-1.47770556,0.27310111,0.28480192,3.81947909
1.15000000,-1.46566333,0.33620056,0.29761724,3.34777104
1.20000000,-1.45179222,0.26076389,0.37584894,3.99675380
1.25000000,-1.43504667,0.28392333,0.32998537,3.44885759
1.30000000,-1.41132556,0.27900500,0.36044307,3.10100661
1.35000000,-1.39441444,0.30831944,0.42035581,3.96723009
1.40000000,-1.36646889,0.31693222,0.46683556,5.35073352
1.45000000,-1.34720111,0.22900278,0.54707699,6.42024157
1.50000000,-1.33215778,0.23312833,0.48236369,5.23006029
1.55000000,-1.29241556,0.16046667,0.53878005,5.89846082
1.60000000,-1.26082889,0.15362833,0.52801031,4.73840618
1.65000000,-1.23161000,0.17990833,0.54104110,7.34693515
1.70000000,-1.22052778,0.14692611,0.52905950,8.11826561
1.75000000,-1.17751556,0.16417389,0.53217246,10.57766204
1.80000000,-1.15916000,0.14409167,0.53791192,10.98333693
1.85000000,-1.12545000,0.13792444,0.54865492,8.88402865
1.90000000,-1.09786111,0.11684500,0.52906752,5.64406366
1.95000000,-1.07382000,0.10939889,0.51532314,7.17940026
2.00000000,-1.05398222,0.11467389,0.50880458,8.13715505
2.05000000,-1.01982667,0.09492833,0.47766565,5.54353379
2.10000000,-1.00119333,0.09051278,0.47867112,4.69164349
2.15000000,-0.97169556,0.08066167,0.44789872,3.97399348
2.20000000,-0.95028333,0.08158500,0.41037316,3.82498258
2.25000000,-0.93093667,0.08250722,0.41433994,3.75320430
2.30000000,-0.90682222,0.07990556,0.41793690,3.95297619
2.35000000,-0.89040889,0.07665556,0.39412301,3.34746280
2.40000000,-0.87211778,0.07366556,0.37537767,3.12059951
2.45000000,-0.85245000,0.07121500,0.37394711,2.76980221
2.50000000,-0.83761889,0.06890889,0.35909913,2.61440974
2.55000000,-0.81582889,0.06788778,0.32556109,2.39051207
2.60000000,-0.80051667,0.06386167,0.30910984,2.10092613
2.65000000,-0.78529556,0.06433111,0.31182809,2.14695993
2.70000000,-0.76742556,0.06420722,0.29536274,2.05467992
2.75000000,-0.75575667,0.06295667,0.28801950,1.97723624
2.80000000,-0.73956556,0.06092056,0.27445858,1.79761799
2.85000000,-0.72685556,0.05794500,0.26979270,1.57900842
2.90000000,-0.71534222,0.05918611,0.25637289,1.68113087
2.95000000,-0.70234111,0.05382444,0.25000597,1.38042601
3.00000000,-0.68994889,0.05286444,0.23964602,1.30989277
3.05000000,-0.67473556,0.05309778,0.23378425,1.28482832
3.10000000,-0.66462778,0.05376500,0.23016588,1.27614684
3.15000000,-0.65349556,0.05075667,0.20656897,1.13304204
3.20000000,-0.64107556,0.05084556,0.21311790,1.11756614
3.25000000,-0.63163000,0.04815278,0.20421493,1.00840209
3.30000000,-0.62540889,0.05080389,0.20120899,1.07316978
3.35000000,-0.61417667,0.04926000,0.19430848,1.02060150
3.40000000,-0.60295111,0.04917778,0.19225482,0.98164468
3.45000000,-0.59647333,0.04714667,0.18186085,0.89702583
3.50000000,-0.58839000,0.04472889,0.17020639,0.82776789
3.55000000,-0.57760333,0.04668333,0.16102536,0.85418116
3.60000000,-0.56649889,0.04656333,0.15587528,0.84188443
3.65000000,-0.56089556,0.04521056,0.15525879,0.77344161
3.70000000,-0.55359889,0.04655389,0.15046010,0.82940724
3.75000000,-0.54461111,0.04368667,0.15726625,0.72054777
3.80000000,-0.53845556,0.04333167,0.14642338,0.69413991
3.85000000,-0.53053444,0.04404611,0.15165154,0.68510408
3.90000000,-0.52358000,0.04343056,0.13872952,0.67882300
3.95000000,-0.51693333,0.04299222,0.13819597,0.65363044
4.00000000,-0.51022667,0.04300944,0.12660088,0.63433501
