temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.37005178,0.12252411,0.27161288,2.63339309
1.05000000,-1.34655867,0.12419800,0.30179459,2.96568844
1.10000000,-1.34817600,0.09882311,0.31945720,3.45778651
1.15000000,-1.31499844,0.10273989,0.34438983,3.18170209
1.20000000,-1.30202622,0.08608567,0.36679901,4.59894736
1.25000000,-1.29102556,0.09188278,0.38976188,4.08134773
1.30000000,-1.26495444,0.09790200,0.41009769,6.33230708
1.35000000,-1.24202200,0.08519456,0.42174892,5.48905804
1.40000000,-1.21302578,0.08951722,0.43863365,5.64622607
1.45000000,-1.19828400,0.08329289,0.45504908,5.32362369
1.50000000,-1.17254333,0.08036478,0.46382730,5.22080765
1.55000000,-1.15589400,0.08310278,0.44565879,5.23224742
1.60000000,-1.13013111,0.08259700,0.44742379,5.00957335
1.65000000,-1.11127422,0.08194389,0.44811743,5.12898040
1.70000000,-1.08473933,0.07368722,0.43973002,3.99997517
1.75000000,-1.06019778,0.06935844,0.44271529,3.72831265
1.80000000,-1.03863111,0.06821767,0.44700253,3.51571604
1.85000000,-1.01568133,0.06492633,0.43018298,3.02588386
1.90000000,-0.99265622,0.06282189,0.41302976,2.84110373
1.95000000,-0.98468933,0.06143678,0.40936963,2.60434009
2.00000000,-0.95698622,0.05908678,0.40219549,2.38829994
2.05000000,-0.93699467,0.05971844,0.38338433,2.41145494
2.10000000,-0.91622800,0.05626622,0.37202682,2.07143239
2.15000000,-0.89652044,0.05649833,0.37260616,2.01251504
2.20000000,-0.87914444,0.05468122,0.35127333,1.86391546
2.25000000,-0.86284933,0.05481622,0.34147416,1.86992874
2.30000000,-0.84460756,0.05353122,0.33530230,1.71988544
2.35000000,-0.82645800,0.05217967,0.32039688,1.60356803
2.40000000,-0.81254444,0.05099467,0.30265506,1.51886781
2.45000000,-0.79834867,0.05079900,0.30112038,1.46848199
2.50000000,-0.78300133,0.05027222,0.28583696,1.40766938
2.55000000,-0.77127711,0.04955700,0.28328130,1.34907669
2.60000000,-0.75627978,0.04831233,0.27277372,1.25056361
2.65000000,-0.74249333,0.04831933,0.26650638,1.22634116
2.70000000,-0.72836578,0.04759867,0.25583708,1.16804984
2.75000000,-0.71506644,0.04579100,0.24579300,1.06308113
2.80000000,-0.70104022,0.04592089,0.23455936,1.04803206
2.85000000,-0.69170533,0.04533622,0.23449159,1.01215168
2.90000000,-0.67947800,0.04483989,0.22650988,0.97674037
2.95000000,-0.66979333,0.04414889,0.21486395,0.92893112
3.00000000,-0.65679822,0.04336667,0.20731050,0.88618849
3.05000000,-0.64911178,0.04340178,0.20609661,0.86386074
3.10000000,-0.63754444,0.04312622,0.19746782,0.84447284
3.15000000,-0.62831422,0.04237833,0.19418256,0.79014908
3.20000000,-0.61992267,0.04192589,0.18955371,0.77278107
3.25000000,-0.60815867,0.04147967,0.18422517,0.74487019
3.30000000,-0.60053356,0.04128456,0.17974585,0.71701372
3.35000000,-0.59255422,0.04146067,0.17121681,0.71221748
3.40000000,-0.58357244,0.04094867,0.16979728,0.69364753
3.45000000,-0.57586156,0.04086444,0.16570824,0.68167364
3.50000000,-0.56817022,0.04000778,0.15862048,0.64241126
3.55000000,-0.55925022,0.04033467,0.15501468,0.64237830
3.60000000,-0.55187578,0.03967600,0.15021854,0.62072095
3.65000000,-0.54460089,0.03989633,0.14747765,0.60945792
3.70000000,-0.53728089,0.03964489,0.13969658,0.59413208
3.75000000,-0.52928867,0.03906322,0.13709260,0.57467868
3.80000000,-0.52346444,0.03943544,0.13429070,0.57446875
3.85000000,-0.51554467,0.03856156,0.13278707,0.54205883
3.90000000,-0.50900200,0.03826533,0.12665529,0.52549485
3.95000000,-0.50253244,0.03815678,0.12671414,0.51919792
4.00000000,-0.49749667,0.03851267,0.12294995,0.52015469
