tc,beta,r_squared,slope,intercept,fit_points,is_valid
2.00000000,-0.08148849,0.01711212,-0.08148849,-0.39576197,120 ,false
2.00020000,-0.05763592,0.01253154,-0.05763592,-0.36324830,121 ,false
2.00040000,-0.06123836,0.01323232,-0.06123836,-0.36833697,121 ,false
2.00060000,-0.06343823,0.01364359,-0.06343823,-0.37138544,121 ,false
2.00080000,-0.06505444,0.01393480,-0.06505444,-0.37358779,121 ,false
2.00100000,-0.06634857,0.01415994,-0.06634857,-0.37532428,121 ,false
2.00120000,-0.06743813,0.01434324,-0.06743813,-0.37676542,121 ,false
2.00140000,-0.06838610,0.01449766,-0.06838610,-0.37800240,121 ,false
2.00160000,-0.06923017,0.01463095,-0.06923017,-0.37908975,121 ,false
2.00180000,-0.06999467,0.01474812,-0.06999467,-0.38006261,121 ,false
2.00200000,-0.07069622,0.01485258,-0.07069622,-0.38094499,121 ,false
2.00220000,-0.07134668,0.01494675,-0.07134668,-0.38175399,121 ,false
2.00240000,-0.07195482,0.01503244,-0.07195482,-0.38250222,121 ,false
2.00260000,-0.07252728,0.01511101,-0.07252728,-0.38319928,121 ,false
2.00280000,-0.07306923,0.01518351,-0.07306923,-0.38385259,121 ,false
2.00300000,-0.07358478,0.01525078,-0.07358478,-0.38446805,121 ,false
2.00320000,-0.07407722,0.01531349,-0.07407722,-0.38505042,121 ,false
2.00340000,-0.07454928,0.01537220,-0.07454928,-0.38560359,121 ,false
2.00360000,-0.07500319,0.01542736,-0.07500319,-0.38613078,121 ,false
2.00380000,-0.07544083,0.01547935,-0.07544083,-0.38663468,121 ,false
2.00400000,-0.07586379,0.01552850,-0.07586379,-0.38711758,121 ,false
2.00420000,-0.07627345,0.01557508,-0.07627345,-0.38758144,121 ,false
2.00440000,-0.07667096,0.01561932,-0.07667096,-0.38802793,121 ,false
2.00460000,-0.07705736,0.01566145,-0.07705736,-0.38845852,121 ,false
2.00480000,-0.07743352,0.01570162,-0.07743352,-0.38887448,121 ,false
