tc,beta,r_squared,slope,intercept,fit_points,is_valid
2.20000000,0.12643777,0.99862364,0.12643777,0.07395699,4 ,true
2.20500000,0.07244249,0.91954774,0.07244249,-0.04383596,5 ,true
2.21000000,0.09046659,0.94894246,0.09046659,-0.00969098,5 ,true
2.21500000,0.10470469,0.96495284,0.10470469,0.01514745,5 ,true
2.22000000,0.11711291,0.97496647,0.11711291,0.03529763,5 ,true
2.22500000,0.12841227,0.98163916,0.12841227,0.05249272,5 ,true
2.23000000,0.13896062,0.98624075,0.13896062,0.06760601,5 ,true
2.23500000,0.14896478,0.98947236,0.14896478,0.08114912,5 ,true
2.24000000,0.15855610,0.99175694,0.15855610,0.09345120,5 ,true
2.24500000,0.16782358,0.99336567,0.16782358,0.10473813,5 ,true
2.25000000,0.17683048,0.99448037,0.17683048,0.11517247,5 ,true
2.25500000,0.12416424,0.96061988,0.12416424,0.00778640,6 ,true
2.26000000,0.15196832,0.98135796,0.15196832,0.05569452,6 ,true
2.26500000,0.17336160,0.99077210,0.17336160,0.08948594,6 ,true
2.27000000,0.19169149,0.99548545,0.19169149,0.11632738,6 ,true
2.27500000,0.20818171,0.99776331,0.20818171,0.13887005,6 ,true
2.28000000,0.22343475,0.99863941,0.22343475,0.15843197,6 ,true
2.28500000,0.23779619,0.99865907,0.23779619,0.17577571,6 ,true
2.29000000,0.25148404,0.99813668,0.25148404,0.19138634,6 ,true
2.29500000,0.26464517,0.99726477,0.26464517,0.20559330,6 ,true
2.30000000,0.02095004,0.74377665,0.02095004,-0.26557914,7 ,true
2.30500000,0.21325376,0.97363223,0.21325376,0.09583281,7 ,true
2.31000000,0.25719241,0.98976388,0.25719241,0.16538702,7 ,true
2.31500000,0.29028468,0.99544501,0.29028468,0.21315696,7 ,true
2.32000000,0.31824483,0.99704817,0.31824483,0.25039280,7 ,true
2.32500000,0.34314552,0.99667366,0.34314552,0.28120695,7 ,true
2.33000000,0.36600012,0.99524632,0.36600012,0.30762224,7 ,true
2.33500000,0.38738636,0.99323647,0.38738636,0.33079799,7 ,true
2.34000000,0.40766677,0.99090487,0.40766677,0.35146538,7 ,true
2.34500000,0.42708441,0.98840444,0.42708441,0.37011724,7 ,true
2.35000000,0.44581046,0.98582825,0.44581046,0.38710258,7 ,true
2.35500000,0.27273345,0.88931085,0.27273345,0.08947850,8 ,true
2.36000000,0.32948381,0.92592310,0.32948381,0.17516469,8 ,true
2.36500000,0.37191677,0.94507299,0.37191677,0.23356285,8 ,true
2.37000000,0.40754486,0.95666536,0.40754486,0.27875057,8 ,true
2.37500000,0.43910153,0.96414088,0.43910153,0.31588385,8 ,true
2.38000000,0.46792638,0.96910422,0.46792638,0.34750261,8 ,true
2.38500000,0.49478473,0.97242503,0.49478473,0.37506436,8 ,true
2.39000000,0.52015774,0.97462074,0.52015774,0.39948936,8 ,true
2.39500000,0.54436868,0.97601965,0.54436868,0.42139852,8 ,true
2.40000000,0.56764558,0.97684016,0.56764558,0.44123187,8 ,true
2.40500000,0.31268617,0.81338397,0.31268617,0.03543685,9 ,true
2.41000000,0.37783955,0.86227523,0.37783955,0.12895300,9 ,true
2.41500000,0.42628518,0.89013126,0.42628518,0.19232579,9 ,true
2.42000000,0.46679122,0.90859209,0.46679122,0.24113553,9 ,true
2.42500000,0.50254530,0.92175829,0.50254530,0.28107710,9 ,true
2.43000000,0.53510830,0.93157407,0.53510830,0.31495163,9 ,true
2.43500000,0.56537138,0.93911292,0.56537138,0.34436488,9 ,true
2.44000000,0.59389469,0.94502672,0.59389469,0.37033020,9 ,true
2.44500000,0.62105454,0.94973828,0.62105454,0.39353114,9 ,true
2.45000000,0.64711648,0.95353552,0.64711648,0.41445217,9 ,true
