tc,beta,r_squared,slope,intercept,fit_points,is_valid
2.25000000,0.11931525,0.72356479,0.11931525,-1.79844118,13 ,true
2.25010000,0.11966744,0.72417173,0.11966744,-1.79783175,13 ,true
2.25020000,0.12001787,0.72477169,0.12001787,-1.79722652,13 ,true
2.25030000,0.12036657,0.72536479,0.12036657,-1.79662543,13 ,true
2.25040000,0.12071356,0.72595117,0.12071356,-1.79602839,13 ,true
2.25050000,0.12105889,0.72653096,0.12105889,-1.79543534,13 ,true
2.25060000,0.12140258,0.72710428,0.12140258,-1.79484622,13 ,true
2.25070000,0.12174466,0.72767124,0.12174466,-1.79426095,13 ,true
2.25080000,0.12208514,0.72823197,0.12208514,-1.79367949,13 ,true
2.25090000,0.12242407,0.72878659,0.12242407,-1.79310176,13 ,true
2.25100000,0.12276146,0.72933520,0.12276146,-1.79252770,13 ,true
2.25110000,0.12309735,0.72987791,0.12309735,-1.79195727,13 ,true
2.25120000,0.12343175,0.73041482,0.12343175,-1.79139039,13 ,true
2.25130000,0.12376469,0.73094605,0.12376469,-1.79082702,13 ,true
2.25140000,0.12409619,0.73147169,0.12409619,-1.79026710,13 ,true
2.25150000,0.12442627,0.73199183,0.12442627,-1.78971058,13 ,true
2.25160000,0.12475497,0.73250658,0.12475497,-1.78915741,13 ,true
2.25170000,0.12508229,0.73301602,0.12508229,-1.78860754,13 ,true
2.25180000,0.12540826,0.73352024,0.12540826,-1.78806091,13 ,true
2.25190000,0.12573291,0.73401935,0.12573291,-1.78751748,13 ,true
2.25200000,0.12605624,0.73451341,0.12605624,-1.78697721,13 ,true
2.25210000,0.12637829,0.73500252,0.12637829,-1.78644004,13 ,true
2.25220000,0.12669906,0.73548675,0.12669906,-1.78590593,13 ,true
2.25230000,0.12701859,0.73596619,0.12701859,-1.78537485,13 ,true
2.25240000,0.12733688,0.73644091,0.12733688,-1.78484673,13 ,true
2.25250000,0.12765396,0.73691100,0.12765396,-1.78432156,13 ,true
2.25260000,0.12796984,0.73737652,0.12796984,-1.78379928,13 ,true
2.25270000,0.12828454,0.73783756,0.12828454,-1.78327985,13 ,true
2.25280000,0.12859807,0.73829417,0.12859807,-1.78276323,13 ,true
2.25290000,0.12891046,0.73874643,0.12891046,-1.78224939,13 ,true
2.25300000,0.12922172,0.73919441,0.12922172,-1.78173829,13 ,true
2.25310000,0.12953187,0.73963817,0.12953187,-1.78122989,13 ,true
2.25320000,0.12984092,0.74007779,0.12984092,-1.78072416,13 ,true
2.25330000,0.13014888,0.74051331,0.13014888,-1.78022105,13 ,true
2.25340000,0.13045577,0.74094482,0.13045577,-1.77972055,13 ,true
2.25350000,0.13076161,0.74137235,0.13076161,-1.77922260,13 ,true
2.25360000,0.13106640,0.74179599,0.13106640,-1.77872719,13 ,true
2.25370000,0.13137017,0.74221578,0.13137017,-1.77823427,13 ,true
2.25380000,0.13167293,0.74263177,0.13167293,-1.77774382,13 ,true
2.25390000,0.13197469,0.74304404,0.13197469,-1.77725581,13 ,true
2.25400000,0.13227546,0.74345263,0.13227546,-1.77677020,13 ,true
2.25410000,0.13257525,0.74385759,0.13257525,-1.77628696,13 ,true
2.25420000,0.13287409,0.74425898,0.13287409,-1.77580607,13 ,true
2.25430000,0.13317197,0.74465684,0.13317197,-1.77532749,13 ,true
2.25440000,0.13346892,0.74505124,0.13346892,-1.77485120,13 ,true
2.25450000,0.13376495,0.74544221,0.13376495,-1.77437718,13 ,true
2.25460000,0.13406006,0.74582981,0.13406006,-1.77390539,13 ,true
2.25470000,0.13435427,0.74621409,0.13435427,-1.77343580,13 ,true
2.25480000,0.13464758,0.74659508,0.13464758,-1.77296840,13 ,true
2.25490000,0.13494002,0.74697284,0.13494002,-1.77250315,13 ,true
2.25500000,0.13523159,0.74734741,0.13523159,-1.77204003,13 ,true
2.25510000,0.13552230,0.74771883,0.13552230,-1.77157902,13 ,true
2.25520000,0.13581216,0.74808715,0.13581216,-1.77112009,13 ,true
2.25530000,0.13610118,0.74845241,0.13610118,-1.77066322,13 ,true
2.25540000,0.13638938,0.74881464,0.13638938,-1.77020838,13 ,true
2.25550000,0.13667676,0.74917390,0.13667676,-1.76975556,13 ,true
2.25560000,0.13696333,0.74953021,0.13696333,-1.76930473,13 ,true
