temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.58493444,0.46472259,0.17288607,2.16268250
1.02000000,-1.59055407,0.46878648,0.20071895,2.02642109
1.04000000,-1.57903296,0.44637593,0.21492362,2.99295900
1.06000000,-1.56460074,0.31072907,0.24132037,4.82526369
1.08000000,-1.56116926,0.28703611,0.22197932,3.11003337
1.10000000,-1.57437111,0.48409333,0.23848973,2.57770328
1.12000000,-1.56891333,0.50944889,0.25049126,2.90374530
1.14000000,-1.55402778,0.29402130,0.26423792,3.02233662
1.16000000,-1.54717889,0.36093370,0.27226864,4.59742503
1.18000000,-1.55364889,0.47856963,0.31917201,4.71871879
1.20000000,-1.54509185,0.47302037,0.31076018,3.25439869
1.22000000,-1.53884370,0.42667000,0.28626345,3.59326460
1.24000000,-1.55057778,0.57788833,0.30015223,3.91285111
1.26000000,-1.53283333,0.42428556,0.32150192,3.60302955
1.28000000,-1.53514889,0.52173056,0.35708187,3.94862461
1.30000000,-1.52650185,0.49687611,0.35922396,3.28843574
1.32000000,-1.51409222,0.49419148,0.37098438,4.30494157
1.34000000,-1.52367815,0.61451111,0.38667335,3.58434694
1.36000000,-1.49098000,0.42596907,0.38442427,6.20231858
1.38000000,-1.49771370,0.54267907,0.46260773,9.02581524
1.40000000,-1.49955630,0.60988463,0.43231102,6.02181878
1.42000000,-1.47483593,0.50640500,0.41917237,7.13747364
1.44000000,-1.46229481,0.36776056,0.45947746,6.11257629
1.46000000,-1.46941778,0.56793796,0.48170274,4.59442413
1.48000000,-1.45989444,0.62430167,0.51887684,6.75849853
1.50000000,-1.44558259,0.55734278,0.54193126,7.71270821
1.52000000,-1.43523074,0.51637833,0.54908218,8.55998187
1.54000000,-1.41239963,0.40365667,0.55141931,11.84610496
1.56000000,-1.40142852,0.40289648,0.57070412,13.00028187
1.58000000,-1.38907074,0.30411333,0.54692095,9.85463861
1.60000000,-1.38062407,0.44081481,0.55588030,6.33200165
1.62000000,-1.37765815,0.43679667,0.60373089,8.71511155
1.64000000,-1.36079593,0.35404926,0.63465981,11.58621137
1.66000000,-1.33730148,0.30359611,0.64605505,15.68805424
1.68000000,-1.33017630,0.32931667,0.64462582,11.98657714
1.70000000,-1.31877889,0.36362667,0.65676596,10.20460830
1.72000000,-1.29443259,0.24016185,0.60883217,16.85728496
1.74000000,-1.28402778,0.27791574,0.65277456,15.86716889
1.76000000,-1.27572074,0.25986278,0.64421752,16.60543912
1.78000000,-1.26312037,0.22931907,0.64911710,17.17743068
1.80000000,-1.25306481,0.26330944,0.70159838,12.53799569
1.82000000,-1.22909815,0.20055241,0.60876905,15.14008469
