temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.29924889,0.04970056,0.31501044,1.03501517
1.05000000,-1.28480222,0.06158056,0.29474254,1.38462610
1.10000000,-1.27780111,0.04287222,0.31610255,1.28363850
1.15000000,-1.25221000,0.03918944,0.34052158,1.30985950
1.20000000,-1.23151000,0.04832778,0.34191985,1.51325680
1.25000000,-1.21891000,0.04038500,0.38813156,1.47977647
1.30000000,-1.18640333,0.04337222,0.40409846,1.98290294
1.35000000,-1.17574000,0.04182389,0.39214149,1.27220662
1.40000000,-1.15733333,0.04636944,0.41485689,1.85875953
1.45000000,-1.12542889,0.03933444,0.41182465,1.30604674
1.50000000,-1.12703444,0.03967278,0.40871684,1.27283459
1.55000000,-1.08324556,0.03543944,0.40784344,1.12564524
1.60000000,-1.06286889,0.03880611,0.41920333,1.20134720
1.65000000,-1.05172444,0.04107611,0.41525502,1.35252967
1.70000000,-1.02351222,0.04079778,0.40432645,1.30051233
1.75000000,-1.00978444,0.03931056,0.38751354,1.20556226
1.80000000,-0.99331333,0.03774222,0.38962804,1.09857957
1.85000000,-0.97407000,0.04068056,0.37844363,1.21642028
1.90000000,-0.95091556,0.03879778,0.36624676,1.02676451
1.95000000,-0.93065667,0.03687000,0.37739348,0.95351251
2.00000000,-0.90863889,0.03692833,0.35227476,0.94340043
2.05000000,-0.90203222,0.03694167,0.34079171,0.89876520
2.10000000,-0.88450222,0.03756667,0.34318070,0.90887306
2.15000000,-0.86424333,0.03716444,0.33027420,0.89385161
2.20000000,-0.84543556,0.03675611,0.31977219,0.84883108
2.25000000,-0.82717000,0.03684889,0.30653238,0.81747368
2.30000000,-0.81333333,0.03558111,0.29708070,0.75810763
2.35000000,-0.79819889,0.03600833,0.28243369,0.77053566
2.40000000,-0.78344889,0.03434667,0.27770613,0.68969165
2.45000000,-0.76824222,0.03430778,0.27703984,0.67070043
2.50000000,-0.76180444,0.03331167,0.27603461,0.61387257
2.55000000,-0.74330889,0.03452944,0.25315787,0.65361525
2.60000000,-0.73300000,0.03431556,0.23734904,0.62471117
2.65000000,-0.71757667,0.03480833,0.23340830,0.63672101
2.70000000,-0.71071222,0.03402889,0.23111710,0.59891429
2.75000000,-0.69539667,0.03439056,0.22013981,0.59641173
2.80000000,-0.68406000,0.03340833,0.21798355,0.55207100
2.85000000,-0.67534778,0.03602667,0.21102780,0.62012212
2.90000000,-0.66373444,0.03496722,0.20118525,0.57719417
2.95000000,-0.65194444,0.03423722,0.19614319,0.55821899
3.00000000,-0.64199889,0.03316389,0.20662583,0.51602900
3.05000000,-0.63147889,0.03317944,0.19156742,0.49859315
3.10000000,-0.62543333,0.03353333,0.19124846,0.50608359
3.15000000,-0.61619222,0.03364611,0.17768227,0.50306842
3.20000000,-0.60655111,0.03274167,0.17237530,0.46994644
3.25000000,-0.59623222,0.03275778,0.16874347,0.45446576
3.30000000,-0.58973111,0.03213111,0.16984442,0.44082681
3.35000000,-0.57796222,0.03335722,0.15866507,0.45583281
3.40000000,-0.57283333,0.03186500,0.16069623,0.42405544
3.45000000,-0.56498000,0.03277444,0.14923484,0.42993252
3.50000000,-0.55844778,0.03131500,0.14684980,0.40030190
3.55000000,-0.54829889,0.03220778,0.15311659,0.41079822
3.60000000,-0.54290444,0.03269667,0.13967789,0.41299954
3.65000000,-0.53432778,0.03242222,0.13289249,0.39268217
3.70000000,-0.52752333,0.03222833,0.13714108,0.39862466
3.75000000,-0.52053667,0.03273389,0.12595138,0.40206021
3.80000000,-0.51473667,0.03155111,0.12855191,0.36622052
3.85000000,-0.50691000,0.03144833,0.12304199,0.35803999
3.90000000,-0.50170778,0.03215889,0.11923651,0.37655788
3.95000000,-0.49627778,0.03165444,0.11917989,0.35237467
4.00000000,-0.48843444,0.03178111,0.11650453,0.35879613
