temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
0.01000000,-1.43616200,0.11454867,11.21808889,27.66049458
0.06000000,-1.43647822,0.12808000,0.29273284,6.36865902
0.11000000,-1.43600444,0.10113600,0.02025359,2.49537192
0.16000000,-1.43044444,0.11700333,0.00000000,1.90975041
0.21000000,-1.43733244,0.09278311,0.00008030,1.32363000
0.26000000,-1.43771956,0.11379033,0.01553646,1.09980743
0.31000000,-1.43919711,0.15217656,0.01328687,1.03196561
0.36000000,-1.43340933,0.10422378,0.01138219,1.14020054
0.41000000,-1.43454222,0.14124322,0.01642985,0.83631033
0.46000000,-1.43403111,0.11569344,0.01665829,0.78173695
0.51000000,-1.43941956,0.11785044,0.05470027,0.96372134
0.56000000,-1.44460711,0.12757422,0.07992989,1.42393916
0.61000000,-1.44416000,0.11801822,0.08227230,1.45131907
0.66000000,-1.44302489,0.14131378,0.09918564,1.22593065
0.71000000,-1.43986267,0.17105989,0.11292469,1.17895604
0.76000000,-1.43094022,0.16072356,0.13918142,1.37135443
0.81000000,-1.43302156,0.15100578,0.15961658,1.68003367
0.86000000,-1.41980578,0.14491111,0.19246753,2.28923364
0.91000000,-1.40717444,0.15527411,0.22085281,2.79780782
0.96000000,-1.40708111,0.15526256,0.23890490,1.98372079
1.01000000,-1.39083600,0.13341289,0.26908723,2.70818026
1.06000000,-1.37615933,0.12424622,0.28208107,4.52546355
1.11000000,-1.35818511,0.12053156,0.31739101,3.93063478
1.16000000,-1.34239622,0.14718267,0.34357603,5.40636103
1.21000000,-1.32300400,0.13780467,0.37786299,6.30892264
1.26000000,-1.30104578,0.11128544,0.39537641,6.11616285
1.31000000,-1.28108267,0.11159022,0.39919387,5.36696075
1.36000000,-1.26298978,0.12729833,0.42821387,6.18541576
1.41000000,-1.23151133,0.10320578,0.43708361,5.89039027
1.46000000,-1.21691689,0.10276756,0.45164111,6.75126948
1.51000000,-1.18800044,0.09151433,0.44729007,5.69159578
1.56000000,-1.17799867,0.09617367,0.46336413,5.93449228
1.61000000,-1.14437778,0.09083011,0.47664796,5.50313510
1.66000000,-1.12221667,0.08222211,0.46973121,4.87841292
1.71000000,-1.10082644,0.08557100,0.45876884,5.30233645
1.76000000,-1.07088467,0.07387200,0.45815953,4.04490554
1.81000000,-1.05318044,0.07994022,0.46208542,4.56868631
1.86000000,-1.03028244,0.07208956,0.44833393,3.74150348
1.91000000,-1.01446467,0.07221033,0.43317219,3.60085447
1.96000000,-0.98899044,0.07322267,0.41899964,3.57062402
2.01000000,-0.96654111,0.06654256,0.41870538,3.02048484
2.06000000,-0.94075733,0.06447222,0.39309747,2.75466116
2.11000000,-0.92234178,0.06235044,0.37144377,2.46815400
2.16000000,-0.90714022,0.06206044,0.37775404,2.48213079
2.21000000,-0.89000889,0.06184011,0.37282181,2.36483050
2.26000000,-0.86981578,0.05932444,0.35309021,2.17587453
2.31000000,-0.85264156,0.05697256,0.34472477,1.96109532
2.36000000,-0.83414511,0.05588411,0.32889116,1.83177251
2.41000000,-0.81613756,0.05630800,0.31219838,1.82074455
2.46000000,-0.80384422,0.05329833,0.30798350,1.62173572
2.51000000,-0.79127911,0.05500933,0.29985125,1.65617745
2.56000000,-0.77463578,0.05342833,0.28730511,1.56062572
2.61000000,-0.75875956,0.05074633,0.27738878,1.37984299
2.66000000,-0.74745956,0.05191844,0.27468541,1.40897814
2.71000000,-0.73116356,0.04934611,0.26220554,1.25598860
2.76000000,-0.72072778,0.04950300,0.25334466,1.24134137
2.81000000,-0.70766556,0.04787011,0.24120912,1.13352858
2.86000000,-0.69777556,0.04744456,0.24076280,1.10441109
2.91000000,-0.68368378,0.04768878,0.22818968,1.08531262
2.96000000,-0.67148644,0.04609589,0.21657856,1.01054455
3.01000000,-0.66178022,0.04559789,0.21770833,0.96529229
3.06000000,-0.65270022,0.04627522,0.21223548,0.98464165
3.11000000,-0.64089733,0.04536167,0.20554800,0.93218067
3.16000000,-0.63221778,0.04447222,0.20101405,0.88502965
3.21000000,-0.62012444,0.04461233,0.18830287,0.86763128
3.26000000,-0.61291533,0.04380744,0.18757373,0.82762333
3.31000000,-0.60324378,0.04320833,0.18432903,0.79013053
3.36000000,-0.59305311,0.04257233,0.17349943,0.76062368
3.41000000,-0.58491978,0.04249189,0.16680151,0.74026062
3.46000000,-0.57563933,0.04309233,0.16451644,0.74826269
3.51000000,-0.56848956,0.04182589,0.16417112,0.70257492
3.56000000,-0.56112644,0.04150511,0.15670811,0.67744036
3.61000000,-0.55257311,0.04143411,0.15066537,0.66532301
3.66000000,-0.54703778,0.04103256,0.15081346,0.64497299
