tc,beta,r_squared,slope,intercept,fit_points,is_valid
1.80000000,0.09928245,0.22969299,0.09928245,-0.31661310,8 ,true
1.80010000,0.03878548,0.38816757,0.03878548,-0.41420817,9 ,true
1.80020000,0.04283001,0.39566495,0.04283001,-0.40739154,9 ,true
1.80030000,0.04557374,0.40046529,0.04557374,-0.40280562,9 ,true
1.80040000,0.04772122,0.40405760,0.04772122,-0.39923998,9 ,true
1.80050000,0.04951591,0.40694667,0.04951591,-0.39627718,9 ,true
1.80060000,0.05107379,0.40936972,0.05107379,-0.39371868,9 ,true
1.80070000,0.05246004,0.41145866,0.05246004,-0.39145300,9 ,true
1.80080000,0.05371530,0.41329500,0.05371530,-0.38941068,9 ,true
1.80090000,0.05486679,0.41493289,0.05486679,-0.38754526,9 ,true
1.80100000,0.05593370,0.41641028,0.05593370,-0.38582397,9 ,true
1.80110000,0.05693013,0.41775487,0.05693013,-0.38422276,9 ,true
1.80120000,0.05786677,0.41898754,0.05786677,-0.38272339,9 ,true
1.80130000,0.05875196,0.42012448,0.05875196,-0.38131167,9 ,true
1.80140000,0.05959229,0.42117848,0.05959229,-0.37997634,9 ,true
1.80150000,0.06039314,0.42215985,0.06039314,-0.37870826,9 ,true
1.80160000,0.06115890,0.42307703,0.06115890,-0.37749995,9 ,true
1.80170000,0.06189324,0.42393704,0.06189324,-0.37634514,9 ,true
1.80180000,0.06259924,0.42474575,0.06259924,-0.37523858,9 ,true
1.80190000,0.06327956,0.42550817,0.06327956,-0.37417579,9 ,true
1.80200000,0.06393644,0.42622855,0.06393644,-0.37315291,9 ,true
1.80210000,0.06457184,0.42691061,0.06457184,-0.37216662,9 ,true
1.80220000,0.06518749,0.42755756,0.06518749,-0.37121398,9 ,true
1.80230000,0.06578487,0.42817220,0.06578487,-0.37029246,9 ,true
1.80240000,0.06636533,0.42875702,0.06636533,-0.36939979,9 ,true
1.80250000,0.06693003,0.42931421,0.06693003,-0.36853396,9 ,true
1.80260000,0.06748003,0.42984574,0.06748003,-0.36769318,9 ,true
1.80270000,0.06801628,0.43035336,0.06801628,-0.36687584,9 ,true
1.80280000,0.06853963,0.43083864,0.06853963,-0.36608050,9 ,true
1.80290000,0.06905084,0.43130300,0.06905084,-0.36530583,9 ,true
1.80300000,0.06955063,0.43174773,0.06955063,-0.36455066,9 ,true
1.80310000,0.07003962,0.43217400,0.07003962,-0.36381389,9 ,true
1.80320000,0.07051840,0.43258287,0.07051840,-0.36309454,9 ,true
1.80330000,0.07098751,0.43297532,0.07098751,-0.36239170,9 ,true
1.80340000,0.07144742,0.43335224,0.07144742,-0.36170453,9 ,true
1.80350000,0.07189860,0.43371446,0.07189860,-0.36103227,9 ,true
1.80360000,0.07234146,0.43406274,0.07234146,-0.36037420,9 ,true
1.80370000,0.07277638,0.43439776,0.07277638,-0.35972968,9 ,true
1.80380000,0.07320374,0.43472019,0.07320374,-0.35909808,9 ,true
1.80390000,0.07362385,0.43503063,0.07362385,-0.35847884,9 ,true
1.80400000,0.07403703,0.43532963,0.07403703,-0.35787144,9 ,true
1.80410000,0.07444357,0.43561771,0.07444357,-0.35727538,9 ,true
1.80420000,0.07484374,0.43589536,0.07484374,-0.35669019,9 ,true
1.80430000,0.07523779,0.43616304,0.07523779,-0.35611546,9 ,true
1.80440000,0.07562597,0.43642116,0.07562597,-0.35555076,9 ,true
1.80450000,0.07600849,0.43667014,0.07600849,-0.35499573,9 ,true
1.80460000,0.07638556,0.43691034,0.07638556,-0.35445001,9 ,true
1.80470000,0.07675739,0.43714212,0.07675739,-0.35391325,9 ,true
1.80480000,0.07712416,0.43736581,0.07712416,-0.35338514,9 ,true
1.80490000,0.07748604,0.43758171,0.07748604,-0.35286538,9 ,true
1.80500000,0.07784321,0.43779014,0.07784321,-0.35235368,9 ,true
1.80510000,0.07819582,0.43799136,0.07819582,-0.35184978,9 ,true
1.80520000,0.07854402,0.43818563,0.07854402,-0.35135342,9 ,true
1.80530000,0.07888795,0.43837322,0.07888795,-0.35086436,9 ,true
1.80540000,0.07922775,0.43855435,0.07922775,-0.35038237,9 ,true
1.80550000,0.07956354,0.43872925,0.07956354,-0.34990724,9 ,true
1.80560000,0.07989546,0.43889814,0.07989546,-0.34943874,9 ,true
1.80570000,0.08022360,0.43906121,0.08022360,-0.34897669,9 ,true
1.80580000,0.08054809,0.43921867,0.08054809,-0.34852090,9 ,true
1.80590000,0.08086903,0.43937069,0.08086903,-0.34807119,9 ,true
1.80600000,0.08118652,0.43951745,0.08118652,-0.34762738,9 ,true
1.80610000,0.08150066,0.43965912,0.08150066,-0.34718931,9 ,true
1.80620000,0.08181154,0.43979586,0.08181154,-0.34675683,9 ,true
1.80630000,0.08211925,0.43992782,0.08211925,-0.34632978,9 ,true
1.80640000,0.08242387,0.44005515,0.08242387,-0.34590802,9 ,true
1.80650000,0.08272548,0.44017798,0.08272548,-0.34549141,9 ,true
1.80660000,0.08302416,0.44029646,0.08302416,-0.34507981,9 ,true
1.80670000,0.08331999,0.44041070,0.08331999,-0.34467312,9 ,true
1.80680000,0.08361303,0.44052083,0.08361303,-0.34427119,9 ,true
1.80690000,0.08390336,0.44062698,0.08390336,-0.34387391,9 ,true
1.80700000,0.08419105,0.44072925,0.08419105,-0.34348117,9 ,true
1.80710000,0.08447614,0.44082775,0.08447614,-0.34309286,9 ,true
1.80720000,0.08475872,0.44092258,0.08475872,-0.34270888,9 ,true
1.80730000,0.08503883,0.44101385,0.08503883,-0.34232913,9 ,true
1.80740000,0.08531653,0.44110166,0.08531653,-0.34195351,9 ,true
1.80750000,0.08559188,0.44118609,0.08559188,-0.34158192,9 ,true
1.80760000,0.08586493,0.44126724,0.08586493,-0.34121428,9 ,true
1.80770000,0.08613573,0.44134519,0.08613573,-0.34085049,9 ,true
1.80780000,0.08640434,0.44142003,0.08640434,-0.34049049,9 ,true
1.80790000,0.08667078,0.44149183,0.08667078,-0.34013417,9 ,true
1.80800000,0.08693513,0.44156067,0.08693513,-0.33978147,9 ,true
1.80810000,0.08719741,0.44162664,0.08719741,-0.33943231,9 ,true
1.80820000,0.08745767,0.44168979,0.08745767,-0.33908662,9 ,true
1.80830000,0.08771596,0.44175020,0.08771596,-0.33874432,9 ,true
1.80840000,0.08797230,0.44180794,0.08797230,-0.33840535,9 ,true
1.80850000,0.08822675,0.44186307,0.08822675,-0.33806963,9 ,true
1.80860000,0.08847934,0.44191565,0.08847934,-0.33773712,9 ,true
1.80870000,0.08873011,0.44196575,0.08873011,-0.33740774,9 ,true
1.80880000,0.08897908,0.44201343,0.08897908,-0.33708143,9 ,true
1.80890000,0.08922630,0.44205873,0.08922630,-0.33675813,9 ,true
1.80900000,0.08947181,0.44210173,0.08947181,-0.33643779,9 ,true
1.80910000,0.08971562,0.44214246,0.08971562,-0.33612035,9 ,true
1.80920000,0.08995778,0.44218099,0.08995778,-0.33580576,9 ,true
1.80930000,0.09019830,0.44221735,0.09019830,-0.33549397,9 ,true
1.80940000,0.09043724,0.44225161,0.09043724,-0.33518492,9 ,true
1.80950000,0.09067460,0.44228381,0.09067460,-0.33487857,9 ,true
1.80960000,0.09091043,0.44231399,0.09091043,-0.33457487,9 ,true
1.80970000,0.09114474,0.44234220,0.09114474,-0.33427376,9 ,true
1.80980000,0.09137756,0.44236849,0.09137756,-0.33397522,9 ,true
1.80990000,0.09160893,0.44239288,0.09160893,-0.33367919,9 ,true
1.81000000,0.09183886,0.44241544,0.09183886,-0.33338562,9 ,true
1.81010000,0.09206737,0.44243618,0.09206737,-0.33309449,9 ,true
1.81020000,0.09229450,0.44245516,0.09229450,-0.33280574,9 ,true
1.81030000,0.09252027,0.44247241,0.09252027,-0.33251934,9 ,true
1.81040000,0.09274469,0.44248797,0.09274469,-0.33223525,9 ,true
1.81050000,0.09296780,0.44250187,0.09296780,-0.33195343,9 ,true
1.81060000,0.09318960,0.44251415,0.09318960,-0.33167385,9 ,true
1.81070000,0.09341013,0.44252484,0.09341013,-0.33139647,9 ,true
1.81080000,0.09362940,0.44253397,0.09362940,-0.33112125,9 ,true
1.81090000,0.09384744,0.44254158,0.09384744,-0.33084816,9 ,true
1.81100000,0.09406425,0.44254769,0.09406425,-0.33057717,9 ,true
1.81110000,0.09427987,0.44255234,0.09427987,-0.33030825,9 ,true
1.81120000,0.09449430,0.44255555,0.09449430,-0.33004136,9 ,true
1.81130000,0.09470757,0.44255736,0.09470757,-0.32977647,9 ,true
1.81140000,0.09491970,0.44255779,0.09491970,-0.32951356,9 ,true
1.81150000,0.09513070,0.44255687,0.09513070,-0.32925259,9 ,true
