temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.69977556,0.71614500,0.17162156,1.97948193
1.05000000,-1.67323111,0.45564000,0.17909914,2.29395325
1.10000000,-1.67264778,0.49526722,0.18558909,3.03732856
1.15000000,-1.67252444,0.61502444,0.21133672,1.17988389
1.20000000,-1.64593556,0.51459944,0.26491923,1.91670976
1.25000000,-1.65136889,0.49953444,0.27112960,2.06423965
1.30000000,-1.65635222,0.70216444,0.35751204,6.26451376
1.35000000,-1.61053444,0.45842222,0.31313390,2.40546590
1.40000000,-1.62715333,0.70068889,0.44144626,3.34561065
1.45000000,-1.58754889,0.52694722,0.40275816,5.77257684
1.50000000,-1.59216889,0.62057778,0.42900075,2.49184008
1.55000000,-1.56462556,0.63597833,0.48480348,2.68630604
1.60000000,-1.56309333,0.77089111,0.52449913,1.87070291
1.65000000,-1.52362111,0.64858889,0.58993821,3.48344577
1.70000000,-1.47864889,0.58960833,0.61777834,4.45868820
1.75000000,-1.43858556,0.49069111,0.80369995,7.67153446
1.80000000,-1.40297000,0.47536611,0.74044359,9.93464550
1.85000000,-1.36635444,0.45886611,0.72596038,11.37232499
1.90000000,-1.29524556,0.30248944,0.71724020,12.64086348
1.95000000,-1.29343556,0.39367333,0.77854204,9.87767003
2.00000000,-1.22049111,0.23073778,0.72642284,12.50700540
2.05000000,-1.20088889,0.27822722,0.80116186,15.55793413
2.10000000,-1.15222000,0.19773556,0.63840474,13.72384960
2.15000000,-1.11174222,0.17417111,0.65552563,11.68881399
2.20000000,-1.07835778,0.15202278,0.61637464,12.81669151
2.25000000,-1.05486667,0.14191333,0.56531813,8.12058590
2.30000000,-1.01918667,0.12486000,0.53699857,8.21140955
2.35000000,-0.99211444,0.10715833,0.53960000,5.94852807
2.40000000,-0.96739778,0.11465889,0.48044352,7.39524504
2.45000000,-0.94266889,0.09785667,0.47200105,5.02694803
2.50000000,-0.91810444,0.10029222,0.46082258,5.43992520
2.55000000,-0.89886667,0.09208611,0.44546871,4.47673037
2.60000000,-0.87511000,0.08998722,0.42688686,3.95478970
2.65000000,-0.85499111,0.09031111,0.41305737,4.17379332
2.70000000,-0.83550889,0.08418389,0.38942241,3.67214035
2.75000000,-0.81136556,0.07769889,0.34070776,2.83038239
2.80000000,-0.79632889,0.08042500,0.35335082,3.01210604
2.85000000,-0.78033778,0.07129778,0.32810946,2.39595491
2.90000000,-0.76604111,0.06986556,0.30634861,2.21216963
2.95000000,-0.74657000,0.06888222,0.29992824,2.18184277
3.00000000,-0.73632111,0.07124833,0.29303491,2.33389763
3.05000000,-0.71934111,0.06293944,0.27885910,1.76805327
3.10000000,-0.70760000,0.06572833,0.27077564,1.93525809
3.15000000,-0.69254000,0.06351111,0.25580718,1.75775159
3.20000000,-0.68111222,0.06273778,0.25429590,1.72539522
3.25000000,-0.66816889,0.06192333,0.23163954,1.62355198
3.30000000,-0.65630444,0.05921556,0.23004832,1.47621754
3.35000000,-0.64617556,0.06029278,0.21640748,1.47581756
3.40000000,-0.63451444,0.05650500,0.22550259,1.30538273
3.45000000,-0.62218667,0.05434111,0.20505818,1.20462422
3.50000000,-0.61286222,0.05481167,0.20738994,1.21434859
3.55000000,-0.60406778,0.05427778,0.19266655,1.16378339
3.60000000,-0.59253778,0.05425556,0.18412938,1.13023866
3.65000000,-0.58578222,0.05199833,0.17236137,1.02253932
3.70000000,-0.57675667,0.05233278,0.17605217,1.03901045
3.75000000,-0.56608556,0.04984667,0.16619909,0.91967109
3.80000000,-0.55912222,0.05042889,0.16114060,0.91728408
3.85000000,-0.55087000,0.04870667,0.16292472,0.87230160
3.90000000,-0.54404222,0.04743444,0.16009220,0.81613811
3.95000000,-0.53594333,0.04979556,0.14988714,0.87638053
4.00000000,-0.52848667,0.04919500,0.14763797,0.84165200
