temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.29696889,0.04442278,0.28676715,1.17866982
1.05000000,-1.29192111,0.05112556,0.30639102,1.36836739
1.10000000,-1.26901778,0.04744167,0.29792669,1.53581293
1.15000000,-1.24917778,0.05306944,0.35556784,1.36812379
1.20000000,-1.22942111,0.04081500,0.36544443,1.32183097
1.25000000,-1.22161222,0.05180444,0.39243559,1.63886299
1.30000000,-1.19230667,0.05714389,0.39140655,1.95075385
1.35000000,-1.18394333,0.04334611,0.38422448,1.45226043
1.40000000,-1.14595667,0.04324000,0.39183158,1.61787999
1.45000000,-1.12411889,0.04435667,0.41404430,1.56627310
1.50000000,-1.10913778,0.04276833,0.42998126,1.53357379
1.55000000,-1.08760778,0.04766167,0.40743336,1.52591733
1.60000000,-1.07192556,0.04300500,0.40284331,1.40473793
1.65000000,-1.04271000,0.04111111,0.43178734,1.36045434
1.70000000,-1.02529444,0.03904778,0.40080815,1.20330246
1.75000000,-1.01916778,0.04272778,0.40870502,1.31459999
1.80000000,-0.99759667,0.04046556,0.38610704,1.17458069
1.85000000,-0.97543000,0.04017222,0.37924659,1.16914993
1.90000000,-0.95180222,0.03980556,0.38787172,1.14731790
1.95000000,-0.93849667,0.04003333,0.35184911,1.12168331
2.00000000,-0.91475889,0.04088611,0.34959938,1.09864629
2.05000000,-0.89244111,0.03924389,0.34454435,1.02316224
2.10000000,-0.87471556,0.03881722,0.32425320,1.00325001
2.15000000,-0.86011889,0.03924389,0.33291343,0.95669755
2.20000000,-0.84846444,0.03950611,0.33477385,0.96705786
2.25000000,-0.83396778,0.03781889,0.31264602,0.88242566
2.30000000,-0.82143444,0.03846167,0.31006880,0.87921137
2.35000000,-0.79957222,0.03753222,0.28829878,0.82808130
2.40000000,-0.78322667,0.03768278,0.28014430,0.81713256
2.45000000,-0.77513667,0.03787889,0.27821900,0.81546144
2.50000000,-0.75638222,0.03656389,0.27936088,0.74115741
2.55000000,-0.74493333,0.03693389,0.25414258,0.75532575
2.60000000,-0.73121778,0.03496333,0.26234955,0.66636176
2.65000000,-0.71961111,0.03633722,0.24645596,0.67921764
2.70000000,-0.71206444,0.03636056,0.22990086,0.69047726
2.75000000,-0.69381222,0.03587667,0.21598710,0.65562409
2.80000000,-0.68859111,0.03511889,0.22786416,0.62379385
2.85000000,-0.67433444,0.03430000,0.21639142,0.57367650
2.90000000,-0.66175111,0.03563278,0.21388851,0.61759472
2.95000000,-0.65248444,0.03516444,0.20618400,0.57982804
3.00000000,-0.64354556,0.03496333,0.19506502,0.55896848
3.05000000,-0.63872000,0.03449556,0.18967591,0.55529288
3.10000000,-0.62437889,0.03401833,0.18548394,0.51978514
3.15000000,-0.61399667,0.03425667,0.19006933,0.51637266
3.20000000,-0.60862556,0.03393278,0.17341633,0.50357411
3.25000000,-0.59837000,0.03466111,0.16858341,0.51448437
3.30000000,-0.59128889,0.03464833,0.16596284,0.51163989
3.35000000,-0.57953333,0.03386167,0.16218905,0.47747065
3.40000000,-0.57319222,0.03363389,0.16800484,0.47032048
3.45000000,-0.56685111,0.03355722,0.15690087,0.45783645
3.50000000,-0.55435667,0.03288833,0.15203030,0.43322812
3.55000000,-0.54806000,0.03430444,0.13989386,0.46230654
3.60000000,-0.54297778,0.03334611,0.14763576,0.43368654
3.65000000,-0.53585000,0.03277278,0.13680388,0.40619534
3.70000000,-0.52921111,0.03237278,0.13668397,0.40382778
3.75000000,-0.52133111,0.03252556,0.13413769,0.39473695
3.80000000,-0.51575222,0.03237444,0.13198284,0.39116383
3.85000000,-0.51097778,0.03315889,0.12873457,0.40008292
3.90000000,-0.50036111,0.03250611,0.11987106,0.37808547
3.95000000,-0.49504222,0.03212222,0.12187698,0.36666472
4.00000000,-0.49180889,0.03300167,0.11624049,0.38390795
