tc,beta,r_squared,slope,intercept,fit_points,is_valid
2.00000000,0.00000000,-inf,0.00000000,0.00000000,0 ,false
2.00200000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.00400000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.00600000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.00800000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.01000000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.01200000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.01400000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.01600000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.01800000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.02000000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.02200000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
2.02400000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
2.02600000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
2.02800000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
2.03000000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
2.03200000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
2.03400000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
2.03600000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
2.03800000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
2.04000000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
2.04200000,0.00000000,-inf,0.00000000,0.00000000,3 ,false
2.04400000,0.00000000,-inf,0.00000000,0.00000000,3 ,false
2.04600000,0.00000000,-inf,0.00000000,0.00000000,3 ,false
2.04800000,0.00000000,-inf,0.00000000,0.00000000,3 ,false
2.05000000,0.00000000,-inf,0.00000000,0.00000000,3 ,false
2.05200000,0.00000000,-inf,0.00000000,0.00000000,3 ,false
2.05400000,0.00000000,-inf,0.00000000,0.00000000,3 ,false
2.05600000,0.00000000,-inf,0.00000000,0.00000000,3 ,false
2.05800000,0.00000000,-inf,0.00000000,0.00000000,3 ,false
2.06000000,0.00000000,-inf,0.00000000,0.00000000,3 ,false
2.06200000,0.00727995,0.86086431,0.00727995,-0.07603970,4 ,true
2.06400000,0.00930566,0.89560270,0.00930566,-0.06994302,4 ,true
2.06600000,0.01095708,0.91649719,0.01095708,-0.06523515,4 ,true
2.06800000,0.01242686,0.93081899,0.01242686,-0.06123303,4 ,true
2.07000000,0.01378610,0.94128764,0.01378610,-0.05767942,4 ,true
2.07200000,0.01507020,0.94925210,0.01507020,-0.05444394,4 ,true
2.07400000,0.01629967,0.95548322,0.01629967,-0.05144970,4 ,true
2.07600000,0.01748762,0.96046148,0.01748762,-0.04864687,4 ,true
2.07800000,0.01864295,0.96450473,0.01864295,-0.04600106,4 ,true
2.08000000,0.01977201,0.96783261,0.01977201,-0.04348734,4 ,true
2.08200000,0.00875178,0.79673040,0.00875178,-0.07734486,5 ,true
2.08400000,0.01105777,0.84164752,0.01105777,-0.07077224,5 ,true
2.08600000,0.01289766,0.86921542,0.01289766,-0.06580274,5 ,true
2.08800000,0.01451065,0.88855776,0.01451065,-0.06164016,5 ,true
2.09000000,0.01598535,0.90305584,0.01598535,-0.05798525,5 ,true
2.09200000,0.01736591,0.91437915,0.01736591,-0.05468701,5 ,true
2.09400000,0.01867798,0.92348075,0.01867798,-0.05165678,5 ,true
2.09600000,0.01993788,0.93095582,0.01993788,-0.04883745,5 ,true
2.09800000,0.02115674,0.93719967,0.02115674,-0.04618976,5 ,true
2.10000000,0.02234246,0.94248712,0.02234246,-0.04368544,5 ,true
2.10200000,0.00988326,0.74071719,0.00988326,-0.07972477,6 ,true
2.10400000,0.01237702,0.79222233,0.01237702,-0.07295449,6 ,true
2.10600000,0.01433268,0.82416816,0.01433268,-0.06792118,6 ,true
2.10800000,0.01602678,0.84686677,0.01602678,-0.06375409,6 ,true
2.11000000,0.01756173,0.86411269,0.01756173,-0.06012737,6 ,true
2.11200000,0.01898849,0.87777159,0.01898849,-0.05687738,6 ,true
2.11400000,0.02033657,0.88890656,0.02033657,-0.05390856,6 ,true
2.11600000,0.02162474,0.89818144,0.02162474,-0.05115964,6 ,true
2.11800000,0.02286574,0.90603782,0.02286574,-0.04858870,6 ,true
2.12000000,0.02406865,0.91278347,0.02406865,-0.04616566,6 ,true
2.12200000,0.01271586,0.79998229,0.01271586,-0.07741382,7 ,true
2.12400000,0.01563699,0.84549145,0.01563699,-0.06992137,7 ,true
2.12600000,0.01787874,0.87262982,0.01787874,-0.06447325,7 ,true
2.12800000,0.01979445,0.89139003,0.01979445,-0.06002545,7 ,true
2.13000000,0.02151370,0.90534421,0.02151370,-0.05619242,7 ,true
2.13200000,0.02310037,0.91620629,0.02310037,-0.05278280,7 ,true
2.13400000,0.02459118,0.92493250,0.02459118,-0.04968604,7 ,true
2.13600000,0.02600932,0.93210903,0.02600932,-0.04683188,7 ,true
2.13800000,0.02737044,0.93811960,0.02737044,-0.04417266,7 ,true
2.14000000,0.02868562,0.94322781,0.02868562,-0.04167443,7 ,true
2.14200000,0.02054866,0.93332785,0.02054866,-0.06335678,8 ,true
2.14400000,0.02465594,0.95860630,0.02465594,-0.05348618,8 ,true
2.14600000,0.02772346,0.97086579,0.02772346,-0.04652002,8 ,true
2.14800000,0.03030202,0.97778375,0.03030202,-0.04093780,8 ,true
2.15000000,0.03259029,0.98192324,0.03259029,-0.03618888,8 ,true
2.15200000,0.03468496,0.98443747,0.03468496,-0.03200447,8 ,true
2.15400000,0.03664091,0.98593083,0.03664091,-0.02823148,8 ,true
2.15600000,0.03849249,0.98675165,0.03849249,-0.02477386,8 ,true
2.15800000,0.04026265,0.98711436,0.04026265,-0.02156719,8 ,true
2.16000000,0.04196754,0.98715751,0.04196754,-0.01856603,8 ,true
2.16200000,0.02196550,0.78587435,0.02196550,-0.06865681,9 ,true
2.16400000,0.02663135,0.83870685,0.02663135,-0.05763972,9 ,true
2.16600000,0.03010766,0.86936147,0.03010766,-0.04987246,9 ,true
2.16800000,0.03301727,0.89001760,0.03301727,-0.04367087,9 ,true
2.17000000,0.03558722,0.90499760,0.03558722,-0.03841874,9 ,true
2.17200000,0.03792891,0.91636287,0.03792891,-0.03381286,9 ,true
2.17400000,0.04010604,0.92525714,0.04010604,-0.02967939,9 ,true
2.17600000,0.04215868,0.93237786,0.04215868,-0.02590866,9 ,true
2.17800000,0.04411378,0.93817903,0.04411378,-0.02242673,9 ,true
2.18000000,0.00278542,0.47744089,0.00278542,-0.12613957,10 ,true
2.18200000,0.02858573,0.85224153,0.02858573,-0.06119984,10 ,true
2.18400000,0.03410421,0.89424689,0.03410421,-0.04881577,10 ,true
2.18600000,0.03815731,0.91757315,0.03815731,-0.04021756,10 ,true
2.18800000,0.04152383,0.93280647,0.04152383,-0.03340960,10 ,true
2.19000000,0.04448341,0.94357498,0.04448341,-0.02767374,10 ,true
2.19200000,0.04717164,0.95156218,0.04717164,-0.02266113,10 ,true
2.19400000,0.04966532,0.95768143,0.04966532,-0.01817381,10 ,true
2.19600000,0.05201239,0.96247937,0.05201239,-0.01408793,10 ,true
2.19800000,0.05424489,0.96630631,0.05424489,-0.01032056,10 ,true
2.20000000,0.05638533,0.96939843,0.05638533,-0.00681330,10 ,true
2.20200000,0.03836673,0.90169106,0.03836673,-0.04882306,11 ,true
2.20400000,0.04525059,0.93714526,0.04525059,-0.03405408,11 ,true
2.20600000,0.05023340,0.95549839,0.05023340,-0.02396725,11 ,true
2.20800000,0.05433549,0.96671698,0.05433549,-0.01606391,11 ,true
2.21000000,0.05791973,0.97412870,0.05791973,-0.00945477,11 ,true
2.21200000,0.06116073,0.97924231,0.06116073,-0.00371161,11 ,true
2.21400000,0.06415679,0.98285880,0.06415679,0.00140680,11 ,true
2.21600000,0.06696895,0.98544771,0.06696895,0.00605041,11 ,true
2.21800000,0.06963782,0.98730392,0.06963782,0.01031909,11 ,true
2.22000000,0.00339048,0.30166839,0.00339048,-0.14434712,12 ,true
2.22200000,0.03863218,0.75115455,0.03863218,-0.06029984,12 ,true
2.22400000,0.04611490,0.80930979,0.04611490,-0.04443269,12 ,true
2.22600000,0.05153757,0.84322509,0.05153757,-0.03355864,12 ,true
2.22800000,0.05599429,0.86630849,0.05599429,-0.02504023,12 ,true
2.23000000,0.05987815,0.88325418,0.05987815,-0.01792909,12 ,true
2.23200000,0.06337977,0.89628317,0.06337977,-0.01176485,12 ,true
2.23400000,0.06660714,0.90662260,0.06660714,-0.00628649,12 ,true
2.23600000,0.06962770,0.91501963,0.06962770,-0.00133081,12 ,true
2.23800000,0.07248652,0.92196093,0.07248652,0.00321138,12 ,true
2.24000000,0.07521527,0.92777965,0.07521527,0.00741693,12 ,true
2.24200000,0.06318738,0.94979475,0.06318738,-0.01939418,13 ,true
2.24400000,0.07291392,0.96661387,0.07291392,-0.00031217,13 ,true
2.24600000,0.07979358,0.97280613,0.07979358,0.01237096,13 ,true
2.24800000,0.08538703,0.97512412,0.08538703,0.02215479,13 ,true
2.25000000,0.09023670,0.97562320,0.09023670,0.03025355,13 ,true
2.25200000,0.09459918,0.97516012,0.09459918,0.03724080,13 ,true
2.25400000,0.09861691,0.97415417,0.09861691,0.04343469,13 ,true
2.25600000,0.10237739,0.97283205,0.10237739,0.04903053,13 ,true
2.25800000,0.10593831,0.97132484,0.10593831,0.05415708,13 ,true
