temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.32465778,0.04669889,0.28604124,1.34330479
1.05000000,-1.30432778,0.05395556,0.28805582,1.71586395
1.10000000,-1.27912444,0.05926667,0.33422210,1.69410549
1.15000000,-1.26421222,0.05266278,0.33021340,1.86587666
1.20000000,-1.24587667,0.05682167,0.35968859,1.58176128
1.25000000,-1.22461667,0.05389944,0.36902482,2.74895463
1.30000000,-1.20663000,0.05867222,0.39829027,2.60215768
1.35000000,-1.18327111,0.05915722,0.40675543,2.09856216
1.40000000,-1.16103222,0.04831833,0.42329812,1.94747515
1.45000000,-1.14803111,0.05765500,0.40853723,1.92655450
1.50000000,-1.12105333,0.05023944,0.40839865,2.11134605
1.55000000,-1.09621667,0.04674778,0.40595963,1.65681037
1.60000000,-1.08287778,0.04655111,0.41589388,1.77744903
1.65000000,-1.04612000,0.04750667,0.41744197,1.90881163
1.70000000,-1.04649667,0.04826111,0.41257585,1.65134694
1.75000000,-1.02248778,0.04868778,0.39742871,1.82796698
1.80000000,-0.98906000,0.04271500,0.38909688,1.36410744
1.85000000,-0.98179111,0.04544000,0.39494407,1.51997271
1.90000000,-0.95597778,0.04564111,0.37872157,1.41370032
1.95000000,-0.93172111,0.04756167,0.35612056,1.50458137
2.00000000,-0.92509444,0.04594000,0.37867802,1.43706463
2.05000000,-0.91407333,0.04277778,0.34775592,1.24174928
2.10000000,-0.88304000,0.04681222,0.34282965,1.39854753
2.15000000,-0.87502778,0.04330667,0.34460778,1.22473827
2.20000000,-0.85046111,0.04047833,0.32815348,0.99283206
2.25000000,-0.83747778,0.04214944,0.32575484,1.08433488
2.30000000,-0.82065111,0.04104333,0.31800819,1.01703428
2.35000000,-0.80643778,0.04102389,0.28923366,0.99546011
2.40000000,-0.79438000,0.04109833,0.28167076,0.99085429
2.45000000,-0.78103333,0.03947389,0.27104259,0.89992142
2.50000000,-0.76346000,0.04144778,0.24899432,0.95698159
2.55000000,-0.75304889,0.03961278,0.26794814,0.86057666
2.60000000,-0.73658889,0.03996889,0.25481731,0.84822467
2.65000000,-0.72217556,0.03894667,0.24335983,0.79201415
2.70000000,-0.71290778,0.03861167,0.23060063,0.78281725
2.75000000,-0.69997778,0.03852444,0.22114784,0.76032622
2.80000000,-0.69191556,0.03897222,0.22806491,0.75779630
2.85000000,-0.67406556,0.03853500,0.22500963,0.73291683
2.90000000,-0.66539778,0.03761778,0.21583850,0.67803394
2.95000000,-0.65711556,0.03807111,0.20868706,0.68016921
3.00000000,-0.64287667,0.03805056,0.19049144,0.67870142
3.05000000,-0.63631444,0.03752167,0.18947214,0.64034248
3.10000000,-0.62634000,0.03720278,0.17882980,0.62818461
3.15000000,-0.61752667,0.03640167,0.17629647,0.57757109
3.20000000,-0.60785778,0.03495611,0.18268585,0.52512375
3.25000000,-0.60181222,0.03678556,0.17118877,0.57116145
3.30000000,-0.59127333,0.03591333,0.17034579,0.54847833
3.35000000,-0.58204222,0.03632944,0.16089826,0.54995659
3.40000000,-0.57741222,0.03588500,0.16213347,0.52875307
3.45000000,-0.56573556,0.03581111,0.15912478,0.51051955
3.50000000,-0.56269889,0.03508667,0.15340584,0.49829084
3.55000000,-0.55147444,0.03497722,0.14411599,0.47926698
3.60000000,-0.54409222,0.03474667,0.14918649,0.46745522
3.65000000,-0.53614222,0.03446167,0.13733487,0.45340653
3.70000000,-0.53148667,0.03522944,0.13592052,0.47033431
3.75000000,-0.52242667,0.03476944,0.12737421,0.44830335
3.80000000,-0.51731667,0.03472278,0.12766428,0.44247229
3.85000000,-0.51128333,0.03453611,0.13020305,0.43212794
3.90000000,-0.50301889,0.03479222,0.12310939,0.43405869
3.95000000,-0.49884000,0.03401000,0.12193791,0.41533700
4.00000000,-0.49429222,0.03384556,0.12199890,0.40030112
