tc,beta,r_squared,slope,intercept,fit_points,is_valid
2.25000000,0.06312115,0.71329903,0.06312115,-2.62041724,5 ,true
2.25010000,0.01488655,0.60306958,0.01488655,-2.71657284,6 ,true
2.25020000,0.01661079,0.61787447,0.01661079,-2.71293025,6 ,true
2.25030000,0.01780537,0.62778392,0.01780537,-2.71042407,6 ,true
2.25040000,0.01875505,0.63545822,0.01875505,-2.70844270,6 ,true
2.25050000,0.01955897,0.64181315,0.01955897,-2.70677354,6 ,true
2.25060000,0.02026459,0.64728383,0.02026459,-2.70531493,6 ,true
2.25070000,0.02089867,0.65211436,0.02089867,-2.70400950,6 ,true
2.25080000,0.02147798,0.65645673,0.02147798,-2.70282141,6 ,true
2.25090000,0.02201376,0.66041257,0.02201376,-2.70172657,6 ,true
2.25100000,0.02251396,0.66405353,0.02251396,-2.70070797,6 ,true
2.25110000,0.02298446,0.66743220,0.02298446,-2.69975307,6 ,true
2.25120000,0.02342969,0.67058842,0.02342969,-2.69885235,6 ,true
2.25130000,0.02385314,0.67355318,0.02385314,-2.69799840,6 ,true
2.25140000,0.02425756,0.67635113,0.02425756,-2.69718529,6 ,true
2.25150000,0.02464519,0.67900218,0.02464519,-2.69640824,6 ,true
2.25160000,0.02501789,0.68152271,0.02501789,-2.69566330,6 ,true
2.25170000,0.02537718,0.68392638,0.02537718,-2.69494718,6 ,true
2.25180000,0.02572438,0.68622468,0.02572438,-2.69425709,6 ,true
2.25190000,0.02606059,0.68842739,0.02606059,-2.69359067,6 ,true
2.25200000,0.02638675,0.69054293,0.02638675,-2.69294588,6 ,true
2.25210000,0.02670371,0.69257859,0.02670371,-2.69232095,6 ,true
2.25220000,0.02701218,0.69454071,0.02701218,-2.69171433,6 ,true
2.25230000,0.02731279,0.69643490,0.02731279,-2.69112466,6 ,true
2.25240000,0.02760611,0.69826608,0.02760611,-2.69055074,6 ,true
2.25250000,0.02789264,0.70003863,0.02789264,-2.68999151,6 ,true
2.25260000,0.02817283,0.70175648,0.02817283,-2.68944600,6 ,true
2.25270000,0.02844707,0.70342315,0.02844707,-2.68891335,6 ,true
2.25280000,0.02871573,0.70504178,0.02871573,-2.68839279,6 ,true
2.25290000,0.02897913,0.70661526,0.02897913,-2.68788362,6 ,true
2.25300000,0.02923758,0.70814619,0.02923758,-2.68738520,6 ,true
2.25310000,0.02949135,0.70963692,0.02949135,-2.68689694,6 ,true
2.25320000,0.02974068,0.71108963,0.02974068,-2.68641833,6 ,true
2.25330000,0.02998579,0.71250630,0.02998579,-2.68594886,6 ,true
2.25340000,0.03022691,0.71388875,0.03022691,-2.68548809,6 ,true
2.25350000,0.03046422,0.71523867,0.03046422,-2.68503561,6 ,true
2.25360000,0.03069790,0.71655760,0.03069790,-2.68459103,6 ,true
2.25370000,0.03092812,0.71784700,0.03092812,-2.68415400,6 ,true
2.25380000,0.03115503,0.71910818,0.03115503,-2.68372418,6 ,true
2.25390000,0.03137877,0.72034239,0.03137877,-2.68330128,6 ,true
2.25400000,0.03159948,0.72155079,0.03159948,-2.68288501,6 ,true
2.25410000,0.03181727,0.72273445,0.03181727,-2.68247510,6 ,true
2.25420000,0.03203228,0.72389439,0.03203228,-2.68207130,6 ,true
2.25430000,0.03224459,0.72503155,0.03224459,-2.68167337,6 ,true
2.25440000,0.03245433,0.72614682,0.03245433,-2.68128110,6 ,true
2.25450000,0.03266158,0.72724102,0.03266158,-2.68089428,6 ,true
2.25460000,0.03286643,0.72831495,0.03286643,-2.68051271,6 ,true
2.25470000,0.03306897,0.72936934,0.03306897,-2.68013622,6 ,true
2.25480000,0.03326928,0.73040488,0.03326928,-2.67976462,6 ,true
2.25490000,0.03346743,0.73142224,0.03346743,-2.67939776,6 ,true
2.25500000,0.03366351,0.73242204,0.03366351,-2.67903548,6 ,true
2.25510000,0.03385757,0.73340487,0.03385757,-2.67867763,6 ,true
2.25520000,0.03404968,0.73437128,0.03404968,-2.67832408,6 ,true
2.25530000,0.03423990,0.73532181,0.03423990,-2.67797469,6 ,true
