temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.39104200,0.16103500,0.25772496,3.54431338
1.05000000,-1.37703200,0.13127522,0.29066933,3.26745024
1.10000000,-1.37101111,0.12724911,0.31167086,3.70039803
1.15000000,-1.34476200,0.11376389,0.35229377,4.35465150
1.20000000,-1.32823444,0.13701389,0.37005982,3.79218832
1.25000000,-1.30815311,0.14577356,0.38829914,5.89741531
1.30000000,-1.27858200,0.11898211,0.41093290,5.24710661
1.35000000,-1.27729111,0.11309911,0.43570029,6.07591010
1.40000000,-1.24729156,0.10832833,0.45170584,5.47893135
1.45000000,-1.21721089,0.09846711,0.45402561,5.67791027
1.50000000,-1.20065756,0.09172411,0.47012692,5.61295743
1.55000000,-1.17439711,0.09164400,0.47416445,6.63970810
1.60000000,-1.14982733,0.08798233,0.46857224,5.23654781
1.65000000,-1.12988067,0.08133756,0.46647588,5.16830492
1.70000000,-1.10138867,0.08325689,0.46466662,5.21376689
1.75000000,-1.07257311,0.07950433,0.45087399,4.43655428
1.80000000,-1.05674267,0.08170133,0.46000067,4.76256646
1.85000000,-1.03689000,0.07721167,0.45003306,4.14258727
1.90000000,-1.01358644,0.07428689,0.43150288,3.51214205
1.95000000,-0.99044444,0.06974156,0.41299567,3.33933087
2.00000000,-0.96968733,0.06892789,0.40772517,3.19128529
2.05000000,-0.94886444,0.06357733,0.39717907,2.68439336
2.10000000,-0.93068000,0.06473522,0.38992370,2.72190353
2.15000000,-0.91201356,0.06202411,0.38310754,2.37354784
2.20000000,-0.89049956,0.06096289,0.36261331,2.30664669
2.25000000,-0.87218222,0.05826078,0.34661319,2.04249601
2.30000000,-0.85473800,0.05670133,0.34332412,1.93297324
2.35000000,-0.83873511,0.05775256,0.32780947,1.94893258
2.40000000,-0.82062911,0.05412011,0.31669813,1.68184707
2.45000000,-0.80955467,0.05459689,0.32018468,1.70321638
2.50000000,-0.79276333,0.05373044,0.30096393,1.58984435
2.55000000,-0.77996444,0.05214900,0.29402990,1.48657873
2.60000000,-0.76301867,0.05219811,0.28085381,1.45382096
2.65000000,-0.74948800,0.05051978,0.26914463,1.34175150
2.70000000,-0.73448133,0.05001867,0.26252431,1.29913211
2.75000000,-0.72216200,0.04960956,0.24924829,1.25012557
2.80000000,-0.71039222,0.04871667,0.24582394,1.18639844
2.85000000,-0.69867511,0.04817189,0.23905503,1.13174462
2.90000000,-0.68635889,0.04744756,0.23305579,1.10041839
2.95000000,-0.67582133,0.04738500,0.22325029,1.05421661
3.00000000,-0.66335156,0.04618144,0.21670778,0.99129521
3.05000000,-0.65294289,0.04621222,0.21403730,0.98609843
3.10000000,-0.64342289,0.04580300,0.20185509,0.94543359
3.15000000,-0.63289556,0.04402133,0.19436463,0.86350684
3.20000000,-0.62301222,0.04364200,0.19005651,0.83760282
3.25000000,-0.61411622,0.04384700,0.18332589,0.83471419
3.30000000,-0.60448778,0.04367944,0.18178734,0.81335455
3.35000000,-0.59488444,0.04307067,0.18088359,0.77373183
3.40000000,-0.58688578,0.04207100,0.17592214,0.72808529
3.45000000,-0.57950111,0.04227278,0.16875211,0.72576429
3.50000000,-0.57046800,0.04190978,0.16183859,0.71137674
3.55000000,-0.56224622,0.04193767,0.15503777,0.69169950
3.60000000,-0.55523067,0.04079911,0.15529448,0.65050037
3.65000000,-0.54664178,0.04079744,0.14834905,0.64163935
3.70000000,-0.54039089,0.04001322,0.14670676,0.60950507
3.75000000,-0.53257911,0.03988867,0.14128058,0.59795440
3.80000000,-0.52517178,0.04058033,0.13841626,0.60520202
3.85000000,-0.51861978,0.03999400,0.13236243,0.58622897
3.90000000,-0.51191244,0.03966511,0.13317756,0.56594358
3.95000000,-0.50683067,0.03978711,0.12745930,0.55976846
4.00000000,-0.49811333,0.03870911,0.12579034,0.53112440
