temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.30411000,0.02505778,0.29521322,0.48175456
1.05000000,-1.28549556,0.03118778,0.30944258,0.55414028
1.10000000,-1.26361778,0.02989722,0.35252732,0.58310989
1.15000000,-1.25107333,0.02792500,0.35719149,0.54153483
1.20000000,-1.23802222,0.02976833,0.36638732,0.56324148
1.25000000,-1.21462000,0.02359278,0.41380129,0.50699405
1.30000000,-1.18828889,0.02474778,0.41303721,0.55213691
1.35000000,-1.17338222,0.02579500,0.40532266,0.54466281
1.40000000,-1.14977444,0.02399444,0.42140175,0.52155193
1.45000000,-1.12072111,0.02358000,0.40797674,0.51781873
1.50000000,-1.10049778,0.02487778,0.40236603,0.54175559
1.55000000,-1.07361111,0.02366611,0.40653507,0.50262346
1.60000000,-1.06453222,0.02486778,0.40101877,0.51239642
1.65000000,-1.04877778,0.02529056,0.42718872,0.52529371
1.70000000,-1.01863222,0.02571167,0.38882111,0.53565749
1.75000000,-1.00091333,0.02544167,0.37771229,0.52211236
1.80000000,-0.98201667,0.02537500,0.37027597,0.47825263
1.85000000,-0.96046111,0.02509000,0.37493942,0.46084187
1.90000000,-0.94875778,0.02483722,0.37012975,0.45609425
1.95000000,-0.92395556,0.02541722,0.35932514,0.45225294
2.00000000,-0.90917556,0.02565667,0.36596421,0.45911486
2.05000000,-0.89653111,0.02535333,0.34160989,0.43974013
2.10000000,-0.87788556,0.02594889,0.33791011,0.44665402
2.15000000,-0.85794222,0.02632556,0.32766510,0.45285914
2.20000000,-0.84590222,0.02535111,0.31429307,0.40269605
2.25000000,-0.82417444,0.02608167,0.28935623,0.41653256
2.30000000,-0.81113778,0.02486722,0.30160505,0.37601875
2.35000000,-0.79849667,0.02585333,0.27414183,0.39809520
2.40000000,-0.78279000,0.02568944,0.27546463,0.38071618
2.45000000,-0.77037222,0.02520444,0.26400516,0.36661132
2.50000000,-0.75643222,0.02480556,0.26133611,0.34995808
2.55000000,-0.74553222,0.02577389,0.25814519,0.36990442
2.60000000,-0.73326222,0.02619222,0.25984912,0.36654025
2.65000000,-0.71921111,0.02586333,0.24409296,0.35320620
2.70000000,-0.70937889,0.02525333,0.23762907,0.33065334
2.75000000,-0.69445333,0.02640167,0.22155051,0.35403258
2.80000000,-0.68332667,0.02601722,0.21663178,0.34248102
2.85000000,-0.67481222,0.02608111,0.21787496,0.33440538
2.90000000,-0.66080111,0.02592611,0.20214972,0.32585583
2.95000000,-0.65033000,0.02517222,0.19808066,0.30303350
3.00000000,-0.64341111,0.02604111,0.20059071,0.31925416
3.05000000,-0.63222556,0.02581167,0.19458556,0.30460785
3.10000000,-0.62345111,0.02632778,0.18067975,0.31145749
3.15000000,-0.61345222,0.02564556,0.17489406,0.29787181
3.20000000,-0.60243000,0.02636722,0.17367628,0.30254617
3.25000000,-0.59904556,0.02610333,0.17025034,0.29144719
3.30000000,-0.58859667,0.02635222,0.17012904,0.29334318
3.35000000,-0.57980333,0.02615167,0.16639116,0.28431243
3.40000000,-0.57069778,0.02592722,0.15992260,0.27698585
3.45000000,-0.56537222,0.02591278,0.16027427,0.27148040
3.50000000,-0.55487778,0.02597444,0.14959465,0.26698702
3.55000000,-0.54825889,0.02591444,0.14719913,0.26610048
3.60000000,-0.54233222,0.02623000,0.14365111,0.27137536
3.65000000,-0.53403556,0.02598444,0.13560904,0.25661817
3.70000000,-0.52542889,0.02704222,0.13148285,0.27703131
3.75000000,-0.52106222,0.02588389,0.13134331,0.25446678
3.80000000,-0.51345556,0.02607333,0.12372101,0.25499454
3.85000000,-0.50834444,0.02592056,0.11492216,0.24517852
3.90000000,-0.50231778,0.02555389,0.11884739,0.23840568
3.95000000,-0.49576444,0.02594222,0.11793487,0.24413177
4.00000000,-0.48889778,0.02555889,0.11820032,0.23187724
