temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.36458222,0.15407833,0.29172501,2.05512527
1.05000000,-1.36226111,0.09866444,0.26746789,1.98031796
1.10000000,-1.34229000,0.07419333,0.33736005,1.98545640
1.15000000,-1.30932444,0.10308000,0.35364275,2.92689956
1.20000000,-1.31467889,0.10158278,0.34355882,2.09813702
1.25000000,-1.28533111,0.06138056,0.39115147,2.36757140
1.30000000,-1.26578556,0.08193000,0.36780977,4.48413378
1.35000000,-1.24381778,0.09937278,0.41926305,3.25212656
1.40000000,-1.22156222,0.09427222,0.43701905,3.62258288
1.45000000,-1.20306556,0.07685889,0.43919625,3.90944067
1.50000000,-1.17154000,0.08477278,0.43624955,4.21799285
1.55000000,-1.15052444,0.07965222,0.44313730,4.33341601
1.60000000,-1.12630778,0.07754889,0.45654310,4.51441297
1.65000000,-1.10496333,0.07820778,0.43920978,4.38337805
1.70000000,-1.08262778,0.06644833,0.46438756,3.33542533
1.75000000,-1.05650556,0.07394444,0.44052844,3.75227008
1.80000000,-1.04309111,0.07414889,0.43785055,3.12048026
1.85000000,-1.01543889,0.07126944,0.43289707,3.48904334
1.90000000,-0.99696889,0.06242778,0.41712015,2.80435511
1.95000000,-0.97575000,0.06628500,0.39282722,2.80791904
2.00000000,-0.95805889,0.05891167,0.39201511,2.28215232
2.05000000,-0.93231222,0.06061278,0.37934750,2.35297055
2.10000000,-0.92394111,0.05984889,0.37060595,2.22962022
2.15000000,-0.89430000,0.05630778,0.36071200,1.91815492
2.20000000,-0.88510222,0.05951722,0.34765101,2.12234813
2.25000000,-0.86000333,0.05658222,0.33490330,1.88725677
2.30000000,-0.84550333,0.05265500,0.33373981,1.74435335
2.35000000,-0.83008222,0.05242278,0.31229408,1.62293172
2.40000000,-0.81431333,0.05175667,0.30772073,1.52000190
2.45000000,-0.79823333,0.04952722,0.28971542,1.40433129
2.50000000,-0.78329111,0.05215889,0.29009173,1.48275006
2.55000000,-0.76700889,0.04984389,0.26821308,1.31342485
2.60000000,-0.75555556,0.04671944,0.25464654,1.17066899
2.65000000,-0.74392556,0.04931944,0.26074191,1.26327379
2.70000000,-0.73117667,0.04655167,0.24885165,1.09431608
2.75000000,-0.71566333,0.04637667,0.25300271,1.08902091
2.80000000,-0.70060889,0.04373444,0.23960294,0.96238438
2.85000000,-0.68941667,0.04704222,0.24536844,1.07161236
2.90000000,-0.68040889,0.04501611,0.21025841,0.95368257
2.95000000,-0.67115667,0.04285944,0.21932948,0.86791618
3.00000000,-0.66025000,0.04470500,0.21608661,0.91182908
3.05000000,-0.64925778,0.04436222,0.20313838,0.89550628
3.10000000,-0.63727556,0.04283556,0.19322104,0.83587293
3.15000000,-0.62775778,0.04242167,0.18785047,0.79874359
3.20000000,-0.62039778,0.04068222,0.18862306,0.72751497
3.25000000,-0.60817000,0.04183889,0.17722427,0.75612089
3.30000000,-0.59905778,0.04125111,0.17551699,0.73885054
3.35000000,-0.59136111,0.04084111,0.16667946,0.69696738
3.40000000,-0.58430778,0.04037667,0.16506385,0.66827700
3.45000000,-0.57398444,0.03965278,0.15778834,0.64580715
3.50000000,-0.56764778,0.03978667,0.15862897,0.61724775
3.55000000,-0.56033667,0.04016778,0.15711873,0.64034197
3.60000000,-0.55352444,0.03949389,0.15259239,0.60087828
3.65000000,-0.54385222,0.03834778,0.14930132,0.56587813
3.70000000,-0.53501556,0.03961000,0.13774329,0.59354953
3.75000000,-0.52979111,0.03938667,0.13943106,0.57925003
3.80000000,-0.52327444,0.03822778,0.13512796,0.54584050
3.85000000,-0.51652333,0.03874000,0.12712102,0.54860622
3.90000000,-0.50995222,0.03806722,0.12474605,0.52050376
3.95000000,-0.50364556,0.03867167,0.12583245,0.52770942
4.00000000,-0.49664444,0.03838111,0.12473728,0.51853683
