temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
0.01000000,-1.56310489,0.24618278,0.24192000,25.60177264
0.06000000,-1.56596022,0.23731344,0.08958296,3.97135312
0.11000000,-1.56752000,0.26461722,0.12203725,3.44447507
0.16000000,-1.56355556,0.19885178,0.00000000,1.59756060
0.21000000,-1.55828578,0.19221189,0.02457405,1.23519030
0.26000000,-1.56515333,0.23350767,0.06661352,1.61289923
0.31000000,-1.55680111,0.16920822,0.03494470,1.25638202
0.36000000,-1.56566244,0.25376667,0.01109371,0.71777478
0.41000000,-1.56709022,0.22173889,0.04642240,0.78987890
0.46000000,-1.56923289,0.21744222,0.11629428,1.53118544
0.51000000,-1.57554267,0.29690644,0.11736691,1.60663188
0.56000000,-1.57884022,0.28997411,0.06112669,1.51106903
0.61000000,-1.57236044,0.24525589,0.05743212,1.54398257
0.66000000,-1.58251133,0.33684633,0.12361700,2.72576642
0.71000000,-1.57821000,0.26405978,0.08391294,1.68631579
0.76000000,-1.57991511,0.25989889,0.11453244,2.08853842
0.81000000,-1.57308444,0.26495589,0.11654650,1.64971834
0.86000000,-1.57167422,0.41444667,0.16221604,2.93338728
0.91000000,-1.56745667,0.41850811,0.17297587,2.79353853
0.96000000,-1.56214444,0.42481211,0.19228510,3.43107210
1.01000000,-1.55988644,0.38550111,0.19787044,3.15780614
1.06000000,-1.54120200,0.27534589,0.23822975,3.30802932
1.11000000,-1.53811111,0.47591644,0.24465089,3.06032884
1.16000000,-1.52466444,0.38008133,0.27673353,3.70078327
1.21000000,-1.51925978,0.46915389,0.31813718,4.35442356
1.26000000,-1.49334244,0.35454700,0.35403553,5.85679506
1.31000000,-1.47261022,0.37877422,0.36525229,5.80017018
1.36000000,-1.46386556,0.41965344,0.40181516,4.07503712
1.41000000,-1.43363000,0.42026900,0.45486623,8.40174200
1.46000000,-1.41885622,0.35863322,0.49848388,7.33937988
1.51000000,-1.38558622,0.35840367,0.52933026,9.57151094
1.56000000,-1.36631489,0.39203956,0.56668120,9.56934444
1.61000000,-1.33863356,0.33394133,0.57282167,12.07174028
1.66000000,-1.30255178,0.29447100,0.58136195,12.49773031
1.71000000,-1.26388222,0.22772756,0.60703704,12.01977673
1.76000000,-1.22990511,0.22438556,0.61254023,19.67295964
1.81000000,-1.20420667,0.18941578,0.63693696,14.33751341
1.86000000,-1.17294267,0.15999456,0.60094245,13.49068834
1.91000000,-1.14294711,0.14397156,0.59443929,12.98094389
1.96000000,-1.11288200,0.13816489,0.55799933,10.80602526
2.01000000,-1.08771089,0.13208400,0.55542139,9.38205869
2.06000000,-1.05921133,0.12040467,0.51885673,8.27888000
2.11000000,-1.02805089,0.11335944,0.52751799,7.83639791
2.16000000,-1.00965489,0.10670267,0.49161320,6.69211204
2.21000000,-0.98176533,0.09716767,0.47304657,5.68554214
2.26000000,-0.95887511,0.09037644,0.47465846,4.94948041
2.31000000,-0.93467133,0.08799211,0.43476408,4.43188591
2.36000000,-0.91217356,0.08573067,0.41644125,4.18506580
2.41000000,-0.89234689,0.08143178,0.40522897,3.75666793
2.46000000,-0.86874578,0.07987478,0.38757940,3.51540624
2.51000000,-0.85251089,0.07284100,0.36756014,2.92279654
2.56000000,-0.83272111,0.07168622,0.35046851,2.73878015
2.61000000,-0.81587222,0.06893044,0.33741404,2.48740611
2.66000000,-0.80064689,0.06694822,0.32659923,2.38046199
2.71000000,-0.78472067,0.06783822,0.31386929,2.33934035
2.76000000,-0.76793533,0.06368811,0.30186687,2.03098428
2.81000000,-0.75515489,0.06308644,0.29701438,1.98265439
2.86000000,-0.73912756,0.06082633,0.27921107,1.79831289
2.91000000,-0.72507911,0.06050022,0.27057648,1.75153468
2.96000000,-0.71156067,0.05841111,0.26469935,1.60342193
3.01000000,-0.69941667,0.05762467,0.24974408,1.55358976
3.06000000,-0.68689244,0.05566767,0.24503730,1.41765489
3.11000000,-0.67314844,0.05467600,0.23355153,1.35929599
3.16000000,-0.66361044,0.05412367,0.22494081,1.29557865
3.21000000,-0.65172800,0.05368444,0.21913218,1.25319808
3.26000000,-0.64130178,0.05348322,0.21034936,1.22370597
3.31000000,-0.63075222,0.05221056,0.20268024,1.14828512
3.36000000,-0.62073022,0.05139244,0.19683916,1.10695685
3.41000000,-0.61050200,0.05009722,0.19025605,1.02978432
3.46000000,-0.60168400,0.05050456,0.18584101,1.03219770
3.51000000,-0.59312400,0.04998833,0.18083615,0.99442036
3.56000000,-0.58286022,0.04833533,0.17726451,0.91988837
3.61000000,-0.57359267,0.04880589,0.16972674,0.93113780
3.66000000,-0.56550533,0.04761256,0.16803808,0.86109046
