temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.30062778,0.02016667,0.29063956,0.33037399
1.05000000,-1.29278778,0.01968833,0.31070806,0.30158173
1.10000000,-1.27327778,0.02250111,0.35184996,0.36779981
1.15000000,-1.25604333,0.02156167,0.33975842,0.36582922
1.20000000,-1.23455444,0.01920389,0.39637570,0.32544443
1.25000000,-1.21544889,0.01986833,0.35449281,0.33397288
1.30000000,-1.18393778,0.02015944,0.36451193,0.40702112
1.35000000,-1.17813222,0.01908944,0.41309579,0.33889626
1.40000000,-1.13937000,0.01976667,0.44293395,0.35305583
1.45000000,-1.12764000,0.01909111,0.42679711,0.34074663
1.50000000,-1.11070111,0.02078500,0.42289826,0.37958429
1.55000000,-1.08440778,0.02073500,0.37189237,0.36715620
1.60000000,-1.06580222,0.02082444,0.42500479,0.37319799
1.65000000,-1.04255667,0.02034889,0.40104643,0.35449924
1.70000000,-1.02719000,0.02040389,0.41438026,0.32637916
1.75000000,-1.00655000,0.02020722,0.37617387,0.32610712
1.80000000,-0.99156111,0.02031722,0.39346472,0.32626444
1.85000000,-0.96148111,0.02027667,0.36494589,0.30436654
1.90000000,-0.94627444,0.02075389,0.38418033,0.31588227
1.95000000,-0.92555556,0.02056500,0.36595892,0.30654419
2.00000000,-0.91187778,0.02136222,0.36191183,0.32091693
2.05000000,-0.89821000,0.02112833,0.35220081,0.30578141
2.10000000,-0.87043000,0.02149333,0.33542177,0.30498708
2.15000000,-0.85472222,0.02156111,0.31777193,0.30232137
2.20000000,-0.84300333,0.02124333,0.31785968,0.28425474
2.25000000,-0.83159667,0.02141222,0.29484694,0.28102685
2.30000000,-0.81078778,0.02156000,0.28918971,0.28763154
2.35000000,-0.79824111,0.02164056,0.29043313,0.27919364
2.40000000,-0.78597000,0.02211278,0.28584119,0.28591302
2.45000000,-0.76885222,0.02211722,0.27890965,0.28104096
2.50000000,-0.76061889,0.02191611,0.26848081,0.27146656
2.55000000,-0.74245222,0.02183778,0.25069513,0.25916404
2.60000000,-0.72842111,0.02266500,0.25086551,0.27443274
2.65000000,-0.71773333,0.02220833,0.23401039,0.26203874
2.70000000,-0.70970000,0.02223167,0.23469742,0.25633783
2.75000000,-0.69574222,0.02286222,0.21427046,0.26559223
2.80000000,-0.68330111,0.02221278,0.22460081,0.24614374
2.85000000,-0.67354333,0.02283778,0.21103980,0.25741260
2.90000000,-0.66072444,0.02233667,0.20091521,0.24660060
2.95000000,-0.65638444,0.02253556,0.20360336,0.24457376
3.00000000,-0.64365111,0.02271556,0.19563321,0.23485576
3.05000000,-0.63450000,0.02254722,0.19102429,0.23621555
3.10000000,-0.62552556,0.02307889,0.19059738,0.24058503
3.15000000,-0.61082222,0.02258056,0.17313839,0.22733747
3.20000000,-0.60563556,0.02263056,0.17738055,0.22781238
3.25000000,-0.59740556,0.02261944,0.16699347,0.21890852
3.30000000,-0.58783222,0.02248389,0.16369494,0.21484187
3.35000000,-0.57723222,0.02296056,0.16003342,0.21823893
3.40000000,-0.57162556,0.02297389,0.16112009,0.21826149
3.45000000,-0.56387667,0.02311389,0.15325224,0.22059407
3.50000000,-0.55596778,0.02293000,0.15089437,0.21253461
3.55000000,-0.54771111,0.02246333,0.14460999,0.20310870
3.60000000,-0.54288778,0.02343167,0.13664952,0.21353474
3.65000000,-0.53466667,0.02355278,0.14100823,0.21272739
3.70000000,-0.53008778,0.02296722,0.14184923,0.19966966
3.75000000,-0.52250556,0.02313333,0.13033163,0.19976930
3.80000000,-0.51253556,0.02301444,0.12871686,0.19355723
3.85000000,-0.50656667,0.02318111,0.12701140,0.19617721
3.90000000,-0.50194222,0.02309167,0.12262126,0.19097683
3.95000000,-0.49743222,0.02324778,0.11362958,0.19264081
4.00000000,-0.48866333,0.02329556,0.11319345,0.19159036
