temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.29544444,0.02892778,0.29733301,0.46877211
1.05000000,-1.28667778,0.02243500,0.31246409,0.46827924
1.10000000,-1.27178111,0.02775000,0.32229992,0.62021486
1.15000000,-1.23909889,0.02882389,0.33028640,0.57222438
1.20000000,-1.22308222,0.02978444,0.34453970,0.68908445
1.25000000,-1.20176111,0.02899056,0.37147133,0.69786653
1.30000000,-1.18635111,0.02668111,0.39685369,0.66397266
1.35000000,-1.15372667,0.02851333,0.42616009,0.61421638
1.40000000,-1.13878333,0.02629167,0.39685791,0.61233013
1.45000000,-1.11637111,0.02629556,0.40543675,0.57510993
1.50000000,-1.11506889,0.02682500,0.42206322,0.60775648
1.55000000,-1.08889667,0.02758667,0.41253609,0.62310602
1.60000000,-1.06143000,0.02774944,0.40923434,0.63462270
1.65000000,-1.04868444,0.02633111,0.40283498,0.55248581
1.70000000,-1.03265444,0.02616611,0.40848603,0.55270156
1.75000000,-1.00411444,0.02657667,0.38682407,0.53714989
1.80000000,-0.99098333,0.02687444,0.37744074,0.55240118
1.85000000,-0.96521222,0.02686222,0.36323357,0.53106464
1.90000000,-0.94460333,0.02698389,0.38198278,0.52728699
1.95000000,-0.92354222,0.02518889,0.34006753,0.46146634
2.00000000,-0.90510667,0.02626056,0.35439059,0.47883323
2.05000000,-0.89331111,0.02624167,0.32881797,0.47675333
2.10000000,-0.87282889,0.02635056,0.33469804,0.45839549
2.15000000,-0.85535111,0.02574333,0.34475458,0.43418346
2.20000000,-0.84584778,0.02606056,0.31886275,0.42754354
2.25000000,-0.82101444,0.02592556,0.29232811,0.41658370
2.30000000,-0.81393556,0.02634944,0.30360577,0.42681437
2.35000000,-0.80015667,0.02700222,0.28523587,0.43073591
2.40000000,-0.78320667,0.02688889,0.29034061,0.41590820
2.45000000,-0.76937333,0.02734667,0.28146082,0.41497733
2.50000000,-0.75326556,0.02645333,0.26339632,0.39106134
2.55000000,-0.74325889,0.02611889,0.24922771,0.37636576
2.60000000,-0.72865333,0.02652000,0.24598963,0.37795985
2.65000000,-0.71801222,0.02683889,0.23494439,0.37471825
2.70000000,-0.70354333,0.02641333,0.22684812,0.35925042
2.75000000,-0.69394222,0.02665500,0.21285879,0.36351579
2.80000000,-0.68413333,0.02659722,0.21826621,0.35753529
2.85000000,-0.67304444,0.02761611,0.21206404,0.37070455
2.90000000,-0.65547333,0.02650611,0.20902225,0.34163854
2.95000000,-0.65261111,0.02666556,0.19325523,0.34165268
3.00000000,-0.63988778,0.02616833,0.18932367,0.32292389
3.05000000,-0.63035778,0.02604333,0.19726502,0.31529085
3.10000000,-0.62095889,0.02565111,0.18568963,0.29754942
3.15000000,-0.61422000,0.02633611,0.17960852,0.31258584
3.20000000,-0.60373556,0.02672889,0.17783006,0.31455450
3.25000000,-0.59510111,0.02654222,0.17210650,0.30802248
3.30000000,-0.58899556,0.02666389,0.16169683,0.30416263
3.35000000,-0.58198778,0.02564444,0.16237539,0.27304789
3.40000000,-0.57176778,0.02636833,0.15632912,0.28834989
3.45000000,-0.56176778,0.02609444,0.15649481,0.27890581
3.50000000,-0.55539778,0.02708167,0.14285555,0.28959338
3.55000000,-0.54882111,0.02656611,0.14786796,0.27876161
3.60000000,-0.53997667,0.02619667,0.13556504,0.26831318
3.65000000,-0.53658778,0.02658444,0.14339223,0.27260926
3.70000000,-0.52740111,0.02697722,0.13585528,0.27263938
3.75000000,-0.51993333,0.02670444,0.13481329,0.26718276
3.80000000,-0.51532556,0.02689778,0.13227705,0.26860701
3.85000000,-0.51007556,0.02685889,0.12488512,0.26229904
3.90000000,-0.50234889,0.02691167,0.12175406,0.26323452
3.95000000,-0.49556556,0.02613611,0.11992731,0.24382203
4.00000000,-0.48937778,0.02593000,0.11657144,0.23941165
