tc,beta,r_squared,slope,intercept,fit_points,is_valid
2.25000000,0.18193923,0.99533256,0.18193923,0.12322794,5 ,true
2.25010000,0.05270791,0.81385985,0.05270791,-0.13440630,6 ,true
2.25020000,0.05863698,0.82886098,0.05863698,-0.12205721,6 ,true
2.25030000,0.06272778,0.83877844,0.06272778,-0.11359464,6 ,true
2.25040000,0.06597047,0.84638646,0.06597047,-0.10692333,6 ,true
2.25050000,0.06870907,0.85263610,0.06870907,-0.10131622,6 ,true
2.25060000,0.07110807,0.85797792,0.07110807,-0.09642596,6 ,true
2.25070000,0.07326020,0.86266413,0.07326020,-0.09205682,6 ,true
2.25080000,0.07522343,0.86685143,0.07522343,-0.08808651,6 ,true
2.25090000,0.07703665,0.87064445,0.07703665,-0.08443298,6 ,true
2.25100000,0.07872735,0.87411682,0.07872735,-0.08103827,6 ,true
2.25110000,0.08031577,0.87732253,0.08031577,-0.07785970,6 ,true
2.25120000,0.08181728,0.88030243,0.08181728,-0.07486489,6 ,true
2.25130000,0.08324384,0.88308826,0.08324384,-0.07202858,6 ,true
2.25140000,0.08460500,0.88570521,0.08460500,-0.06933068,6 ,true
2.25150000,0.08590849,0.88817366,0.08590849,-0.06675491,6 ,true
2.25160000,0.08716065,0.89051033,0.08716065,-0.06428784,6 ,true
2.25170000,0.08836679,0.89272914,0.08836679,-0.06191829,6 ,true
2.25180000,0.08953140,0.89484182,0.08953140,-0.05963684,6 ,true
2.25190000,0.09065829,0.89685832,0.09065829,-0.05743543,6 ,true
2.25200000,0.09175073,0.89878721,0.09175073,-0.05530714,6 ,true
2.25210000,0.09281158,0.90063591,0.09281158,-0.05324597,6 ,true
2.25220000,0.09384332,0.90241088,0.09384332,-0.05124668,6 ,true
2.25230000,0.09484813,0.90411779,0.09484813,-0.04930465,6 ,true
2.25240000,0.09582795,0.90576165,0.09582795,-0.04741581,6 ,true
2.25250000,0.09678450,0.90734691,0.09678450,-0.04557654,6 ,true
2.25260000,0.09771931,0.90887755,0.09771931,-0.04378358,6 ,true
2.25270000,0.09863375,0.91035712,0.09863375,-0.04203403,6 ,true
2.25280000,0.09952909,0.91178883,0.09952909,-0.04032527,6 ,true
2.25290000,0.10040643,0.91317559,0.10040643,-0.03865491,6 ,true
2.25300000,0.10126681,0.91452002,0.10126681,-0.03702079,6 ,true
2.25310000,0.10211115,0.91582452,0.10211115,-0.03542095,6 ,true
2.25320000,0.10294030,0.91709128,0.10294030,-0.03385359,6 ,true
2.25330000,0.10375505,0.91832230,0.10375505,-0.03231705,6 ,true
2.25340000,0.10455612,0.91951943,0.10455612,-0.03080982,6 ,true
2.25350000,0.10534416,0.92068436,0.10534416,-0.02933050,6 ,true
2.25360000,0.10611979,0.92181865,0.10611979,-0.02787778,6 ,true
2.25370000,0.10688358,0.92292377,0.10688358,-0.02645048,6 ,true
2.25380000,0.10763606,0.92400105,0.10763606,-0.02504748,6 ,true
2.25390000,0.10837770,0.92505174,0.10837770,-0.02366773,6 ,true
2.25400000,0.10910898,0.92607701,0.10910898,-0.02231028,6 ,true
2.25410000,0.10983031,0.92707794,0.10983031,-0.02097422,6 ,true
2.25420000,0.11054209,0.92805556,0.11054209,-0.01965871,6 ,true
2.25430000,0.11124470,0.92901080,0.11124470,-0.01836296,6 ,true
2.25440000,0.11193848,0.92994456,0.11193848,-0.01708622,6 ,true
2.25450000,0.11262378,0.93085768,0.11262378,-0.01582780,6 ,true
2.25460000,0.11330088,0.93175095,0.11330088,-0.01458704,6 ,true
2.25470000,0.11397010,0.93262510,0.11397010,-0.01336331,6 ,true
2.25480000,0.11463170,0.93348084,0.11463170,-0.01215604,6 ,true
2.25490000,0.11528595,0.93431883,0.11528595,-0.01096467,6 ,true
2.25500000,0.11593309,0.93513969,0.11593309,-0.00978868,6 ,true
2.25510000,0.11657335,0.93594400,0.11657335,-0.00862758,6 ,true
2.25520000,0.11720695,0.93673234,0.11720695,-0.00748088,6 ,true
2.25530000,0.11783411,0.93750524,0.11783411,-0.00634816,6 ,true
2.25540000,0.11845503,0.93826318,0.11845503,-0.00522897,6 ,true
2.25550000,0.11906989,0.93900667,0.11906989,-0.00412293,6 ,true
2.25560000,0.11967888,0.93973614,0.11967888,-0.00302964,6 ,true
2.25570000,0.12028216,0.94045204,0.12028216,-0.00194875,6 ,true
2.25580000,0.12087991,0.94115479,0.12087991,-0.00087989,6 ,true
2.25590000,0.12147227,0.94184476,0.12147227,0.00017726,6 ,true
2.25600000,0.12205940,0.94252235,0.12205940,0.00122302,6 ,true
2.25610000,0.12264144,0.94318791,0.12264144,0.00225770,6 ,true
2.25620000,0.12321853,0.94384178,0.12321853,0.00328158,6 ,true
2.25630000,0.12379080,0.94448430,0.12379080,0.00429495,6 ,true
2.25640000,0.12435837,0.94511578,0.12435837,0.00529807,6 ,true
2.25650000,0.12492137,0.94573652,0.12492137,0.00629121,6 ,true
2.25660000,0.12547991,0.94634682,0.12547991,0.00727460,6 ,true
2.25670000,0.12603410,0.94694695,0.12603410,0.00824849,6 ,true
2.25680000,0.12658404,0.94753717,0.12658404,0.00921309,6 ,true
2.25690000,0.12712985,0.94811775,0.12712985,0.01016864,6 ,true
2.25700000,0.12767161,0.94868893,0.12767161,0.01111534,6 ,true
2.25710000,0.12820943,0.94925095,0.12820943,0.01205338,6 ,true
2.25720000,0.12874339,0.94980403,0.12874339,0.01298298,6 ,true
2.25730000,0.12927359,0.95034840,0.12927359,0.01390430,6 ,true
2.25740000,0.12980010,0.95088427,0.12980010,0.01481755,6 ,true
2.25750000,0.13032301,0.95141184,0.13032301,0.01572288,6 ,true
2.25760000,0.13084240,0.95193130,0.13084240,0.01662048,6 ,true
2.25770000,0.13135834,0.95244286,0.13135834,0.01751049,6 ,true
2.25780000,0.13187091,0.95294669,0.13187091,0.01839309,6 ,true
2.25790000,0.13238018,0.95344296,0.13238018,0.01926841,6 ,true
2.25800000,0.13288622,0.95393185,0.13288622,0.02013661,6 ,true
2.25810000,0.13338909,0.95441353,0.13338909,0.02099784,6 ,true
2.25820000,0.13388885,0.95488815,0.13388885,0.02185222,6 ,true
2.25830000,0.13438558,0.95535587,0.13438558,0.02269989,6 ,true
2.25840000,0.13487933,0.95581684,0.13487933,0.02354098,6 ,true
2.25850000,0.13537015,0.95627120,0.13537015,0.02437562,6 ,true
2.25860000,0.13585811,0.95671910,0.13585811,0.02520393,6 ,true
2.25870000,0.13634326,0.95716066,0.13634326,0.02602601,6 ,true
2.25880000,0.13682566,0.95759603,0.13682566,0.02684200,6 ,true
2.25890000,0.13730535,0.95802532,0.13730535,0.02765199,6 ,true
2.25900000,0.13778238,0.95844866,0.13778238,0.02845611,6 ,true
2.25910000,0.13825681,0.95886618,0.13825681,0.02925444,6 ,true
2.25920000,0.13872868,0.95927798,0.13872868,0.03004709,6 ,true
2.25930000,0.13919803,0.95968419,0.13919803,0.03083416,6 ,true
2.25940000,0.13966491,0.96008490,0.13966491,0.03161575,6 ,true
2.25950000,0.14012937,0.96048024,0.14012937,0.03239195,6 ,true
2.25960000,0.14059145,0.96087029,0.14059145,0.03316285,6 ,true
2.25970000,0.14105118,0.96125517,0.14105118,0.03392853,6 ,true
