tc,beta,r_squared,slope,intercept,fit_points,is_valid
2.24100000,0.00000000,-inf,0.00000000,0.00000000,0 ,false
2.24110000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.24120000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.24130000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.24140000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.24150000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.24160000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.24170000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.24180000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.24190000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.24200000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.24210000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
2.24220000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
2.24230000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
2.24240000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
2.24250000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
2.24260000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
2.24270000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
2.24280000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
2.24290000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
2.24300000,0.00000000,-inf,0.00000000,0.00000000,2 ,false
2.24310000,0.00000000,-inf,0.00000000,0.00000000,3 ,false
2.24320000,0.00000000,-inf,0.00000000,0.00000000,3 ,false
2.24330000,0.00000000,-inf,0.00000000,0.00000000,3 ,false
2.24340000,0.00000000,-inf,0.00000000,0.00000000,3 ,false
2.24350000,0.00000000,-inf,0.00000000,0.00000000,3 ,false
2.24360000,0.00000000,-inf,0.00000000,0.00000000,3 ,false
2.24370000,0.00000000,-inf,0.00000000,0.00000000,3 ,false
2.24380000,0.00000000,-inf,0.00000000,0.00000000,3 ,false
2.24390000,0.00000000,-inf,0.00000000,0.00000000,3 ,false
2.24400000,-0.00211863,0.19845731,-0.00211863,-0.34783666,4 ,false
2.24410000,-0.00946994,0.04455186,-0.00946994,-0.38529243,4 ,false
2.24420000,-0.00890747,0.02509704,-0.00890747,-0.37944842,4 ,false
2.24430000,-0.00801445,0.01499622,-0.00801445,-0.37227329,4 ,false
2.24440000,-0.00700070,0.00903479,-0.00700070,-0.36478565,4 ,false
2.24450000,-0.00593430,0.00533422,-0.00593430,-0.35728732,4 ,false
2.24460000,-0.00484452,0.00300012,-0.00484452,-0.34989137,4 ,false
2.24470000,-0.00374569,0.00154320,-0.00374569,-0.34264196,4 ,false
2.24480000,-0.00264531,0.00067215,-0.00264531,-0.33555398,4 ,false
2.24490000,-0.00154741,0.00020322,-0.00154741,-0.32862896,4 ,false
2.24500000,-0.00045416,0.00001562,-0.00045416,-0.32186219,4 ,false
2.24510000,-0.00557027,0.01886704,-0.00557027,-0.35237702,5 ,false
2.24520000,-0.00651700,0.01708923,-0.00651700,-0.35756257,5 ,false
2.24530000,-0.00713501,0.01554989,-0.00713501,-0.36075572,5 ,false
2.24540000,-0.00758591,0.01419580,-0.00758591,-0.36294739,5 ,false
2.24550000,-0.00793184,0.01299724,-0.00793184,-0.36451952,5 ,false
2.24560000,-0.00820484,0.01193175,-0.00820484,-0.36566876,5 ,false
2.24570000,-0.00842405,0.01098101,-0.00842405,-0.36651198,5 ,false
2.24580000,-0.00860194,0.01012971,-0.00860194,-0.36712498,5 ,false
2.24590000,-0.00874718,0.00936492,-0.00874718,-0.36755987,5 ,false
2.24600000,-0.00886603,0.00867570,-0.00886603,-0.36785401,5 ,false
2.24610000,0.03570581,0.42914921,0.03570581,-0.10818778,6 ,true
2.24620000,0.04181904,0.40145928,0.04181904,-0.07500284,6 ,true
2.24630000,0.04633397,0.38233061,0.04633397,-0.05118891,6 ,true
2.24640000,0.05012700,0.36774333,0.05012700,-0.03162576,6 ,true
2.24650000,0.05350660,0.35606489,0.05350660,-0.01451240,6 ,true
2.24660000,0.05661947,0.34642641,0.05661947,0.00100681,6 ,true
2.24670000,0.05954710,0.33829905,0.05954710,0.01540647,6 ,true
2.24680000,0.06233933,0.33133365,0.06233933,0.02897672,6 ,true
2.24690000,0.06502881,0.32528665,0.06502881,0.04190737,6 ,true
2.24700000,0.06763798,0.31998120,0.06763798,0.05432906,6 ,true
2.24710000,0.08762934,0.80754717,0.08762934,0.16532945,7 ,true
2.24720000,0.10386129,0.79284807,0.10386129,0.25336345,7 ,true
2.24730000,0.11584816,0.77877966,0.11584816,0.31661325,7 ,true
2.24740000,0.12585800,0.76598862,0.12585800,0.36826499,7 ,true
2.24750000,0.13470443,0.75444451,0.13470443,0.41305512,7 ,true
2.24760000,0.14278152,0.74401104,0.14278152,0.45327930,7 ,true
2.24770000,0.15031202,0.73454552,0.15031202,0.49023562,7 ,true
2.24780000,0.15743461,0.72592047,0.15743461,0.52473248,7 ,true
2.24790000,0.16424158,0.71802690,0.16424158,0.55730815,7 ,true
2.24800000,0.17079745,0.71077281,0.17079745,0.58833925,7 ,true
2.24810000,0.01096268,0.01322404,0.01096268,-0.30419911,8 ,true
2.24820000,0.01925898,0.02911571,0.01925898,-0.25584889,8 ,true
2.24830000,0.02595052,0.04234672,0.02595052,-0.21787448,8 ,true
2.24840000,0.03174794,0.05343109,0.03174794,-0.18565877,8 ,true
2.24850000,0.03695306,0.06284420,0.03695306,-0.15725698,8 ,true
2.24860000,0.04173087,0.07093887,0.04173087,-0.13161086,8 ,true
2.24870000,0.04618390,0.07797558,0.04618390,-0.10806486,8 ,true
2.24880000,0.05038104,0.08414992,0.05038104,-0.08617921,8 ,true
2.24890000,0.05437120,0.08961154,0.05437120,-0.06564238,8 ,true
2.24900000,0.05819044,0.09447701,0.05819044,-0.04622464,8 ,true
2.24910000,0.05293966,0.27417694,0.05293966,-0.07630896,9 ,true
2.24920000,0.06270106,0.27923589,0.06270106,-0.02475071,9 ,true
2.24930000,0.07000057,0.28225852,0.07000057,0.01294008,9 ,true
2.24940000,0.07616941,0.28449532,0.07616941,0.04421426,9 ,true
2.24950000,0.08167598,0.28631601,0.08167598,0.07169674,9 ,true
2.24960000,0.08674383,0.28787342,0.08674383,0.09664247,9 ,true
2.24970000,0.09149806,0.28924392,0.09149806,0.11975497,9 ,true
2.24980000,0.09601602,0.29047107,0.09601602,0.14147048,9 ,true
2.24990000,0.10034905,0.29158241,0.10034905,0.16207931,9 ,true
2.25000000,0.10453305,0.29259679,0.10453305,0.18178506,9 ,true
2.25010000,-0.00000848,0.00000001,-0.00000848,-0.37929850,10 ,false
2.25020000,0.00493985,0.00176783,0.00493985,-0.35092031,10 ,true
2.25030000,0.00899179,0.00480120,0.00899179,-0.32827339,10 ,true
2.25040000,0.01252843,0.00800134,0.01252843,-0.30888510,10 ,true
2.25050000,0.01571976,0.01110310,0.01571976,-0.29167540,10 ,true
2.25060000,0.01866056,0.01403126,0.01866056,-0.27604802,10 ,true
2.25070000,0.02141027,0.01676993,0.02141027,-0.26163126,10 ,true
2.25080000,0.02400903,0.01932409,0.02400903,-0.24817503,10 ,true
2.25090000,0.02648534,0.02170602,0.02648534,-0.23550197,10 ,true
2.25100000,0.02886026,0.02393000,0.02886026,-0.22348117,10 ,true
2.25110000,-0.00397098,0.00164685,-0.00397098,-0.39644328,11 ,false
2.25120000,-0.00253744,0.00050242,-0.00253744,-0.38802369,11 ,false
2.25130000,-0.00116863,0.00008817,-0.00116863,-0.38024620,11 ,false
2.25140000,0.00014212,0.00000113,0.00014212,-0.37295265,11 ,true
2.25150000,0.00140511,0.00009775,0.00140511,-0.36603905,11 ,true
2.25160000,0.00262838,0.00030834,0.00262838,-0.35943615,11 ,true
2.25170000,0.00381798,0.00059345,0.00381798,-0.35309491,11 ,true
2.25180000,0.00497857,0.00092856,0.00497857,-0.34697885,11 ,true
2.25190000,0.00611383,0.00129748,0.00611383,-0.34105981,11 ,true
2.25200000,-0.00116907,0.00657985,-0.00116907,-0.37981167,12 ,false
2.25210000,-0.00461636,0.00237706,-0.00461636,-0.39659824,12 ,false
2.25220000,-0.00437944,0.00161763,-0.00437944,-0.39491203,12 ,false
2.25230000,-0.00400803,0.00113024,-0.00400803,-0.39263083,12 ,false
2.25240000,-0.00358122,0.00078534,-0.00358122,-0.39012918,12 ,false
2.25250000,-0.00312498,0.00053316,-0.00312498,-0.38752715,12 ,false
2.25260000,-0.00265117,0.00034756,-0.00265117,-0.38487782,12 ,false
2.25270000,-0.00216616,0.00021251,-0.00216616,-0.38220875,12 ,false
