tc,beta,r_squared,slope,intercept,fit_points,is_valid
2.25000000,0.38810364,0.99519366,0.38810364,0.35292973,5 ,true
2.25010000,0.10518015,0.78418508,0.10518015,-0.21109489,6 ,true
2.25020000,0.11711705,0.80007686,0.11711705,-0.18612385,6 ,true
2.25030000,0.12536314,0.81062504,0.12536314,-0.16899144,6 ,true
2.25040000,0.13190526,0.81874119,0.13190526,-0.15547412,6 ,true
2.25050000,0.13743413,0.82542496,0.13743413,-0.14410555,6 ,true
2.25060000,0.14228011,0.83115040,0.14228011,-0.13418490,6 ,true
2.25070000,0.14662955,0.83618309,0.14662955,-0.12531713,6 ,true
2.25080000,0.15059891,0.84068818,0.15059891,-0.11725540,6 ,true
2.25090000,0.15426638,0.84477598,0.15426638,-0.10983406,6 ,true
2.25100000,0.15768725,0.84852420,0.15768725,-0.10293602,6 ,true
2.25110000,0.16090219,0.85198981,0.16090219,-0.09647510,6 ,true
2.25120000,0.16394212,0.85521595,0.16394212,-0.09038586,6 ,true
2.25130000,0.16683111,0.85823618,0.16683111,-0.08461730,6 ,true
2.25140000,0.16958836,0.86107711,0.16958836,-0.07912880,6 ,true
2.25150000,0.17222940,0.86376029,0.17222940,-0.07388743,6 ,true
2.25160000,0.17476704,0.86630341,0.17476704,-0.06886610,6 ,true
2.25170000,0.17721196,0.86872120,0.17721196,-0.06404220,6 ,true
2.25180000,0.17957315,0.87102606,0.17957315,-0.05939664,6 ,true
2.25190000,0.18185830,0.87322856,0.18185830,-0.05491317,6 ,true
2.25200000,0.18407402,0.87533776,0.18407402,-0.05057779,6 ,true
2.25210000,0.18622604,0.87736152,0.18622604,-0.04637836,6 ,true
2.25220000,0.18831935,0.87930669,0.18831935,-0.04230427,6 ,true
2.25230000,0.19035837,0.88117927,0.19035837,-0.03834620,6 ,true
2.25240000,0.19234698,0.88298459,0.19234698,-0.03449590,6 ,true
2.25250000,0.19428864,0.88472736,0.19428864,-0.03074604,6 ,true
2.25260000,0.19618645,0.88641180,0.19618645,-0.02709005,6 ,true
2.25270000,0.19804319,0.88804168,0.19804319,-0.02352204,6 ,true
2.25280000,0.19986136,0.88962042,0.19986136,-0.02003671,6 ,true
