tc,beta,r_squared,slope,intercept,fit_points,is_valid
2.21000000,0.00000000,-inf,0.00000000,0.00000000,0 ,false
2.21010000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21020000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21030000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21040000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21050000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21060000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21070000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21080000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21090000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21100000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21110000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21120000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21130000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21140000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21150000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21160000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21170000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21180000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21190000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21200000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21210000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21220000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21230000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21240000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21250000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21260000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21270000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21280000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21290000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21300000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21310000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21320000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21330000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21340000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21350000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21360000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21370000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21380000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21390000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21400000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
2.21410000,0.00000000,-inf,0.00000000,0.00000000,1 ,false
